ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
1,322011 20:00,139.1,48,45,51,54,51,48,49,52,46,51,57,52,53,46,48,52,48,52,54,48,52,48,50,50,44
1,322011 21:00,143.4,44,41,49,57,48,46,44,48,45,49,56,46,54,51,48,51,45,50,50,44,48,45,45,48,43
1,322011 22:00,143.3,42,39,48,54,46,47,42,46,43,47,54,45,54,53,47,47,44,51,46,42,53,43,43,46,40
1,322011 23:00,136.3,40,37,47,54,44,43,43,45,43,45,52,45,52,52,53,44,42,47,45,41,48,39,42,44,38
1,332011 0:00,128.3,39,45,41,53,43,50,40,43,39,44,51,43,48,50,51,45,39,46,46,39,47,37,41,44,45
1,332011 1:00,122.7,37,46,40,49,43,48,40,42,37,44,49,43,46,49,50,43,37,49,46,39,45,44,40,48,48
1,332011 2:00,121.7,37,45,37,50,43,47,39,42,39,49,47,43,44,52,49,42,36,46,45,38,44,46,39,46,46
1,332011 3:00,124.3,36,43,37,50,42,45,45,46,37,47,45,46,42,50,47,41,36,46,43,45,42,45,38,44,44
1,332011 4:00,130.1,35,37,35,49,46,43,46,47,36,46,41,46,39,49,44,46,43,47,43,44,41,39,41,43,41
1,332011 5:00,139.3,33,37,33,48,47,42,44,47,36,44,42,45,37,48,43,43,45,46,37,44,39,39,35,40,40
1,332011 6:00,158.8,33,37,32,45,46,40,43,45,36,42,40,43,37,46,41,41,43,46,36,43,37,39,37,40,40
1,332011 7:00,185.7,32,36,31,44,44,38,41,43,32,41,38,43,36,45,40,39,40,45,37,43,35,37,35,40,38
1,332011 8:00,183.3,40,37,32,46,46,39,44,45,34,42,41,43,36,46,41,45,43,45,43,45,35,39,43,40,40
1,332011 9:00,165.9,47,37,43,49,48,40,46,47,39,43,43,45,37,46,41,48,48,47,43,47,37,43,46,41,41
1,332011 10:00,153.9,51,41,48,51,50,41,47,49,43,45,45,45,39,47,43,50,50,48,45,49,37,43,48,42,44
1,332011 11:00,144.3,53,43,50,53,53,41,49,52,46,47,46,48,42,46,45,53,52,49,46,51,39,45,49,45,46
1,332011 12:00,137,55,45,53,56,54,42,49,54,46,49,47,48,44,47,48,53,54,50,48,52,38,48,51,47,47
1,332011 13:00,129.8,57,45,54,56,56,42,50,55,48,51,49,50,46,46,49,54,55,50,50,53,38,49,53,49,49
1,332011 14:00,125.7,58,45,57,58,57,41,51,56,46,53,50,52,48,46,51,53,57,49,52,53,36,51,53,51,50
1,332011 15:00,122.2,58,45,56,59,58,39,50,56,48,53,51,52,49,46,51,51,58,48,52,54,37,47,54,52,51
1,332011 16:00,123.5,58,45,55,58,58,38,48,57,46,53,51,54,49,43,51,51,58,46,52,52,36,46,54,52,50
1,332011 17:00,132.4,56,43,55,57,57,37,45,56,45,51,50,52,48,42,50,49,57,43,50,49,35,43,53,51,49
1,332011 18:00,151.6,53,37,53,55,53,35,41,53,41,46,48,49,43,40,48,47,54,40,48,45,33,40,50,48,44
1,332011 19:00,187.4,48,36,50,53,48,34,38,49,39,42,44,46,40,40,45,45,51,38,46,41,33,38,46,45,40
1,332011 20:00,201.2,45,34,50,51,46,34,36,46,37,39,43,45,39,41,44,43,49,39,45,39,33,35,42,44,39
1,332011 21:00,204.4,42,32,49,49,44,34,35,43,37,37,42,45,38,43,42,40,47,37,45,37,33,33,43,42,36
1,332011 22:00,199.2,42,30,47,48,42,35,35,40,36,35,42,43,36,42,41,38,47,37,43,35,34,33,42,40,34
1,332011 23:00,188.9,41,30,45,47,40,35,33,38,34,33,41,39,34,43,39,36,45,37,41,34,34,33,39,38,32
1,342011 0:00,179.1,40,30,43,45,38,36,33,36,34,32,39,39,32,44,37,34,44,38,41,34,34,33,37,36,31
1,342011 1:00,173.2,39,30,40,43,36,36,33,35,32,33,37,37,31,44,35,33,42,38,39,32,34,30,32,34,29
1,342011 2:00,173,36,30,38,41,35,36,34,33,32,32,36,34,30,44,33,33,41,38,37,32,34,31,32,32,30
1,342011 3:00,174.1,33,30,37,39,34,36,33,32,30,31,34,34,28,44,31,33,39,39,36,31,35,31,30,31,30
1,342011 4:00,177.3,32,30,37,36,33,34,33,32,30,31,32,30,28,44,30,33,36,40,34,31,36,33,28,30,29
1,342011 5:00,183.5,30,30,37,36,33,36,34,32,28,31,31,30,27,45,28,32,33,40,34,32,36,33,29,29,27
1,342011 6:00,196.9,27,30,37,34,33,37,34,31,28,31,30,28,27,45,27,31,32,41,32,33,37,33,29,28,29
1,342011 7:00,216.5,29,28,37,34,33,38,35,31,28,31,29,28,26,45,28,32,34,41,32,33,37,33,30,28,29
1,342011 8:00,208.6,33,34,37,35,35,42,39,34,30,35,31,32,30,48,32,37,36,46,34,39,40,35,33,33,34
1,342011 9:00,181.4,36,39,39,37,40,46,45,40,32,40,35,36,35,49,36,43,38,50,36,45,42,42,37,38,39
1,342011 10:00,159.2,41,45,42,41,46,48,50,46,36,44,38,37,40,51,40,50,42,52,39,51,44,47,44,43,44
1,342011 11:00,142.4,44,48,42,44,52,50,53,51,43,49,43,41,45,53,45,57,44,55,43,55,47,51,48,47,49
1,342011 12:00,127.9,50,50,43,49,56,51,57,56,43,54,46,48,49,53,49,59,47,58,46,58,49,55,53,51,52
1,342011 13:00,117.5,55,54,45,51,60,51,58,60,48,57,49,52,52,55,53,60,49,58,50,60,50,57,56,54,56
1,342011 14:00,109.1,59,55,46,53,63,52,59,62,46,60,53,54,55,56,56,59,51,58,50,61,50,57,58,57,57
1,342011 15:00,105.1,62,55,49,55,64,52,60,63,46,62,54,57,56,56,57,61,53,57,52,62,51,61,60,58,59
1,342011 16:00,102.7,63,55,50,58,64,51,60,63,46,63,55,57,57,56,58,59,54,57,52,61,50,61,61,60,60
1,342011 17:00,105.9,62,55,48,58,63,51,57,63,43,61,55,57,57,55,57,59,55,55,52,60,48,57,61,59,59
1,342011 18:00,114.1,59,50,46,57,61,48,54,61,43,59,55,57,55,52,56,54,53,52,52,55,46,55,61,57,56
1,342011 19:00,136.6,52,48,45,57,57,45,51,56,41,53,54,50,53,52,50,53,52,51,52,52,44,54,56,54,51
1,342011 20:00,144.8,48,45,44,56,55,45,49,55,39,53,53,48,50,52,47,52,51,50,50,50,43,48,51,50,51
1,342011 21:00,147.4,49,45,45,56,53,49,48,53,39,51,53,46,51,52,46,51,50,49,48,49,42,46,45,51,49
1,342011 22:00,146.7,49,45,45,55,50,49,47,51,39,48,52,48,48,52,46,50,47,49,46,47,45,45,45,50,47
1,342011 23:00,141.4,51,39,45,55,49,48,46,48,41,46,52,48,46,54,49,49,48,49,46,46,49,43,50,50,45
1,352011 0:00,135.3,50,37,45,52,48,43,46,46,41,45,49,45,45,54,46,46,47,48,48,46,49,43,42,48,41
1,352011 1:00,129.4,44,39,45,51,48,44,46,46,43,44,48,46,44,53,47,44,41,47,46,48,49,41,40,47,43
1,352011 2:00,126.8,42,39,45,50,46,44,43,43,43,43,46,46,43,54,43,45,41,49,46,45,49,39,39,45,40
1,352011 3:00,126.4,44,43,46,51,47,45,43,45,41,41,47,46,43,55,43,42,40,58,50,45,48,39,39,45,37
1,352011 4:00,127.6,45,37,47,51,47,42,44,44,41,40,47,46,43,55,41,44,42,59,48,45,46,36,39,44,39
1,352011 5:00,130.8,46,37,46,51,44,43,46,42,41,40,47,46,41,55,43,41,44,59,46,45,47,36,40,44,42
1,352011 6:00,137.2,46,39,46,51,43,43,44,41,41,40,47,46,43,59,44,44,44,59,46,47,48,37,41,44,41
1,352011 7:00,144.6,44,37,46,50,43,45,47,41,41,39,47,46,43,57,43,47,44,60,45,48,48,39,41,44,39
1,352011 8:00,150.5,47,45,46,52,49,50,50,44,43,46,49,46,45,60,45,52,46,60,45,50,53,45,43,46,41
1,352011 9:00,148.7,54,54,46,54,57,56,54,51,43,55,52,50,52,60,49,62,49,62,46,55,58,52,51,50,51
1,352011 10:00,139.4,60,57,48,54,65,58,60,62,43,62,54,54,54,61,56,64,53,63,50,61,60,61,60,56,60
1,352011 11:00,125.9,62,64,49,54,67,59,65,67,43,67,57,61,60,60,60,66,53,65,50,65,61,64,65,63,64
1,352011 12:00,117.1,65,64,50,57,69,61,67,67,43,68,60,63,62,64,64,67,54,66,52,67,64,64,66,66,66
1,352011 13:00,110.8,67,64,52,61,70,63,68,69,43,67,61,64,64,62,64,66,56,68,54,68,65,64,66,65,67
1,352011 14:00,105.4,65,64,52,62,70,63,67,70,45,67,62,64,65,61,65,66,57,66,54,68,64,66,67,67,67
1,352011 15:00,102.7,66,64,51,61,69,64,69,70,45,68,63,63,66,64,65,61,57,66,55,69,64,66,68,67,67
1,352011 16:00,101.3,67,64,52,62,68,62,67,69,46,68,63,63,65,62,65,62,57,66,55,64,62,66,68,66,67
1,352011 17:00,102.2,66,64,53,57,67,61,65,68,46,67,62,64,65,60,64,61,56,64,55,62,61,64,68,66,66
1,352011 18:00,106.1,65,61,52,57,65,60,64,64,46,64,61,64,63,57,63,59,56,63,55,61,60,64,67,65,64
1,352011 19:00,121.7,64,59,52,58,64,57,63,63,46,61,61,63,62,56,63,57,56,62,55,57,58,63,65,64,62
1,352011 20:00,124.7,63,57,51,57,62,56,59,61,46,60,61,61,61,55,62,58,55,61,54,57,58,61,62,63,61
1,352011 21:00,121.8,62,57,51,58,60,55,58,59,46,60,60,61,60,56,61,58,55,62,54,58,57,59,61,61,60
1,352011 22:00,116.7,61,57,52,57,60,56,57,58,46,58,60,61,59,56,59,59,55,62,54,59,58,55,60,59,59
1,352011 23:00,109.8,61,57,53,57,60,57,58,58,48,58,59,61,57,56,58,60,56,62,54,59,58,55,59,58,57
1,362011 0:00,100.8,60,55,54,57,60,58,59,58,48,58,58,59,57,57,58,60,56,61,55,57,58,55,59,58,57
1,362011 1:00,93,59,55,54,58,58,58,61,57,50,57,58,57,57,56,58,60,56,61,55,58,59,57,58,58,57
1,362011 2:00,88.7,59,55,54,58,58,59,60,56,50,58,57,57,57,57,57,60,56,60,55,58,59,55,58,58,57
1,362011 3:00,86.2,59,55,54,57,57,58,59,56,50,58,57,57,57,56,57,61,56,61,55,58,59,55,58,58,57
1,362011 4:00,85.2,60,55,53,57,58,60,60,56,50,58,58,57,57,57,58,62,56,61,55,61,59,55,58,58,58
1,362011 5:00,86.1,59,55,53,57,57,57,60,56,50,58,57,57,57,57,58,61,57,61,55,60,58,57,59,59,58
1,362011 6:00,88.4,59,57,53,57,59,58,60,57,48,58,56,57,57,57,58,61,57,63,55,60,57,57,59,58,58
1,362011 7:00,92.4,58,57,47,57,60,58,60,58,48,59,56,57,57,58,58,60,57,61,55,61,57,57,59,59,58
1,362011 8:00,102.9,59,59,44,58,61,59,61,59,48,61,55,57,57,59,58,61,57,61,55,60,59,61,61,59,60
1,362011 9:00,117.2,59,61,42,58,65,61,63,64,41,62,55,57,58,59,59,63,58,62,55,63,60,61,62,60,62
1,362011 10:00,122.3,60,63,41,56,66,61,65,66,39,63,57,57,60,62,60,66,58,63,55,65,61,61,63,63,61
1,362011 11:00,117.1,63,63,40,55,67,61,66,67,37,67,57,59,63,61,61,67,49,63,46,68,61,63,64,63,64
1,362011 12:00,110.2,63,63,39,54,65,63,70,66,37,69,59,61,61,62,61,67,49,65,45,70,61,66,63,63,67
1,362011 13:00,107.7,66,64,37,50,64,62,70,64,39,66,50,61,61,63,62,64,48,64,45,68,62,70,63,63,65
1,362011 14:00,107.8,66,66,39,50,65,64,66,64,32,64,48,50,61,61,62,62,49,65,45,63,63,63,64,63,63
1,362011 15:00,108.2,51,64,39,50,66,64,65,65,32,64,47,48,61,61,62,64,49,64,45,62,63,63,66,63,63
1,362011 16:00,106.6,52,64,39,51,68,64,63,66,30,64,46,48,61,62,54,64,47,63,43,62,63,63,66,64,64
1,362011 17:00,107.3,54,63,37,48,64,64,63,67,30,65,46,46,52,62,50,65,46,61,41,62,63,63,61,52,64
1,362011 18:00,110.5,52,63,35,47,62,63,62,60,28,65,42,45,50,59,46,65,46,60,39,63,63,63,52,50,63
1,362011 19:00,122.1,48,63,35,45,54,62,63,53,28,59,40,43,46,61,45,62,43,61,37,63,63,63,51,46,55
1,362011 20:00,125,47,59,34,42,54,62,62,52,27,51,39,41,44,61,43,54,41,61,37,59,62,55,47,45,48
1,362011 21:00,124.3,45,50,34,41,52,63,56,50,27,49,38,39,42,61,41,53,40,58,36,53,63,48,45,44,46
1,362011 22:00,120.5,43,45,34,39,50,57,51,49,27,49,37,39,39,60,40,52,39,54,36,52,61,45,44,42,44
1,362011 23:00,114.4,41,45,33,39,49,49,49,47,27,45,36,37,38,57,39,50,38,52,36,48,49,45,42,40,42
1,372011 0:00,109.2,39,45,33,38,45,48,47,44,27,43,34,36,37,55,37,47,37,51,36,45,44,43,40,39,41
1,372011 1:00,106.8,37,43,33,37,44,46,45,43,27,42,34,36,36,52,37,45,37,50,36,43,43,41,38,38,39
1,372011 2:00,108.6,35,43,33,36,43,44,42,42,27,40,32,36,36,50,36,43,37,48,36,41,42,39,37,37,38
1,372011 3:00,112.5,36,37,32,34,41,42,41,40,27,39,31,34,36,49,34,41,35,44,36,39,42,37,36,37,37
1,372011 4:00,119.4,35,36,32,33,39,42,40,38,27,38,32,34,35,49,32,40,34,43,36,38,41,37,35,36,36
1,372011 5:00,129.6,36,36,31,34,38,42,38,38,27,37,29,32,34,49,31,39,34,42,36,37,41,36,34,35,35
1,372011 6:00,149,34,36,31,34,38,41,38,36,27,36,29,32,35,46,33,38,32,42,36,35,41,36,33,34,35
1,372011 7:00,176.1,31,36,31,33,36,41,37,36,27,36,30,32,35,45,32,37,29,42,36,35,41,36,33,35,35
1,372011 8:00,174.4,35,37,33,37,39,43,40,39,30,38,36,36,37,46,37,41,33,44,37,39,41,37,37,39,39
1,372011 9:00,159.5,41,43,35,42,43,44,44,42,30,42,39,39,40,46,42,44,39,45,41,43,43,43,42,42,42
1,372011 10:00,148.4,47,45,38,47,46,46,47,46,34,45,43,43,43,47,45,47,44,48,43,47,43,45,46,45,45
1,372011 11:00,138.1,50,45,41,49,49,48,49,49,36,48,47,45,46,48,48,49,47,50,45,49,46,46,49,48,48
1,372011 12:00,129.1,52,48,44,51,51,50,51,51,37,50,49,48,48,50,50,52,49,52,48,51,47,48,51,51,50
1,372011 13:00,120.2,54,50,46,52,53,52,53,53,41,52,50,50,50,51,52,54,51,55,52,53,49,50,53,52,51
1,372011 14:00,113.5,55,50,49,53,54,53,54,55,43,54,50,52,52,52,53,56,51,55,50,55,49,54,54,53,52
1,372011 15:00,107.2,55,52,52,54,56,54,55,56,43,54,50,52,52,52,53,56,53,55,54,55,50,54,54,54,53
1,372011 16:00,106.8,56,54,51,54,55,54,55,55,45,54,52,52,52,50,53,55,52,53,52,55,48,52,54,53,54
1,372011 17:00,115.6,54,52,51,52,54,51,53,54,43,53,50,52,52,49,52,54,51,52,52,54,46,52,54,53,52
1,372011 18:00,131.1,51,50,49,51,53,49,52,53,41,52,50,50,49,49,50,51,50,51,50,52,45,46,52,50,49
1,372011 19:00,156.2,47,45,45,50,49,47,50,49,39,50,49,46,46,49,44,49,46,50,48,51,45,46,48,47,44
1,372011 20:00,166.3,42,39,44,47,49,46,48,48,37,47,47,43,42,49,43,47,39,48,46,49,45,45,43,45,44
1,372011 21:00,167.7,40,37,42,45,47,45,45,47,37,44,44,39,41,48,41,45,36,48,45,46,45,43,42,42,40
1,372011 22:00,162.2,37,37,40,40,46,45,44,45,36,45,43,43,39,49,39,45,33,47,43,45,45,41,39,42,39
1,372011 23:00,151.9,33,36,38,47,47,45,43,44,34,40,42,37,40,49,38,43,31,46,36,45,45,39,38,42,37
1,382011 0:00,143.6,32,36,34,43,45,44,40,41,34,38,39,34,37,49,39,41,31,44,34,44,44,39,36,39,38
1,382011 1:00,140.1,32,34,34,42,43,42,43,40,34,41,38,37,35,48,38,39,30,43,36,40,44,37,33,38,36
1,382011 2:00,142.8,31,30,32,40,42,42,41,38,34,40,38,39,34,48,38,38,29,44,32,40,42,32,31,38,33
1,382011 3:00,147.3,30,30,31,40,39,42,39,37,32,38,38,39,32,47,36,37,29,42,34,39,42,32,31,37,32
1,382011 4:00,154.7,29,30,31,39,39,41,39,36,32,36,36,39,29,47,31,39,28,40,36,37,41,27,32,35,33
1,382011 5:00,164.1,28,30,30,34,38,41,38,35,32,36,33,39,28,47,36,38,28,39,32,36,41,28,31,32,31
1,382011 6:00,181.4,29,30,30,39,40,39,37,35,32,36,33,37,28,47,35,37,28,39,32,36,40,28,29,30,32
1,382011 7:00,203.9,28,30,30,38,40,39,39,35,30,35,33,32,31,48,32,37,27,39,30,36,40,30,29,31,32
1,382011 8:00,193.1,33,36,32,42,42,43,42,39,32,38,35,36,33,50,39,42,31,47,36,42,41,36,38,37,36
1,382011 9:00,164.1,40,41,36,45,45,47,47,44,32,43,37,43,39,51,42,47,42,50,43,46,44,43,42,42,43
1,382011 10:00,144.2,47,45,43,48,49,48,51,49,36,47,39,45,44,53,45,51,46,53,43,50,45,46,46,46,47
1,382011 11:00,129.9,52,48,45,51,53,50,54,53,37,51,44,48,46,54,47,55,49,55,45,55,46,48,50,48,49
1,382011 12:00,120,54,50,47,53,56,51,57,56,39,52,48,50,49,55,49,59,52,57,46,58,46,54,54,50,52
1,382011 13:00,112,58,52,49,54,59,51,59,58,43,55,50,52,51,55,52,63,54,58,50,60,47,54,56,53,56
1,382011 14:00,106.6,59,54,51,57,61,51,59,61,43,58,52,54,53,56,54,61,55,59,50,61,47,57,58,55,57
1,382011 15:00,102.1,60,55,51,59,63,52,60,63,43,59,53,55,54,55,56,60,56,58,50,63,46,57,58,57,57
1,382011 16:00,101.7,61,55,51,58,64,49,59,64,43,60,53,55,54,54,57,58,57,57,52,62,45,57,59,57,58
1,382011 17:00,107.6,60,55,50,58,63,47,57,63,41,59,54,55,54,52,55,57,56,54,50,60,44,55,58,56,57
1,382011 18:00,119.6,57,50,49,56,61,45,53,60,39,56,51,54,51,50,54,54,53,50,50,55,42,54,56,54,54
1,382011 19:00,147.1,53,45,48,56,58,43,49,54,37,51,49,48,47,48,46,52,50,48,46,51,41,48,48,51,50
1,382011 20:00,160.9,50,43,47,54,55,42,47,54,37,49,48,48,46,48,45,52,48,47,46,49,41,45,46,48,49
1,382011 21:00,165.2,48,39,47,53,53,42,46,52,37,47,47,46,42,48,45,50,45,47,46,47,41,43,43,45,46
1,382011 22:00,161.8,48,36,47,53,51,42,45,50,37,45,45,48,43,49,47,49,45,47,46,46,41,41,49,47,43
1,382011 23:00,152.5,47,37,46,52,50,41,44,48,37,43,44,48,43,49,45,48,45,47,46,45,41,39,48,46,41
1,392011 0:00,144,49,34,46,52,49,41,43,46,37,41,43,46,40,50,43,48,45,47,45,44,41,37,47,44,37
1,392011 1:00,140.5,50,36,45,51,47,41,41,45,37,40,44,45,37,50,43,44,46,46,45,41,41,34,44,42,36
1,392011 2:00,140.7,49,36,45,50,46,41,41,44,37,40,43,45,37,50,42,43,47,46,45,41,41,32,43,41,35
1,392011 3:00,142.6,48,36,45,48,46,40,41,43,36,40,42,43,36,50,41,44,47,47,43,41,41,37,43,41,37
1,392011 4:00,145.4,47,36,42,49,46,41,39,43,36,39,42,43,36,50,40,44,47,48,43,41,42,39,42,41,38
1,392011 5:00,150.2,47,36,40,48,45,41,42,43,34,39,42,43,37,50,40,44,47,47,43,42,43,41,42,39,38
1,392011 6:00,162,47,36,40,47,45,41,43,43,32,40,41,43,37,51,40,44,46,48,41,43,43,41,42,40,38
1,392011 7:00,180.3,47,36,40,47,45,43,44,43,32,41,41,43,37,51,40,44,46,49,41,45,44,41,42,40,39
1,392011 8:00,175.6,47,37,41,48,47,46,47,44,32,43,41,43,39,53,41,47,46,51,39,47,46,43,43,41,41
1,392011 9:00,158,49,45,41,49,50,50,51,49,32,46,42,45,42,56,42,54,46,55,39,53,48,46,46,43,44
1,392011 10:00,145.9,52,50,42,50,57,52,57,55,32,53,43,46,45,56,46,58,47,58,37,57,51,52,50,47,48
1,392011 11:00,132.9,57,54,42,52,65,57,61,65,34,57,44,46,48,60,48,60,48,62,39,64,54,57,54,50,53
1,392011 12:00,121.8,61,55,43,54,67,58,62,66,34,60,46,52,50,63,51,62,49,65,39,66,54,61,59,53,58
1,392011 13:00,113.9,63,55,42,55,66,59,64,66,36,63,49,54,51,65,53,64,51,66,39,66,55,63,62,55,60
1,392011 14:00,110.9,65,57,43,55,66,58,65,66,36,64,51,55,53,66,56,66,51,68,41,66,54,63,65,57,61
1,392011 15:00,109.3,66,55,43,54,65,56,64,66,36,65,52,55,54,64,58,65,50,68,41,65,53,61,65,59,61
1,392011 16:00,112.2,66,55,44,56,67,55,64,66,37,64,52,59,55,64,59,64,46,67,43,64,53,61,65,61,62
1,392011 17:00,118.3,65,55,45,52,66,54,65,65,37,64,50,57,55,61,60,63,45,65,43,63,53,61,64,61,61
1,392011 18:00,127.4,65,54,46,48,65,54,62,64,39,63,45,61,54,59,59,63,46,63,45,61,53,59,64,60,60
1,392011 19:00,144.5,58,54,46,48,63,54,59,62,39,61,45,52,55,58,55,62,46,62,45,61,52,57,62,59,59
1,392011 20:00,147.2,58,54,45,50,62,54,59,62,41,61,48,52,53,58,54,62,47,62,45,60,53,57,62,59,58
1,392011 21:00,143.2,57,54,45,52,62,53,62,62,41,61,48,54,52,60,54,62,48,63,45,61,53,57,62,57,58
1,392011 22:00,134.9,57,54,45,54,63,52,61,62,41,60,51,54,52,60,54,63,47,63,46,61,53,57,58,55,58
1,392011 23:00,121.6,58,54,45,56,64,53,61,62,41,60,54,54,52,61,54,62,47,62,48,62,53,57,57,55,57
1,3102011 0:00,109.2,59,54,45,55,63,53,61,62,43,60,54,55,52,62,54,62,47,62,48,61,52,57,56,54,57
1,3102011 1:00,100.8,60,54,45,50,64,53,60,61,43,59,55,55,53,63,54,62,47,62,50,62,52,57,57,54,57
1,3102011 2:00,97.4,59,55,45,49,61,54,61,59,43,60,55,57,53,63,54,61,47,63,50,62,52,57,56,55,56
1,3102011 3:00,95.4,59,55,45,50,59,54,62,58,43,60,56,57,54,64,55,60,47,63,50,62,53,57,55,55,55
