ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
1,1112011 23:00,138,38,39,40,51,43,51,49,43,43,46,43,39,42,57,41,45,37,48,43,47,55,39,40,41,42
1,1122011 0:00,129.2,36,37,38,45,41,47,47,42,41,46,41,37,42,56,40,46,36,47,39,47,55,36,39,41,41
1,1122011 1:00,123.8,35,37,36,44,41,48,45,41,41,42,41,36,40,56,37,45,34,49,37,45,54,37,38,40,39
1,1122011 2:00,123.6,34,36,34,39,43,48,43,43,39,42,40,36,39,56,36,45,34,49,37,45,54,36,38,38,38
1,1122011 3:00,125.5,33,36,33,39,41,45,44,41,37,41,38,36,38,56,36,44,34,49,36,44,54,32,36,36,37
1,1122011 4:00,129.2,32,34,33,34,39,46,44,39,34,40,37,34,38,56,35,43,32,47,36,44,45,36,36,36,37
1,1122011 5:00,137.5,32,34,32,32,37,45,44,37,37,40,37,34,36,55,35,42,32,46,34,41,38,32,35,36,39
1,1122011 6:00,152.6,31,34,31,33,37,42,43,37,37,39,36,34,35,55,34,42,32,45,34,40,37,34,34,36,36
1,1122011 7:00,177,31,34,31,36,37,45,43,37,34,37,35,32,36,56,34,41,32,46,34,41,38,34,34,35,36
1,1122011 8:00,181,31,34,31,36,37,44,42,37,34,37,35,32,35,55,34,41,32,47,34,41,38,34,33,35,36
1,1122011 9:00,167.5,33,39,33,43,45,49,48,45,37,44,40,36,38,57,38,48,36,51,37,47,42,39,37,39,42
1,1122011 10:00,150,41,46,39,51,50,53,51,50,41,51,50,43,46,60,50,53,46,57,46,52,49,45,45,49,49
1,1122011 11:00,135.7,50,52,46,55,55,58,57,55,45,56,55,50,52,61,55,58,54,60,52,57,58,52,49,55,55
1,1122011 12:00,125.9,57,55,52,59,59,61,60,59,52,59,58,54,56,62,58,61,59,61,55,60,59,55,53,57,59
1,1122011 13:00,115.7,60,55,58,60,61,62,62,61,55,62,59,57,58,62,60,63,61,62,59,61,59,57,58,59,61
1,1122011 14:00,111,62,59,60,62,63,62,62,63,57,62,61,59,60,63,61,65,63,62,61,62,60,59,62,61,62
1,1122011 15:00,109.4,64,59,61,64,63,62,63,63,55,63,62,61,61,63,62,67,64,63,63,65,60,61,63,63,63
1,1122011 16:00,108.3,65,59,62,64,63,61,63,63,55,64,62,61,61,62,63,67,64,63,63,64,58,61,63,62,63
1,1122011 17:00,111.1,64,57,62,63,63,59,62,63,54,64,62,63,61,60,62,65,63,62,63,64,58,61,64,63,61
1,1122011 18:00,117.8,63,52,59,60,57,56,59,57,52,61,59,59,59,58,57,60,61,58,61,60,56,55,62,60,54
1,1122011 19:00,134.6,53,50,56,56,52,52,52,52,48,52,55,52,52,57,50,54,52,55,54,56,52,46,51,52,47
1,1122011 20:00,144.3,48,45,52,53,48,51,49,48,46,48,53,48,50,56,47,50,45,51,54,46,50,45,47,49,44
1,1122011 21:00,146.8,44,43,47,51,45,49,46,45,45,47,51,46,49,56,45,48,43,49,50,45,49,41,44,46,43
1,1122011 22:00,144.3,42,39,46,50,43,48,45,43,43,44,49,45,47,56,43,46,39,49,52,45,48,37,40,45,40
1,1122011 23:00,135.1,40,37,42,50,43,47,43,43,43,43,46,43,45,56,42,46,37,49,45,43,47,37,40,45,40
1,1132011 0:00,127.1,38,37,41,45,41,44,41,42,41,41,44,41,43,56,41,43,36,44,43,42,47,36,38,44,38
1,1132011 1:00,123.2,37,36,36,42,41,43,39,41,43,40,43,39,39,45,41,42,36,42,41,40,46,36,39,41,37
1,1132011 2:00,123.4,35,36,37,42,37,41,40,37,43,39,44,37,40,41,39,41,34,43,39,39,42,34,37,41,37
1,1132011 3:00,126.6,34,34,35,42,37,38,38,37,41,37,41,37,40,40,38,42,34,43,37,38,42,34,36,39,36
1,1132011 4:00,130.4,33,34,33,41,36,39,39,36,39,36,39,36,40,40,38,40,32,43,37,37,42,32,36,38,36
1,1132011 5:00,137.7,32,32,31,37,36,39,39,36,39,36,39,36,38,40,36,40,32,43,36,36,42,32,35,38,35
1,1132011 6:00,154,32,32,31,34,36,37,38,36,37,35,41,36,38,37,36,40,32,37,36,36,40,32,34,38,34
1,1132011 7:00,178.7,32,32,31,39,34,37,39,34,37,35,38,34,39,39,35,39,32,40,36,38,42,32,32,36,33
1,1132011 8:00,183.5,32,32,30,38,36,41,40,36,37,35,38,34,39,42,34,38,30,45,34,38,42,32,33,37,32
1,1132011 9:00,170,33,36,37,44,41,45,42,41,37,37,43,36,41,46,40,47,36,51,41,43,48,36,37,41,40
1,1132011 10:00,151.1,40,46,44,50,52,54,48,52,45,41,50,45,49,59,50,56,45,57,48,49,54,45,44,50,50
1,1132011 11:00,131.7,49,54,52,56,59,59,57,59,48,54,55,52,54,63,56,61,54,60,50,56,58,54,55,56,56
1,1132011 12:00,120.5,60,55,57,60,63,61,61,63,52,61,57,55,58,66,59,64,59,64,55,60,61,57,61,60,60
1,1132011 13:00,112.2,64,59,59,62,64,63,64,64,55,63,60,59,61,66,62,64,61,65,59,62,63,61,64,63,62
1,1132011 14:00,107.8,66,63,58,64,66,64,66,66,55,67,62,61,62,67,63,66,63,65,61,64,64,61,66,65,63
1,1132011 15:00,105.7,67,64,60,64,68,64,66,68,54,68,64,63,64,67,64,67,64,65,63,66,65,64,67,67,65
1,1132011 16:00,106.2,68,64,58,64,70,65,69,70,54,68,64,63,65,66,65,68,64,64,63,67,67,64,69,67,66
1,1132011 17:00,107.9,68,64,57,66,70,64,67,70,54,67,63,63,64,65,64,66,63,63,61,65,66,64,68,66,65
1,1132011 18:00,113,66,55,53,63,66,58,64,66,50,64,60,61,61,63,60,63,61,59,59,58,62,61,66,63,57
1,1132011 19:00,129.2,61,50,51,62,61,54,56,61,45,56,58,54,55,56,51,59,57,54,55,54,58,52,60,58,50
1,1132011 20:00,139.1,58,46,50,62,59,51,52,59,45,57,57,54,52,54,51,58,57,53,55,52,56,48,50,57,47
1,1132011 21:00,140.3,56,45,50,61,55,54,46,55,45,54,57,54,50,53,52,57,57,50,52,52,55,45,48,56,45
1,1132011 22:00,136.2,61,43,50,59,55,52,45,55,45,51,54,57,53,51,51,53,54,50,52,49,51,45,55,55,45
1,1132011 23:00,126.6,60,45,50,57,57,48,45,57,45,50,51,52,53,51,53,52,54,53,50,49,50,43,56,55,47
1,1142011 0:00,116.4,58,43,50,56,59,48,45,58,45,49,50,52,54,57,50,53,54,53,52,50,49,45,56,55,48
1,1142011 1:00,109.2,57,45,50,55,59,54,47,59,45,51,50,50,50,52,50,61,52,56,52,51,49,46,54,50,50
1,1142011 2:00,104.3,59,46,50,55,61,49,52,61,45,52,50,50,48,55,49,64,52,58,52,53,50,48,52,50,51
1,1142011 3:00,103.6,60,50,50,54,61,48,57,61,45,54,50,50,48,56,50,66,52,58,52,60,52,48,54,50,51
1,1142011 4:00,103.9,61,50,49,53,63,50,59,63,45,55,50,50,49,55,50,67,52,58,52,60,51,50,57,52,50
1,1142011 5:00,107.7,60,50,47,53,63,53,62,63,45,54,51,54,50,55,52,68,52,59,52,61,52,50,57,52,50
1,1142011 6:00,118.7,56,50,45,53,63,52,62,63,45,55,51,52,51,56,54,65,52,63,52,63,53,50,58,52,50
1,1142011 7:00,138.2,54,50,43,53,61,53,61,61,45,54,50,52,51,60,53,63,52,62,50,63,55,50,54,53,50
1,1142011 8:00,145.9,53,50,42,52,61,54,61,61,45,53,51,50,51,62,52,62,52,63,50,62,56,50,53,54,50
1,1142011 9:00,140.8,54,50,42,53,61,53,61,61,45,53,51,52,52,61,53,63,52,63,50,63,55,46,54,54,50
1,1142011 10:00,140.5,55,52,43,54,63,54,59,63,45,52,50,52,52,61,53,64,52,62,52,62,56,48,54,54,51
1,1142011 11:00,138.3,55,54,46,54,64,56,58,64,45,53,51,52,52,58,53,67,52,60,54,62,57,50,55,54,54
1,1142011 12:00,134.6,54,55,49,55,63,57,59,63,46,56,51,50,51,57,54,68,54,59,59,59,61,52,55,55,55
1,1142011 13:00,129.8,54,57,52,57,63,58,59,63,48,56,51,51,51,59,52,69,55,58,55,59,60,52,54,54,55
1,1142011 14:00,126.3,54,59,53,58,59,57,58,59,48,55,50,52,51,61,52,62,57,59,55,60,61,52,54,54,56
1,1142011 15:00,124.2,54,59,52,57,57,57,58,57,50,54,51,53,51,61,52,60,55,59,55,59,60,52,53,52,55
1,1142011 16:00,126.9,54,57,54,57,55,58,56,55,52,54,53,54,51,60,52,59,57,59,55,57,58,54,52,52,54
1,1142011 17:00,130.5,55,55,54,57,54,59,56,54,52,54,54,54,52,60,53,57,57,58,59,56,58,52,52,52,56
1,1142011 18:00,139.6,54,54,53,57,52,58,56,52,52,54,54,54,53,60,53,56,55,57,59,56,57,52,52,52,55
1,1142011 19:00,149.8,54,54,50,55,54,57,55,54,48,54,53,54,53,61,53,55,54,58,55,55,56,52,52,53,55
1,1142011 20:00,149.3,51,54,49,54,52,57,57,52,46,53,53,55,53,59,53,55,50,59,54,53,55,50,53,54,55
1,1142011 21:00,147.8,53,52,50,52,52,56,57,52,45,53,52,55,51,59,52,54,46,59,54,54,55,52,53,53,54
1,1142011 22:00,143.8,53,52,49,52,52,55,56,52,45,54,50,54,49,59,51,54,45,57,52,54,55,52,53,52,53
1,1142011 23:00,137.4,53,52,47,52,52,54,55,52,43,53,48,52,47,58,49,54,48,57,50,54,54,50,52,50,52
1,1152011 0:00,130.7,51,50,47,50,52,53,54,52,43,53,47,51,47,57,47,54,48,56,50,53,53,48,51,48,50
1,1152011 1:00,123.5,49,46,47,50,52,53,53,52,41,50,46,50,45,56,46,53,48,55,46,52,53,46,49,47,48
1,1152011 2:00,121.3,48,45,45,48,50,53,52,50,41,49,44,48,44,57,45,52,46,54,45,50,53,46,47,46,46
1,1152011 3:00,121.7,47,45,41,46,48,53,50,48,39,47,43,45,43,57,43,50,45,54,41,49,52,45,46,44,45
1,1152011 4:00,123.5,45,43,39,45,46,53,50,46,37,46,42,45,41,57,42,49,43,54,41,48,51,43,45,43,43
1,1152011 5:00,127.6,44,45,37,44,45,51,50,45,36,45,41,43,40,56,41,48,41,54,39,47,51,41,44,42,42
1,1152011 6:00,134.6,42,45,33,41,45,50,50,45,34,44,40,43,39,57,40,46,41,54,37,46,50,41,43,41,42
1,1152011 7:00,143.2,41,43,34,39,43,50,49,43,34,44,38,41,39,56,40,45,39,55,36,44,50,41,40,40,42
1,1152011 8:00,155.9,41,39,33,38,43,53,48,43,34,44,38,41,38,56,40,44,37,55,36,44,49,41,40,39,41
1,1152011 9:00,165.9,43,43,32,41,45,53,51,45,34,45,39,43,39,57,41,47,41,57,41,46,49,43,43,40,42
1,1152011 10:00,167.5,46,45,38,44,46,54,52,46,36,46,42,45,42,57,44,50,45,58,45,48,51,45,46,44,46
1,1152011 11:00,162.4,49,50,45,47,50,55,53,50,37,49,46,48,45,58,48,53,46,58,45,51,53,46,51,47,50
1,1152011 12:00,151.9,52,52,48,50,54,58,54,54,41,53,48,49,47,58,50,56,50,60,46,54,54,48,52,50,51
1,1152011 13:00,140.8,53,52,51,53,55,57,55,55,43,54,49,50,49,58,51,58,52,60,50,56,57,52,54,51,52
1,1152011 14:00,133.9,55,54,52,54,57,57,57,57,46,54,50,50,51,58,53,59,54,60,52,58,57,54,56,52,56
1,1152011 15:00,129.1,57,54,54,55,57,58,58,57,46,55,51,52,52,58,54,60,54,60,54,59,57,54,57,54,56
1,1152011 16:00,127.8,58,54,54,55,55,56,58,55,46,55,52,52,53,58,54,60,55,59,54,59,55,54,57,54,57
1,1152011 17:00,131.1,57,52,54,55,55,55,57,55,45,56,52,52,52,58,53,59,54,58,52,57,54,54,56,54,54
1,1152011 18:00,138.7,54,52,52,53,54,54,56,54,43,54,48,50,50,58,50,57,52,57,52,56,53,52,55,52,53
1,1152011 19:00,150.7,49,50,49,50,50,54,55,50,39,53,45,48,46,57,43,55,45,56,46,54,53,52,52,47,51
1,1152011 20:00,152.1,44,50,45,47,50,54,54,50,37,52,44,46,43,57,45,54,37,55,45,54,53,50,50,46,51
1,1152011 21:00,149.7,41,50,39,45,50,54,53,50,37,52,42,43,42,57,44,52,36,54,37,52,53,50,45,45,50
1,1152011 22:00,143.8,39,50,38,45,48,54,52,48,36,51,42,41,43,58,45,51,34,55,37,50,54,48,47,46,50
1,1152011 23:00,135.7,40,50,35,44,46,55,51,46,34,50,42,39,43,58,46,51,36,54,41,50,54,46,45,46,50
1,1162011 0:00,126.5,41,50,33,41,46,55,50,46,34,49,41,37,43,58,46,50,43,54,41,49,55,46,45,47,49
1,1162011 1:00,118.5,41,50,32,39,46,54,49,46,32,48,41,37,43,58,46,50,41,54,39,48,55,45,44,46,48
1,1162011 2:00,111.9,35,46,32,43,46,53,49,45,32,47,38,36,44,58,43,49,41,53,32,47,54,43,41,44,46
1,1162011 3:00,108.1,35,45,35,44,46,51,48,46,32,46,38,36,41,58,43,48,41,53,32,47,54,45,41,43,46
1,1162011 4:00,110.3,37,45,36,43,45,53,47,45,32,46,39,37,42,57,43,48,41,52,32,47,54,45,43,43,46
1,1162011 5:00,120.7,42,45,38,44,45,52,47,45,32,45,39,39,41,57,41,48,41,53,32,47,55,43,42,43,44
1,1162011 6:00,123.3,43,45,38,45,45,51,48,45,32,45,40,41,40,58,41,48,41,53,34,47,55,43,40,41,43
1,1162011 7:00,130.9,44,45,39,44,45,51,48,45,32,45,40,41,40,58,41,49,41,53,36,47,54,43,41,40,44
1,1162011 8:00,146.3,46,46,41,45,46,54,51,46,34,47,41,43,41,58,46,51,43,55,37,50,56,46,45,43,47
1,1162011 9:00,150.3,50,50,43,50,52,58,56,52,37,51,45,46,46,59,48,55,46,57,45,53,57,52,51,48,53
1,1162011 10:00,141.5,54,54,46,53,54,61,58,54,45,55,49,52,50,60,53,58,52,61,48,59,58,54,56,52,56
1,1162011 11:00,127,58,55,52,56,57,61,62,57,48,59,53,54,54,60,57,62,54,62,52,62,60,57,58,56,60
1,1162011 12:00,116.9,62,57,56,58,61,63,63,61,50,63,56,57,57,60,59,66,57,63,55,65,60,61,62,60,60
1,1162011 13:00,111.2,64,61,58,61,63,62,64,63,52,65,59,59,60,60,61,68,61,63,55,65,61,61,64,62,63
1,1162011 14:00,108.9,65,63,60,63,66,62,65,66,54,65,60,61,62,58,63,68,63,63,59,68,60,63,65,63,65
1,1162011 15:00,107.1,67,64,60,62,66,62,66,66,54,66,60,61,62,60,61,68,63,63,59,66,59,63,66,65,64
1,1162011 16:00,106.6,67,64,60,64,66,60,64,66,52,66,62,61,63,60,59,67,63,61,59,65,59,63,66,65,64
1,1162011 17:00,109.9,65,59,58,62,63,57,62,63,50,63,59,59,60,59,57,63,59,60,57,62,57,59,64,60,57
1,1162011 18:00,124.3,55,52,54,58,59,53,59,59,46,56,56,52,54,59,52,57,50,57,52,59,53,55,54,56,51
1,1162011 19:00,131.6,51,50,51,57,61,53,56,61,45,53,51,48,50,58,49,56,45,57,48,57,52,52,50,53,50
1,1162011 20:00,131.3,49,46,48,51,59,49,54,59,43,52,49,46,50,58,48,55,43,57,45,54,51,50,48,50,47
1,1162011 21:00,130.6,46,45,46,51,55,47,53,55,43,50,48,46,47,59,46,56,41,57,43,53,50,50,46,49,47
1,1162011 22:00,124,45,45,43,47,54,48,54,54,41,48,46,45,46,58,45,53,41,56,43,53,49,45,45,47,46
1,1162011 23:00,119,43,43,40,46,54,50,53,53,41,49,45,43,44,57,43,52,39,56,41,52,49,43,45,48,45
1,1172011 0:00,111.3,42,43,40,41,52,50,53,52,41,48,44,43,46,58,43,51,37,55,41,50,48,41,43,45,44
1,1172011 1:00,106.7,41,41,38,45,52,45,53,52,41,47,43,41,48,57,42,50,37,56,37,50,47,41,42,44,42
1,1172011 2:00,106.8,40,39,38,41,50,47,51,50,37,49,42,41,43,57,41,50,37,56,37,49,47,43,42,42,43
1,1172011 3:00,108.2,39,37,37,39,50,46,51,50,37,48,40,39,41,57,40,50,36,57,36,49,46,43,42,42,42
1,1172011 4:00,112.3,38,37,34,42,48,49,49,48,36,48,40,37,42,57,40,50,36,56,37,49,47,41,40,41,41
1,1172011 5:00,119.6,38,37,33,42,46,49,48,46,36,48,39,37,40,56,39,49,36,56,36,47,44,41,40,41,42
1,1172011 6:00,131.7,38,37,34,43,46,49,47,46,32,46,40,37,40,57,38,49,36,55,36,48,45,39,39,39,40
1,1172011 7:00,152.1,36,37,35,40,46,49,48,46,30,47,39,36,39,57,38,49,34,55,36,48,46,41,39,39,41
1,1172011 8:00,158.1,39,43,36,44,52,54,53,52,32,50,45,39,43,58,41,53,39,59,39,50,52,46,43,43,45
1,1172011 9:00,139,47,50,37,52,55,58,58,55,37,57,55,46,51,62,52,55,50,63,46,55,58,54,50,52,52
1,1172011 10:00,125.3,53,57,43,59,63,63,64,63,43,63,59,52,56,63,60,61,57,65,54,62,62,61,58,58,59
1,1172011 11:00,117.1,62,64,53,62,68,66,68,68,50,66,62,59,61,67,63,67,63,69,59,67,63,63,65,64,63
1,1172011 12:00,112.5,66,64,61,65,70,67,71,70,55,69,64,61,65,67,67,71,64,70,63,70,63,64,67,67,67
1,1172011 13:00,108.1,68,64,64,66,72,68,72,72,61,70,65,63,66,66,67,73,66,71,64,71,65,68,69,69,69
1,1172011 14:00,105.8,69,66,67,68,72,66,72,72,61,71,66,64,67,65,69,73,68,71,66,72,66,68,70,69,68
1,1172011 15:00,104.7,69,66,66,68,72,66,71,72,63,71,68,64,68,65,68,72,68,69,68,73,64,68,71,70,70
1,1172011 16:00,104.5,70,64,68,67,72,64,70,72,59,71,66,64,67,63,67,71,68,67,66,71,63,68,70,69,69
1,1172011 17:00,110.5,67,59,62,66,68,59,63,68,55,67,64,61,65,60,61,67,64,63,64,66,59,63,67,64,61
1,1172011 18:00,126.8,58,54,59,61,61,55,60,61,54,60,61,55,58,59,55,60,54,59,55,65,56,54,57,58,55
1,1172011 19:00,136.2,53,52,55,59,57,51,58,57,52,57,54,52,54,58,52,58,50,58,52,62,55,52,54,54,52
1,1172011 20:00,135.2,50,50,51,57,55,50,57,55,50,56,51,50,53,57,50,56,46,57,50,59,52,48,51,53,49
1,1172011 21:00,131.9,48,50,47,57,54,49,56,54,50,54,50,46,50,57,49,55,45,55,46,57,51,52,50,51,49
1,1172011 22:00,124,46,46,44,50,52,48,51,52,46,52,47,45,51,56,47,54,43,55,45,55,52,46,49,48,48
1,1172011 23:00,115.2,45,45,42,44,52,46,50,51,45,49,45,45,49,56,46,53,41,53,45,53,50,43,47,47,46
1,1182011 0:00,107.1,43,43,40,45,50,46,48,50,43,50,46,43,48,55,45,52,39,53,43,53,49,43,46,46,45
1,1182011 1:00,103.4,42,43,39,40,50,44,48,50,41,48,44,43,47,54,44,51,39,53,41,50,48,41,46,45,45
1,1182011 2:00,103.8,42,41,37,42,48,41,46,48,39,47,44,41,46,55,44,51,37,53,41,51,47,43,44,45,44
1,1182011 3:00,108.1,40,37,35,45,50,44,45,50,41,47,43,41,45,55,42,49,37,53,39,51,47,39,44,44,42
1,1182011 4:00,112,40,37,34,43,46,41,45,46,39,45,42,39,44,55,42,49,37,53,39,50,47,39,43,42,42
1,1182011 5:00,120.3,39,37,34,42,46,40,46,46,37,45,42,41,41,54,41,49,36,53,37,49,45,36,42,42,39
1,1182011 6:00,134.7,39,37,34,42,46,40,46,46,34,43,41,39,40,55,41,47,37,52,37,48,45,36,42,41,39
1,1182011 7:00,158.5,38,36,34,41,48,39,47,48,34,44,41,37,39,55,39,48,37,52,37,46,46,37,41,41,39
1,1182011 8:00,157.6,40,41,36,47,52,51,51,52,37,48,46,41,44,57,44,53,41,56,41,51,52,43,45,45,45
1,1182011 9:00,138.6,48,50,39,54,55,55,54,55,41,54,53,48,49,60,55,60,50,59,50,58,57,50,52,52,53
1,1182011 10:00,125,55,54,41,61,63,59,59,63,48,61,58,54,55,61,60,65,59,62,57,63,60,55,59,58,60
1,1182011 11:00,116.2,63,61,51,65,64,63,64,64,54,65,62,61,61,63,66,67,63,66,63,66,60,61,64,63,63
1,1182011 12:00,113.1,67,64,58,66,68,64,66,68,57,67,64,63,64,63,67,70,64,66,64,68,61,63,68,66,65
1,1182011 13:00,107.4,69,64,62,67,70,65,67,70,61,68,67,64,65,62,68,71,68,68,64,69,62,64,69,67,67
1,1182011 14:00,104.9,70,64,65,69,70,65,68,70,61,69,67,66,67,62,68,72,70,68,64,70,63,64,70,68,67
1,1182011 15:00,106.8,71,64,66,70,70,65,69,70,61,69,68,68,66,62,69,71,70,69,66,70,62,64,70,70,68
1,1182011 16:00,107.2,71,64,66,69,70,63,68,70,59,68,68,68,65,60,69,71,68,67,66,69,60,64,69,69,68
1,1182011 17:00,109.8,68,57,63,68,64,59,63,64,55,65,65,63,62,59,61,66,64,64,64,66,58,59,66,63,58
1,1182011 18:00,125.8,59,50,60,62,59,56,57,59,54,57,62,55,55,58,54,59,54,60,57,60,54,52,57,56,52
1,1182011 19:00,139.4,54,50,54,57,55,55,58,55,50,53,59,52,51,58,52,56,50,58,52,54,54,48,53,57,49
1,1182011 20:00,137.8,50,45,51,58,54,54,55,54,50,49,53,50,51,58,50,54,46,58,48,57,54,46,50,52,47
1,1182011 21:00,136.3,48,45,49,52,52,53,54,52,48,50,52,48,49,58,48,55,45,58,46,56,54,45,48,51,45
1,1182011 22:00,129.7,46,45,45,54,50,53,54,50,46,48,49,46,50,58,47,53,43,57,45,54,51,43,46,48,45
1,1182011 23:00,119.8,45,45,43,53,50,54,53,48,45,45,49,46,47,59,46,51,43,56,43,53,51,41,45,46,43
1,1192011 0:00,110.8,44,45,43,50,46,53,53,46,41,46,47,45,46,59,44,51,41,56,43,53,51,43,43,46,41
1,1192011 1:00,106.9,42,43,40,42,46,52,53,46,43,46,45,43,42,59,43,50,41,56,43,52,50,41,41,44,41
1,1192011 2:00,105.6,41,45,40,47,46,52,52,46,41,46,45,43,42,59,43,52,41,55,41,52,51,45,40,43,42
1,1192011 3:00,106.2,40,45,37,43,46,52,53,46,43,45,44,43,40,60,41,51,37,56,39,53,48,43,40,41,41
1,1192011 4:00,108.1,39,45,37,43,46,51,51,46,39,47,43,41,40,59,41,52,37,56,41,52,49,41,39,41,45
1,1192011 5:00,114.2,39,43,36,40,46,52,52,46,41,48,40,39,38,59,40,52,37,57,37,50,49,41,39,39,44
1,1192011 6:00,127.8,38,39,36,42,50,51,52,50,41,46,42,37,40,59,40,52,37,57,37,50,48,39,39,40,44
1,1192011 7:00,148.3,37,37,36,41,48,52,52,48,37,45,41,37,39,60,39,53,41,58,37,51,48,41,39,39,42
1,1192011 8:00,148.7,39,45,36,48,52,56,56,52,43,49,44,41,40,61,43,56,41,61,41,54,55,45,40,42,46
1,1192011 9:00,134.7,45,46,40,57,55,61,61,55,43,55,51,46,46,61,53,59,50,65,52,60,57,50,45,45,52
1,1192011 10:00,122.6,51,54,44,59,63,65,66,63,52,60,57,54,51,65,58,64,59,69,55,63,57,55,57,51,62
1,1192011 11:00,114.8,58,64,55,63,68,66,71,68,55,67,61,59,57,65,61,70,63,71,61,68,57,63,63,61,67
1,1192011 12:00,112.3,65,68,62,66,70,68,73,70,59,71,63,63,62,68,62,74,66,73,63,71,61,68,67,65,69
1,1192011 13:00,107,68,70,62,69,72,71,75,72,59,72,66,64,65,67,65,76,68,74,64,72,61,70,71,67,70
1,1192011 14:00,106.3,69,70,61,69,73,70,75,73,57,73,67,66,67,67,67,77,70,73,64,75,61,70,71,69,72
1,1192011 15:00,106.1,71,70,61,70,70,70,75,70,59,74,68,68,68,64,68,75,68,75,68,76,61,72,71,70,72
1,1192011 16:00,108.9,69,70,60,68,73,67,74,73,55,73,66,68,68,63,67,75,64,72,64,72,60,70,71,70,71
1,1192011 17:00,112.5,64,64,59,65,66,63,69,66,54,69,62,61,65,63,60,70,61,69,63,70,59,66,66,63,64
1,1192011 18:00,126.8,57,57,58,62,63,59,63,63,52,63,60,55,58,62,56,65,57,67,59,65,58,59,60,58,62
1,1192011 19:00,134.1,53,54,56,60,59,59,59,59,50,61,58,54,55,62,54,62,54,64,59,61,57,57,56,56,58
1,1192011 20:00,128.5,51,54,57,59,55,59,58,55,52,57,56,50,54,63,53,61,52,63,54,57,57,55,54,56,56
1,1192011 21:00,126.1,48,54,55,56,55,57,62,55,52,55,56,50,51,63,51,57,52,62,54,55,57,54,54,53,54
1,1192011 22:00,119.8,47,50,53,55,55,55,58,55,52,55,52,50,52,62,50,56,52,62,54,54,57,52,53,53,51
1,1192011 23:00,108.7,45,50,53,55,54,55,58,54,52,54,49,46,51,62,51,57,54,60,54,53,56,46,51,53,52
1,11102011 0:00,99.2,44,50,52,54,52,57,55,52,52,52,50,45,50,61,50,55,54,60,52,53,58,46,50,52,49
