ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
1,822011 6:00,130,70,70,67,72,73,75,73,72,59,72,75,68,71,78,70,75,70,79,68,73,74,72,72,72,72
1,822011 7:00,133.3,70,70,66,69,73,74,73,72,59,73,74,68,71,80,70,75,68,79,68,73,77,72,72,71,71
1,822011 8:00,147.8,73,72,68,76,75,78,76,75,61,76,78,70,74,83,76,78,72,82,72,76,79,73,76,76,75
1,822011 9:00,167.3,79,77,73,80,80,80,82,81,70,81,83,77,79,85,83,82,79,84,79,81,82,79,82,82,79
1,822011 10:00,189.3,83,84,77,86,85,85,86,84,73,85,86,81,83,87,85,88,84,87,82,86,84,82,86,86,82
1,822011 11:00,212.1,87,84,82,89,87,88,89,88,77,89,88,84,86,88,89,91,88,90,86,88,86,86,89,88,87
1,822011 12:00,234.1,90,86,85,91,90,89,90,91,77,91,89,86,88,90,90,93,90,92,90,90,87,88,91,91,89
1,822011 13:00,251.1,91,90,88,92,91,90,94,95,81,92,90,90,89,90,93,95,91,91,91,92,87,88,94,92,91
1,822011 14:00,263.3,92,90,89,93,93,91,94,95,82,94,92,90,90,91,94,96,93,91,91,94,88,90,94,93,91
1,822011 15:00,271.7,93,90,91,94,94,94,95,97,84,95,93,90,91,92,96,96,95,91,93,93,91,90,96,94,92
1,822011 16:00,281,94,90,92,96,95,93,95,99,84,95,94,91,92,91,95,96,95,91,95,93,91,90,97,96,91
1,822011 17:00,286.4,95,90,91,94,95,93,95,97,82,95,93,90,92,88,94,93,95,89,93,91,90,90,97,95,92
1,822011 18:00,287.2,94,90,90,95,95,92,93,93,82,94,92,91,92,88,97,92,95,89,91,91,89,90,96,93,91
1,822011 19:00,277.4,93,84,88,94,91,90,91,93,81,93,90,90,90,85,92,89,91,87,90,87,88,88,94,94,88
1,822011 20:00,261.1,88,82,83,87,89,87,85,93,79,90,88,88,86,84,86,87,82,86,86,84,85,81,89,87,84
1,822011 21:00,250.9,82,75,80,87,85,82,82,90,75,85,84,81,83,84,83,84,77,85,82,81,83,79,84,81,79
1,822011 22:00,235.7,79,75,75,80,82,82,80,82,72,82,82,77,78,83,80,81,73,85,79,78,82,75,80,78,77
1,822011 23:00,209.4,76,73,72,78,78,81,78,81,66,80,81,75,78,83,78,81,72,84,77,78,81,75,81,80,74
1,832011 0:00,184,75,73,70,78,78,80,78,79,65,77,80,73,76,83,78,80,70,84,75,78,79,73,77,78,74
1,832011 1:00,162.9,74,72,68,74,75,76,78,77,64,77,78,72,76,82,78,78,70,84,73,76,78,73,75,77,73
1,832011 2:00,150.4,73,72,67,71,75,76,75,77,64,77,78,72,76,82,78,78,68,84,72,76,79,73,74,79,73
1,832011 3:00,142.3,73,72,66,73,74,75,77,73,61,76,77,70,76,82,76,77,68,85,72,76,78,73,72,78,75
1,832011 4:00,138.5,71,72,64,73,73,76,75,73,61,75,76,70,76,82,77,77,68,83,72,75,80,75,72,76,74
1,832011 5:00,138.5,70,72,63,71,73,77,75,73,68,75,75,70,75,81,76,76,64,83,70,73,81,75,70,77,75
1,832011 6:00,142.4,69,73,60,72,74,78,75,73,68,76,73,68,76,80,74,76,66,82,68,73,81,73,70,76,75
1,832011 7:00,148.3,68,73,61,71,75,78,75,72,68,76,73,68,75,81,74,76,64,78,70,73,81,75,71,74,77
1,832011 8:00,158.2,71,75,62,77,78,80,77,77,70,78,76,72,77,83,79,78,72,84,72,74,81,77,76,78,77
1,832011 9:00,173.9,78,77,68,82,82,84,80,81,72,82,81,79,81,84,83,83,79,87,77,80,83,79,83,84,80
1,832011 10:00,196.7,82,84,75,86,85,86,87,86,77,88,86,81,86,86,87,88,82,88,81,85,84,82,86,88,83
1,832011 11:00,220.5,87,88,81,89,88,88,92,91,77,92,89,86,89,87,91,91,88,92,86,89,86,86,91,91,87
1,832011 12:00,242.2,91,90,86,92,90,89,93,95,79,94,91,88,92,88,93,95,90,92,88,91,88,90,92,94,92
1,832011 13:00,261.8,94,91,88,93,94,90,94,95,81,97,93,91,94,89,94,97,91,92,90,94,88,91,97,95,94
1,832011 14:00,277.1,95,91,91,96,94,92,98,97,81,99,93,93,94,90,97,97,95,92,91,97,90,95,97,97,97
1,832011 15:00,286.1,97,95,91,96,95,96,98,97,81,101,94,95,96,89,98,97,95,91,90,96,88,95,99,98,98
1,832011 16:00,291.7,97,91,92,98,96,96,99,99,81,101,93,95,91,89,96,96,97,91,88,95,89,95,100,97,98
1,832011 17:00,292.7,96,90,92,98,96,96,96,97,81,102,92,95,93,89,95,95,99,91,88,95,87,97,99,95,96
1,832011 18:00,289.6,96,90,91,96,96,92,95,97,73,100,91,91,92,87,94,93,93,89,84,91,88,91,97,93,95
1,832011 19:00,281.3,92,90,90,92,94,90,92,95,72,95,90,91,91,85,92,89,88,88,75,89,89,91,95,93,89
1,832011 20:00,268.2,89,86,86,89,90,88,88,91,72,93,81,88,89,84,91,86,88,86,77,86,86,90,91,91,84
1,832011 21:00,262.7,85,79,82,87,87,86,85,88,72,90,80,82,88,84,87,85,82,86,75,85,79,88,90,89,82
1,832011 22:00,249,86,77,80,86,84,80,84,86,72,88,80,82,79,84,83,85,81,86,73,84,79,86,87,83,80
1,832011 23:00,224.7,82,75,77,84,84,79,84,84,72,86,80,79,78,84,80,85,77,86,73,83,79,82,85,81,79
1,842011 0:00,200.9,77,75,76,84,84,80,84,84,70,85,79,79,78,84,80,85,75,87,73,83,78,82,80,81,79
1,842011 1:00,182.4,77,73,75,82,83,81,84,82,68,85,79,77,78,84,80,84,75,87,72,83,78,81,78,78,77
1,842011 2:00,171.2,77,75,74,78,82,82,82,82,72,83,79,77,78,84,80,84,75,86,72,82,78,79,79,80,82
1,842011 3:00,162.7,75,75,74,79,82,82,82,82,72,82,79,75,78,84,79,84,72,86,72,81,78,79,76,78,81
1,842011 4:00,157.5,74,75,75,79,80,81,82,81,72,81,77,75,77,84,79,84,72,86,73,81,79,77,76,78,79
1,842011 5:00,155.1,74,73,73,76,78,81,81,79,70,80,78,73,75,83,77,83,72,86,72,80,79,77,75,80,78
1,842011 6:00,156.6,73,73,74,75,78,80,80,79,70,79,77,72,74,83,77,83,72,86,72,81,80,77,77,80,77
1,842011 7:00,158.6,72,73,75,75,77,79,80,79,70,78,77,72,72,83,78,82,72,86,72,79,80,75,74,80,76
1,842011 8:00,170.5,76,77,76,81,79,82,81,79,70,81,78,77,78,83,81,83,73,86,77,81,81,79,77,82,82
1,842011 9:00,190.9,80,82,79,86,83,85,86,82,70,84,83,81,81,85,85,86,81,88,79,84,84,82,82,84,84
1,842011 10:00,212.5,85,84,82,87,85,88,88,86,73,87,85,82,84,85,88,88,84,89,82,86,86,86,87,86,87
1,842011 11:00,235.9,88,88,85,89,87,90,90,90,73,90,88,84,87,87,90,92,88,91,86,88,86,88,90,89,89
1,842011 12:00,256.8,90,90,87,91,90,92,92,91,79,93,90,88,89,88,93,93,90,90,88,91,87,88,92,92,91
1,842011 13:00,271.2,92,90,88,93,92,93,94,95,81,95,91,90,90,87,95,96,91,90,90,93,84,90,94,93,92
1,842011 14:00,279.9,94,90,90,94,95,91,94,95,82,95,93,91,91,88,97,96,93,91,91,96,85,91,96,95,93
1,842011 15:00,285.1,95,90,90,96,95,91,94,99,82,96,94,91,92,86,98,96,93,91,91,94,85,91,97,93,93
1,842011 16:00,290.8,95,90,88,94,96,89,94,99,82,95,95,91,93,89,94,94,95,88,91,93,83,91,97,93,94
1,842011 17:00,294.3,96,90,87,97,97,86,95,97,84,96,96,91,92,88,95,94,93,88,93,93,83,91,98,93,93
1,842011 18:00,294.3,95,90,86,95,96,85,93,81,82,94,95,93,92,86,94,94,90,86,91,91,82,91,98,93,93
1,842011 19:00,285.4,94,86,87,93,94,84,90,81,81,93,93,91,90,86,91,91,86,86,91,86,81,90,96,92,91
1,842011 20:00,271.6,89,84,84,91,91,82,86,81,79,90,91,88,87,83,89,84,86,85,88,85,79,88,92,89,87
1,842011 21:00,262.8,84,79,82,90,85,81,84,81,73,88,85,82,83,82,87,82,84,83,82,84,79,82,88,87,83
1,842011 22:00,249.6,82,77,81,89,79,81,82,79,70,86,86,81,81,81,86,83,81,82,81,82,79,81,89,86,83
1,842011 23:00,223.8,80,75,79,84,79,80,83,77,70,83,84,82,80,81,84,83,81,83,82,83,79,79,88,84,81
1,852011 0:00,198,81,73,78,82,78,80,83,79,69,82,83,82,78,80,82,82,79,82,82,83,78,79,84,83,79
1,852011 1:00,176,80,73,78,81,78,79,82,77,68,80,82,81,77,80,81,80,79,82,81,81,78,77,84,81,78
1,852011 2:00,161.4,79,73,74,80,78,79,81,77,66,79,80,81,76,79,80,80,77,82,81,82,77,75,83,80,76
1,852011 3:00,151.1,78,72,73,80,78,78,80,77,64,78,78,79,74,80,78,80,79,82,79,81,77,73,81,79,75
1,852011 4:00,144.9,78,72,72,80,77,78,80,77,64,77,77,79,74,80,79,79,77,77,77,81,76,73,81,78,74
1,852011 5:00,142.9,78,72,72,82,76,77,79,77,64,76,78,77,75,79,77,78,77,75,77,81,76,73,80,76,75
1,852011 6:00,145.8,78,72,72,81,76,77,79,77,66,76,77,77,74,80,76,78,79,78,77,80,76,73,79,77,75
1,852011 7:00,149.2,79,72,71,80,76,78,80,75,68,76,76,77,75,80,76,79,77,79,77,81,76,75,79,77,75
1,852011 8:00,161.2,80,72,73,80,78,80,81,77,70,78,76,77,75,82,77,79,77,79,77,81,77,77,79,76,76
1,852011 9:00,177.8,82,75,74,81,79,81,83,79,70,82,75,77,76,81,77,81,77,81,77,83,79,79,80,76,77
1,852011 10:00,198.4,82,79,79,81,82,84,85,82,70,83,75,77,76,85,78,82,79,85,77,84,80,82,80,77,81
1,852011 11:00,216.2,82,82,80,79,83,86,87,86,72,84,76,77,78,82,78,84,77,89,73,87,82,82,83,79,84
1,852011 12:00,232.6,83,84,84,78,84,86,87,86,72,90,77,77,82,87,80,81,75,90,73,88,82,86,86,81,86
1,852011 13:00,245.1,84,84,88,77,79,87,92,90,72,90,78,77,84,87,83,81,73,90,75,90,82,88,87,84,89
1,852011 14:00,255.3,83,84,87,76,78,85,92,79,72,91,79,77,85,87,84,85,72,89,77,90,82,88,89,86,89
1,852011 15:00,262,84,90,85,75,78,86,92,79,73,92,79,79,88,88,85,85,75,88,77,90,82,88,90,87,90
1,852011 16:00,265.4,84,86,86,76,80,86,92,77,72,91,79,79,88,88,86,84,77,89,77,91,82,88,88,87,91
1,852011 17:00,269.3,82,90,84,76,83,85,90,79,73,91,80,79,88,86,87,83,77,90,79,84,82,88,82,88,90
1,852011 18:00,270.5,82,84,82,76,85,84,88,79,72,90,80,79,86,85,87,84,77,87,79,81,80,88,81,87,90
1,852011 19:00,262.7,81,84,80,75,84,82,87,79,72,89,80,79,85,83,86,84,77,88,79,82,80,84,80,86,87
1,852011 20:00,246.3,79,79,79,75,82,80,85,79,70,82,80,79,83,81,85,82,75,85,79,82,79,82,80,85,83
1,852011 21:00,240.1,78,77,77,76,77,79,83,79,68,80,79,77,81,81,84,81,73,83,77,81,78,81,79,84,81
1,852011 22:00,229.8,78,75,75,75,77,79,83,79,70,80,79,77,80,81,82,80,73,83,77,80,78,79,78,83,80
1,852011 23:00,209.7,78,73,75,77,77,79,82,79,68,80,77,77,79,81,79,79,73,82,77,80,78,79,78,83,79
1,862011 0:00,187.4,77,73,73,76,76,80,81,79,68,80,77,75,78,81,78,81,73,82,77,81,78,77,78,82,78
1,862011 1:00,167.4,77,73,72,76,76,80,81,77,68,79,77,77,77,81,78,82,73,82,75,81,78,77,77,81,78
1,862011 2:00,155.2,77,73,71,75,76,79,81,79,68,79,76,77,76,81,77,81,73,81,77,81,78,77,77,80,78
1,862011 3:00,146.6,76,73,72,76,78,79,81,77,68,79,76,77,76,81,77,81,73,81,77,80,78,77,77,79,77
1,862011 4:00,141.4,76,72,70,77,80,78,80,77,68,79,76,75,76,81,76,81,73,80,77,80,78,77,77,79,76
1,862011 5:00,138.8,75,72,70,77,80,78,80,77,68,79,76,75,75,80,76,80,73,81,75,80,78,75,77,78,76
1,862011 6:00,139.8,76,72,72,76,78,78,80,77,68,78,76,73,75,81,75,80,73,81,75,79,77,75,77,76,77
1,862011 7:00,139.8,75,72,71,76,77,78,79,77,68,78,75,73,75,81,73,80,73,82,75,79,78,75,77,75,75
1,862011 8:00,150.4,76,73,73,76,77,80,80,79,70,79,75,73,75,82,74,82,73,84,75,81,80,75,78,74,75
1,862011 9:00,167.5,76,75,75,78,79,82,81,79,72,81,75,75,75,84,75,84,77,85,75,83,82,77,79,75,76
1,862011 10:00,182.5,80,77,77,79,83,83,83,81,75,83,75,79,75,85,75,86,79,85,77,85,83,79,82,77,77
1,862011 11:00,195.5,83,79,79,81,86,85,84,84,77,84,76,81,76,86,76,89,82,87,77,79,84,81,85,77,79
1,862011 12:00,202.2,85,77,80,83,85,85,87,86,77,86,78,82,77,90,79,81,86,86,81,77,84,82,88,80,81
1,862011 13:00,207.2,87,75,83,87,87,84,87,86,77,88,83,86,80,87,80,85,88,87,82,84,85,81,88,81,83
1,862011 14:00,208.2,88,79,84,88,88,81,86,90,77,91,85,86,83,87,86,81,90,88,84,81,85,75,89,84,84
1,862011 15:00,208,90,77,69,90,90,79,83,90,77,92,88,88,85,86,88,88,90,85,79,84,83,79,93,85,86
1,862011 16:00,208.1,91,77,71,91,90,78,85,90,79,79,90,90,87,83,86,90,91,87,79,88,82,75,92,87,85
1,862011 17:00,207.7,91,75,76,84,86,80,81,90,81,83,86,88,87,80,87,89,88,86,82,84,81,77,92,88,83
1,862011 18:00,208.6,91,77,80,82,83,80,83,86,79,84,82,88,85,81,90,87,81,85,84,83,81,81,92,89,85
1,862011 19:00,208.3,87,77,80,80,84,80,80,79,79,85,83,88,85,82,87,84,79,84,82,80,81,79,91,88,83
1,862011 20:00,204.5,86,77,78,80,82,80,81,79,77,82,82,77,82,81,82,84,79,84,81,79,80,79,88,85,81
1,862011 21:00,206.6,83,75,76,79,80,80,80,79,75,80,79,73,80,82,84,82,77,84,79,80,80,79,85,84,79
1,862011 22:00,202.8,80,75,76,78,79,80,79,79,73,78,78,73,79,82,82,81,77,84,77,79,80,77,83,82,77
1,862011 23:00,189.1,79,75,76,77,79,78,79,79,73,77,76,73,78,83,80,80,73,84,77,79,79,75,82,81,78
1,872011 0:00,173.4,78,75,75,75,78,78,79,77,72,76,75,72,78,82,78,79,73,83,75,78,78,73,80,80,77
1,872011 1:00,158.1,77,73,74,75,78,78,79,77,72,77,75,72,77,83,76,79,73,82,73,77,78,75,80,78,76
1,872011 2:00,149,76,73,72,74,77,78,78,77,70,77,74,72,76,83,75,79,72,83,73,78,78,73,79,77,76
1,872011 3:00,142.4,75,73,72,74,77,78,77,77,70,76,74,72,76,82,75,80,72,83,72,77,78,73,79,76,75
1,872011 4:00,138.4,75,72,70,73,76,78,78,77,70,76,73,72,75,82,75,80,70,83,72,78,78,73,78,76,74
1,872011 5:00,135.9,74,72,70,74,76,78,78,77,70,76,73,72,74,82,74,79,72,83,72,78,78,73,77,75,75
1,872011 6:00,136.6,74,72,69,73,75,78,78,75,70,77,72,72,74,82,73,79,70,83,72,78,77,73,77,77,75
1,872011 7:00,137.2,74,73,69,73,75,77,78,73,70,77,73,72,74,82,74,79,70,84,72,78,77,73,76,77,76
1,872011 8:00,150.7,76,73,71,75,76,79,79,75,70,79,74,73,75,83,76,81,73,85,73,79,79,75,77,77,77
1,872011 9:00,178.8,78,77,76,79,81,82,82,79,70,81,78,73,78,84,80,83,77,86,79,81,81,77,82,80,81
1,872011 10:00,208.2,82,84,79,82,83,85,84,81,72,83,83,79,82,86,84,85,82,86,82,85,85,81,86,83,85
1,872011 11:00,229.8,86,84,80,85,85,87,87,86,70,87,87,82,86,86,89,88,86,88,82,87,88,84,90,86,87
1,872011 12:00,246.5,90,88,84,89,87,89,89,88,70,90,90,86,88,87,90,89,88,89,82,89,91,88,92,90,90
1,872011 13:00,262.2,93,90,84,92,89,91,90,90,73,93,89,88,90,88,92,92,90,89,82,90,93,90,94,91,91
1,872011 14:00,273.4,95,90,88,92,91,92,92,91,77,95,88,90,92,88,93,94,90,91,86,92,93,90,95,93,93
1,872011 15:00,280.3,95,91,90,93,93,93,94,93,79,96,89,91,93,88,95,95,91,90,84,93,94,91,96,95,94
1,872011 16:00,286.4,96,91,89,94,94,93,94,95,79,98,91,91,93,88,94,96,93,89,86,93,94,91,97,93,95
1,872011 17:00,291.2,96,91,90,94,95,93,94,97,79,98,92,91,94,87,94,95,93,89,88,94,95,91,97,95,95
1,872011 18:00,293.5,95,91,89,94,94,92,94,95,79,98,92,91,94,86,93,95,93,87,88,93,94,91,97,95,95
1,872011 19:00,288.7,94,90,88,89,93,91,92,95,79,96,86,91,92,85,91,91,90,86,88,90,93,91,95,92,93
1,872011 20:00,275.3,90,84,84,84,90,88,88,91,75,93,83,82,89,84,86,87,86,84,84,86,91,88,92,89,86
1,872011 21:00,270.6,87,84,81,83,88,84,85,88,73,84,79,77,85,83,77,85,81,85,81,84,90,84,89,87,88
1,872011 22:00,257.4,86,73,79,82,86,85,84,86,73,79,79,73,83,83,77,84,79,85,79,84,89,79,88,82,83
1,872011 23:00,233.6,85,73,77,81,86,85,85,86,73,78,76,73,82,83,76,84,79,84,77,84,86,77,77,81,84
1,882011 0:00,208.8,82,73,76,79,85,84,82,82,72,79,78,73,80,83,75,84,75,84,75,83,80,77,78,79,79
1,882011 1:00,186.1,80,73,74,79,83,82,83,79,72,79,79,73,80,83,74,84,73,84,73,83,79,77,77,77,81
1,882011 2:00,172.6,77,73,74,78,82,82,83,79,72,77,77,72,78,82,74,82,73,85,73,79,79,77,76,76,80
1,882011 3:00,162.1,78,72,74,77,82,80,81,77,72,76,77,72,76,83,74,79,72,84,73,78,79,77,76,75,77
1,882011 4:00,155.5,77,72,73,76,80,79,79,77,72,75,75,72,76,84,74,80,72,83,73,77,78,77,76,74,76
1,882011 5:00,151.8,76,72,71,73,80,78,77,77,72,75,77,72,77,84,74,80,75,82,73,76,77,75,76,74,74
1,882011 6:00,152.6,76,72,70,74,79,78,76,77,72,75,77,72,76,83,75,80,72,81,72,75,78,73,76,74,73
1,882011 7:00,154.1,74,72,69,74,79,78,76,77,72,75,75,72,76,83,74,79,73,81,72,74,78,73,76,75,74
1,882011 8:00,165.4,76,75,75,79,80,80,80,79,72,79,79,73,79,84,78,81,75,83,75,79,80,77,79,78,78
1,882011 9:00,186.5,82,79,78,84,83,84,84,82,72,83,84,77,83,85,83,85,82,86,79,83,82,81,83,83,83
1,882011 10:00,210.1,87,84,82,88,86,87,88,86,73,87,85,81,86,85,87,88,86,89,82,87,85,84,89,87,86
1,882011 11:00,234.1,91,90,85,90,88,90,92,90,77,90,88,86,89,88,89,92,88,91,86,90,88,86,92,89,89
1,882011 12:00,254.6,94,90,86,93,91,92,93,93,79,93,90,88,90,89,92,94,90,91,88,92,90,90,95,91,91
1,882011 13:00,269.7,94,90,90,93,93,93,94,95,81,94,91,90,92,90,93,95,93,93,90,93,91,91,96,92,93
1,882011 14:00,282.3,96,90,87,95,95,93,95,95,81,96,91,90,93,91,94,95,93,95,91,95,92,91,97,94,94
1,882011 15:00,291.3,96,91,84,95,95,95,96,97,81,96,92,91,94,88,95,97,91,94,91,95,93,93,98,94,94
1,882011 16:00,295.6,97,90,75,95,97,96,93,99,84,97,94,91,94,88,96,98,95,94,88,96,93,93,98,95,95
1,882011 17:00,297.7,97,91,78,88,97,96,93,97,82,97,95,91,95,88,95,97,95,92,82,96,91,93,98,95,95
1,882011 18:00,300.9,97,90,79,88,97,93,92,97,81,97,92,91,94,87,94,95,93,89,84,90,90,91,97,94,94
1,882011 19:00,294.7,94,90,73,76,95,91,93,97,75,95,85,75,93,86,92,92,79,87,82,87,88,91,96,92,93
1,882011 20:00,280.3,89,84,73,74,88,85,88,93,68,92,84,77,88,85,89,89,73,86,82,85,86,82,91,88,83
1,882011 21:00,271.8,83,79,73,73,82,83,83,86,68,84,83,72,84,84,86,87,73,85,77,83,85,79,89,84,79
1,882011 22:00,253,79,75,71,76,82,82,83,82,68,83,81,72,81,84,83,85,72,84,73,81,83,81,85,84,78
1,882011 23:00,225.6,73,75,70,77,81,80,81,82,64,82,78,77,80,85,81,84,72,84,73,82,80,79,85,82,78
1,892011 0:00,198.5,74,73,70,73,82,83,81,81,64,84,78,75,80,83,80,83,70,85,73,81,80,77,83,82,80
1,892011 1:00,178.2,73,73,70,73,81,82,80,82,63,81,76,72,80,83,79,83,70,85,72,80,80,79,82,80,78
1,892011 2:00,165.5,73,73,70,72,77,82,79,81,64,80,75,72,78,83,78,82,68,84,70,79,80,77,80,80,77
1,892011 3:00,156.3,72,73,69,72,77,81,78,77,68,80,74,70,76,83,76,80,70,84,70,79,80,77,80,79,79
1,892011 4:00,149.5,72,73,69,71,77,81,78,73,70,78,73,70,76,83,75,80,68,84,68,78,80,75,77,77,75
1,892011 5:00,146.5,72,72,70,72,75,77,77,75,70,76,72,70,75,83,75,78,68,82,68,77,79,72,76,74,77
1,892011 6:00,149,71,72,70,73,77,79,76,77,68,76,71,68,73,83,74,78,68,80,68,76,79,73,75,74,73
1,892011 7:00,151.2,70,72,70,72,75,78,75,73,68,76,71,68,73,82,73,78,68,80,70,76,80,73,74,73,73
1,892011 8:00,163.6,73,73,71,74,79,81,80,77,70,79,73,72,76,83,76,81,72,85,72,79,81,77,78,77,78
1,892011 9:00,182.1,77,79,74,77,81,83,84,79,70,83,78,77,81,85,80,85,77,88,77,83,84,81,83,81,82
1,892011 10:00,203.2,80,84,79,78,82,87,87,82,72,86,82,79,84,86,85,87,81,89,79,87,87,84,88,84,86
1,892011 11:00,229.1,84,86,81,83,88,89,90,88,73,89,84,81,88,88,88,89,86,94,82,88,90,88,90,88,88
1,892011 12:00,249.3,88,90,82,87,90,92,94,90,75,92,89,82,89,88,91,92,86,93,86,92,93,90,94,89,91
1,892011 13:00,265.4,89,90,83,89,91,94,95,93,77,95,90,88,89,90,92,95,88,93,88,94,95,91,95,90,93
1,892011 14:00,277.8,93,90,86,90,95,96,96,95,79,96,92,88,91,89,91,96,88,92,88,96,93,91,97,90,92
1,892011 15:00,285,95,91,87,90,95,94,98,97,81,96,92,89,91,89,93,97,91,91,90,96,94,91,96,92,94
1,892011 16:00,293.3,95,91,88,91,95,96,97,97,79,97,93,90,92,88,93,93,91,90,90,94,94,93,98,94,94
1,892011 17:00,298.7,95,90,88,91,95,95,97,97,81,97,93,90,94,88,92,91,91,89,88,81,94,93,97,92,94
1,892011 18:00,299.8,95,90,85,90,95,94,90,97,77,97,92,90,93,87,91,91,91,85,86,81,93,91,96,91,94
1,892011 19:00,293.7,94,84,83,88,93,91,87,95,77,95,89,88,92,84,91,90,88,86,86,81,91,90,95,90,91
1,892011 20:00,277.5,90,84,81,87,90,86,84,93,73,93,86,86,89,84,88,87,84,86,82,82,90,84,91,85,86
1,892011 21:00,270.5,82,82,79,82,86,85,81,88,72,89,84,79,86,84,83,85,79,84,79,81,89,81,88,83,81
1,892011 22:00,255.9,82,77,77,82,82,83,80,82,72,87,83,77,83,84,79,84,77,84,75,82,87,81,84,83,79
1,892011 23:00,228.7,82,77,76,82,82,79,80,86,70,85,82,77,78,83,78,84,75,84,73,81,85,81,84,82,83
1,8102011 0:00,202.9,83,77,74,80,81,81,79,82,69,84,81,75,77,83,79,83,73,85,72,80,85,81,84,81,83
1,8102011 1:00,183.1,82,73,73,77,82,83,80,81,68,85,76,73,76,83,76,83,72,84,72,79,85,81,83,79,81
1,8102011 2:00,168.8,79,72,72,76,82,82,80,82,66,83,75,72,76,83,73,83,72,84,72,79,84,79,80,79,80
1,8102011 3:00,157.4,77,72,70,74,81,80,81,82,66,82,75,72,72,82,74,82,68,83,68,78,83,79,80,77,80
