ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
1,1232010 2:00,152.4,30,36,31,33,32,36,37,31,28,40,37,32,36,44,36,30,29,40,37,32,42,37,29,38,38
1,1232010 3:00,151.5,29,36,31,31,29,36,37,30,28,39,36,30,36,45,34,31,28,38,37,30,41,37,31,38,38
1,1232010 4:00,151.9,27,36,28,27,30,36,37,32,28,39,36,30,36,45,34,30,27,39,37,30,41,37,31,36,37
1,1232010 5:00,158,27,36,26,31,31,40,36,34,28,37,35,34,35,45,33,30,26,38,37,29,40,36,30,35,34
1,1232010 6:00,171.6,26,36,26,27,31,40,34,33,28,35,35,34,35,45,35,29,26,39,36,29,39,36,29,35,33
1,1232010 7:00,195.7,25,36,26,27,32,39,34,33,28,35,35,30,34,45,33,31,26,37,34,29,38,34,28,34,31
1,1232010 8:00,196.1,28,36,25,27,33,39,35,35,27,35,35,30,33,45,34,32,26,39,34,33,38,34,29,34,34
1,1232010 9:00,181.8,33,37,28,37,39,39,39,39,30,38,37,37,37,47,39,39,34,41,36,38,41,37,37,38,38
1,1232010 10:00,167.7,40,39,33,40,43,42,41,41,32,41,39,39,39,48,40,42,40,42,41,41,41,39,42,40,41
1,1232010 11:00,153.1,45,43,39,44,45,44,44,45,34,43,44,43,40,47,42,44,44,46,43,44,43,43,45,42,43
1,1232010 12:00,141.4,47,43,44,47,47,45,47,46,36,45,46,45,41,48,42,47,47,47,45,45,43,43,47,44,43
1,1232010 13:00,131.8,49,45,47,49,50,46,47,47,36,46,47,48,44,47,45,48,49,49,46,47,44,45,49,46,45
1,1232010 14:00,126.7,51,45,48,50,51,46,47,49,37,47,46,48,44,48,46,50,50,49,46,48,43,46,50,48,47
1,1232010 15:00,125.3,51,45,48,51,52,47,48,50,37,47,47,48,45,48,48,50,51,49,46,49,42,46,51,48,47
1,1232010 16:00,130.5,52,45,48,50,51,45,47,50,36,47,47,48,44,47,46,50,50,47,46,47,44,45,51,47,46
1,1232010 17:00,147.6,46,39,45,49,47,39,44,46,36,46,46,46,42,45,42,47,47,45,45,43,41,43,47,46,44
1,1232010 18:00,180.2,40,37,42,45,41,36,40,40,34,45,45,43,41,45,38,41,40,45,41,39,42,37,40,41,35
1,1232010 19:00,194,37,36,38,46,39,35,35,38,32,41,44,43,41,45,40,38,35,44,41,36,42,36,38,42,35
1,1232010 20:00,194.4,35,34,37,36,38,37,33,37,30,39,42,39,41,45,40,37,32,40,37,33,42,36,35,41,37
1,1232010 21:00,194,32,34,36,38,36,37,33,36,30,39,41,43,39,45,40,36,31,37,37,32,42,36,34,40,39
1,1232010 22:00,191.2,31,32,35,34,34,40,33,34,30,40,38,41,38,44,38,34,30,35,36,32,41,37,35,41,40
1,1232010 23:00,183.5,28,34,33,39,33,40,34,33,28,40,36,39,36,44,35,33,30,35,36,33,41,37,31,40,41
1,1242010 0:00,172.7,30,36,32,39,32,35,36,33,28,42,34,37,35,44,32,31,32,36,34,35,40,37,31,38,39
1,1242010 1:00,166.7,28,30,34,38,31,34,35,32,28,40,34,34,33,44,30,31,35,39,34,32,40,37,31,36,36
1,1242010 2:00,165.6,28,30,30,39,33,33,36,32,28,38,34,36,32,44,29,32,33,37,34,30,39,36,31,35,36
1,1242010 3:00,167.2,31,30,30,38,32,31,36,32,28,38,33,36,31,44,29,32,31,38,34,35,37,36,31,32,34
1,1242010 4:00,171.3,31,30,31,37,36,33,34,33,30,34,32,36,30,44,32,33,29,38,32,34,36,34,32,32,34
1,1242010 5:00,179.1,30,30,32,36,37,32,33,34,30,35,31,30,29,42,31,34,28,38,30,35,35,32,35,31,32
1,1242010 6:00,189,29,27,32,37,36,32,35,33,30,35,31,30,27,42,30,35,29,37,32,36,33,30,32,30,29
1,1242010 7:00,201.1,28,27,33,37,35,28,34,32,30,33,32,30,26,41,31,35,32,36,30,35,33,28,30,29,29
1,1242010 8:00,211,32,30,32,37,36,31,34,33,28,34,33,32,28,41,31,34,33,36,32,35,34,30,30,31,30
1,1242010 9:00,209.8,34,32,34,38,40,35,36,36,28,35,35,36,32,42,33,40,34,38,34,38,36,34,30,33,34
1,1242010 10:00,194.9,36,36,36,39,41,39,38,39,30,37,36,36,35,44,35,41,36,42,36,39,37,36,30,35,37
1,1242010 11:00,181.1,38,36,37,39,42,40,40,41,28,40,36,36,36,44,38,43,37,42,37,40,39,37,30,38,37
1,1242010 12:00,170.8,42,37,38,40,43,41,42,42,28,40,36,37,37,44,38,43,38,42,34,42,40,37,40,40,39
1,1242010 13:00,159.8,43,37,36,40,44,42,42,44,28,41,32,39,38,44,40,45,38,44,32,42,41,39,42,40,40
1,1242010 14:00,154.5,42,39,37,38,46,42,42,44,28,41,31,36,39,45,34,45,34,43,32,42,42,39,42,39,40
1,1242010 15:00,155.7,38,39,38,38,46,41,42,44,28,41,31,32,37,44,32,48,35,43,32,42,41,39,41,34,40
1,1242010 16:00,165.6,38,39,39,38,46,40,42,44,27,41,31,34,32,42,32,46,36,43,32,42,41,37,39,33,34
1,1242010 17:00,181.2,38,37,37,39,44,39,40,42,27,34,30,34,32,42,32,45,35,41,32,42,40,32,36,33,32
1,1242010 18:00,200,37,36,38,37,44,39,40,39,27,34,31,32,32,42,32,44,35,40,32,41,40,32,34,33,32
1,1242010 19:00,204.9,37,34,38,36,42,38,35,38,32,33,32,34,32,39,32,42,35,40,32,39,39,32,34,33,32
1,1242010 20:00,205.9,37,34,37,36,42,35,34,38,34,33,32,34,32,39,32,41,35,38,32,35,38,32,34,33,32
1,1242010 21:00,204.7,37,34,39,36,40,33,33,37,34,33,32,34,32,39,32,39,35,36,32,35,36,32,34,33,32
1,1242010 22:00,199.1,37,34,39,36,40,33,34,36,32,33,32,34,32,39,32,38,34,35,30,35,33,32,34,33,32
1,1242010 23:00,190.6,37,34,38,35,39,33,34,37,30,33,32,34,32,39,32,38,33,36,28,35,33,32,34,33,32
1,1252010 0:00,181.4,37,32,37,35,39,34,35,36,28,33,32,34,32,39,32,38,33,37,28,36,33,32,36,33,32
1,1252010 1:00,174.6,35,32,34,34,38,34,35,36,27,33,32,32,32,40,33,38,32,38,28,36,33,32,36,33,32
1,1252010 2:00,171.3,36,32,34,34,38,33,34,36,27,33,32,32,32,40,33,37,32,38,34,35,33,32,35,33,32
1,1252010 3:00,171.7,35,32,31,32,39,34,34,36,25,34,30,34,31,38,33,37,32,37,34,35,34,32,36,33,33
1,1252010 4:00,175.1,35,30,31,33,38,34,34,36,23,34,31,32,31,39,32,37,31,36,34,35,33,32,33,33,33
1,1252010 5:00,181.1,34,30,31,33,36,32,34,36,23,34,30,30,29,38,30,37,29,35,34,34,33,32,33,33,32
1,1252010 6:00,189.4,33,30,30,33,35,31,34,35,23,34,29,30,29,37,30,37,29,35,34,35,33,32,32,32,30
1,1252010 7:00,201.9,31,30,28,32,34,30,34,33,21,32,29,28,29,37,29,35,29,36,32,34,34,30,31,31,30
1,1252010 8:00,215.9,31,30,27,31,34,32,33,33,21,32,29,30,30,37,30,36,28,36,32,33,35,30,31,32,30
1,1252010 9:00,223.6,35,30,27,32,38,33,36,36,23,34,32,34,32,38,31,37,33,37,34,36,36,32,36,33,32
1,1252010 10:00,214.4,38,36,27,35,40,35,38,39,23,37,33,36,33,39,33,39,38,40,34,38,35,34,39,35,34
1,1252010 11:00,199.2,41,37,28,40,42,38,39,42,23,40,34,37,36,40,35,42,39,40,34,41,37,36,39,36,36
1,1252010 12:00,186.4,43,37,28,40,44,40,42,42,23,41,35,37,36,39,36,42,41,42,36,43,39,37,42,37,37
1,1252010 13:00,184.1,43,39,29,44,45,39,41,42,23,40,37,39,37,40,36,44,42,41,36,42,40,37,44,39,38
1,1252010 14:00,184.7,46,39,29,45,46,41,42,44,23,41,37,41,38,41,37,45,42,43,36,43,39,37,45,39,39
1,1252010 15:00,184.3,46,39,29,44,46,41,42,46,23,41,38,41,39,41,39,45,40,44,36,41,40,39,44,40,40
1,1252010 16:00,183.6,45,39,29,41,46,40,41,45,23,41,37,41,38,41,38,44,39,42,36,41,40,39,44,40,39
1,1252010 17:00,192.7,42,37,28,38,44,37,39,43,21,40,35,39,36,41,36,42,36,39,32,39,39,37,41,38,38
1,1252010 18:00,215.1,40,36,27,36,41,32,37,40,21,38,33,36,35,41,35,38,34,38,30,35,39,36,38,37,37
1,1252010 19:00,221,38,36,27,34,38,32,34,38,21,37,32,34,33,41,35,38,33,38,30,35,39,36,34,35,36
1,1252010 20:00,225.2,36,36,27,32,38,32,35,38,21,36,31,32,32,41,33,37,32,37,30,33,38,36,37,34,36
1,1252010 21:00,226.3,34,34,27,31,39,30,33,38,21,36,30,30,31,41,32,35,29,37,30,31,37,36,36,33,34
1,1252010 22:00,221,33,34,26,29,37,31,33,36,21,35,30,30,31,40,30,37,27,36,30,32,35,34,34,32,33
1,1252010 23:00,210.1,31,30,25,29,36,31,32,35,21,34,26,28,30,39,29,34,28,35,30,31,34,32,32,30,31
1,1262010 0:00,199.1,28,28,27,29,34,30,32,34,19,32,27,30,28,38,28,33,29,34,30,31,33,30,30,29,31
1,1262010 1:00,194.6,27,25,25,26,32,29,31,32,19,31,28,27,27,37,26,32,30,33,30,31,33,28,29,27,25
1,1262010 2:00,194.6,26,25,24,27,30,28,30,31,19,29,28,28,26,36,25,31,26,32,30,29,32,28,26,27,26
1,1262010 3:00,197.6,24,25,24,27,29,28,29,30,19,26,29,27,26,35,27,31,26,31,30,27,31,28,26,26,25
1,1262010 4:00,202.8,22,25,23,28,29,28,30,29,18,26,29,28,25,35,26,31,26,30,28,27,31,27,25,25,27
1,1262010 5:00,210.6,21,25,22,27,28,27,29,28,18,26,29,28,26,36,24,29,23,29,28,26,30,27,26,25,27
1,1262010 6:00,226.9,22,23,23,26,28,27,27,28,16,27,28,28,28,35,25,29,25,29,28,26,30,27,27,27,27
1,1262010 7:00,251.3,19,25,22,25,28,27,28,28,16,27,28,28,28,36,23,29,26,29,27,25,30,27,25,27,25
1,1262010 8:00,248.2,21,28,22,26,29,29,29,30,16,29,28,28,29,37,24,32,28,31,27,29,30,28,28,27,28
1,1262010 9:00,226,29,34,21,31,33,33,33,33,16,33,28,28,32,38,30,35,29,34,28,32,33,32,33,31,31
1,1262010 10:00,207.7,36,36,24,32,37,37,37,36,18,36,28,30,33,39,32,37,31,38,28,36,36,36,36,34,35
1,1262010 11:00,194.3,37,37,26,33,39,40,39,38,18,37,30,30,35,40,33,40,31,39,30,39,37,36,37,35,37
1,1262010 12:00,186.3,37,37,27,33,40,40,40,39,19,38,31,32,35,41,34,40,32,41,32,40,38,37,36,36,38
1,1262010 13:00,175.5,37,37,29,35,41,41,41,40,19,39,32,32,34,42,33,42,33,41,34,40,38,37,37,36,38
1,1262010 14:00,171.1,37,37,30,35,41,41,41,40,19,38,32,34,36,41,34,42,35,42,34,41,39,37,36,37,38
1,1262010 15:00,170.9,36,37,29,38,41,38,41,39,19,37,34,34,35,42,34,40,36,41,32,40,39,37,36,36,37
1,1262010 16:00,177.3,36,36,28,37,41,39,39,38,19,37,33,34,34,40,35,41,35,39,30,37,38,36,37,36,36
1,1262010 17:00,199.4,35,34,26,34,38,35,36,36,18,35,31,34,32,39,33,37,32,36,28,35,37,34,34,34,34
1,1262010 18:00,235.5,31,32,25,32,35,33,34,34,18,33,29,32,31,39,31,35,30,35,28,32,36,32,31,33,33
1,1262010 19:00,247.4,29,30,22,30,33,31,32,32,16,31,28,30,29,38,30,33,30,33,27,29,35,30,29,32,32
1,1262010 20:00,250.3,30,30,21,29,32,32,30,31,14,29,26,28,28,37,29,32,29,32,25,27,34,30,28,30,31
1,1262010 21:00,250.3,29,30,20,29,32,30,29,30,12,29,25,27,28,37,28,32,27,32,23,28,33,30,29,29,30
1,1262010 22:00,244.1,28,30,20,27,31,29,29,30,12,29,24,27,27,36,27,30,25,31,23,26,32,28,29,28,29
1,1262010 23:00,231.5,28,28,18,26,30,28,29,29,10,29,23,25,26,35,26,29,25,30,23,26,31,28,29,27,28
1,1272010 0:00,220.3,28,28,17,25,29,28,28,29,10,28,21,25,25,34,25,30,23,30,23,24,30,28,27,26,27
1,1272010 1:00,215.9,26,25,16,22,28,27,28,28,10,27,22,23,24,33,24,29,22,29,21,23,29,27,26,26,26
1,1272010 2:00,215.7,24,25,16,21,26,27,27,26,10,27,21,21,23,32,23,28,22,28,21,24,29,27,24,24,25
1,1272010 3:00,218.6,23,25,16,21,24,26,26,26,10,26,20,21,22,32,22,27,18,26,21,22,28,25,22,23,24
1,1272010 4:00,222.3,22,23,17,17,26,25,26,25,10,25,20,21,21,31,23,26,18,25,21,20,28,25,21,22,24
1,1272010 5:00,230.1,21,23,18,19,25,24,25,24,10,24,21,21,22,31,23,25,16,25,21,20,27,25,22,23,23
1,1272010 6:00,247,22,21,18,16,25,24,24,24,10,23,21,21,24,31,23,25,15,25,21,22,28,23,23,24,23
1,1272010 7:00,272,21,19,19,17,24,23,23,24,10,23,21,21,24,30,23,25,13,25,21,21,27,21,24,24,23
1,1272010 8:00,267.9,22,25,18,17,26,26,25,25,10,24,21,21,24,31,24,26,14,25,21,22,28,25,25,24,24
1,1272010 9:00,249.5,25,28,19,24,28,29,26,28,12,26,22,25,26,32,26,28,23,28,21,26,30,27,27,25,26
1,1272010 10:00,237.7,30,30,20,27,30,33,28,30,14,29,26,27,28,33,27,30,27,30,25,29,32,28,30,28,29
1,1272010 11:00,224.8,33,34,21,31,32,32,31,32,14,29,27,28,30,33,29,33,29,32,28,31,33,30,32,30,31
1,1272010 12:00,209.9,34,34,23,32,34,37,33,33,16,29,28,30,31,34,31,34,31,34,28,32,34,32,33,32,32
1,1272010 13:00,194.9,35,36,24,33,35,37,35,35,16,34,31,30,32,35,31,36,32,35,30,34,35,34,34,34,35
1,1272010 14:00,186.2,36,36,24,35,36,38,35,36,16,34,32,30,32,36,33,37,33,36,30,35,36,34,36,33,34
1,1272010 15:00,181.7,36,36,24,35,37,37,35,36,16,35,31,30,32,37,33,37,33,36,30,35,36,34,36,35,34
1,1272010 16:00,186.9,36,34,23,34,36,36,34,36,16,35,30,30,32,36,33,36,32,35,28,34,35,34,35,34,33
1,1272010 17:00,210,34,30,22,32,34,32,32,34,14,33,27,28,30,34,31,33,30,33,25,32,34,32,33,32,32
1,1272010 18:00,245.7,31,27,21,29,32,28,30,32,14,31,26,28,29,35,28,31,28,32,25,29,34,30,31,31,30
1,1272010 19:00,259.3,30,25,20,27,30,29,29,29,14,29,24,27,28,35,28,30,27,30,23,26,33,28,29,29,28
1,1272010 20:00,262.3,28,25,19,24,30,27,27,28,14,27,23,25,27,35,26,28,26,30,23,26,33,27,28,28,28
1,1272010 21:00,262.9,28,25,19,24,29,28,26,29,14,27,22,25,25,34,25,27,25,30,23,25,32,28,28,27,28
1,1272010 22:00,255.9,27,27,18,22,29,26,26,29,14,28,21,23,24,34,24,26,24,29,25,27,32,28,27,26,27
1,1272010 23:00,242.3,25,25,18,24,28,26,27,28,14,27,22,21,24,34,23,27,23,28,23,24,31,27,26,25,26
1,1282010 0:00,229.3,21,25,18,22,28,25,26,27,14,26,19,21,23,33,22,28,23,28,25,21,29,25,24,24,24
1,1282010 1:00,225.3,19,25,18,21,26,24,25,26,14,25,19,19,21,32,21,25,19,27,25,21,29,25,22,23,23
1,1282010 2:00,224.5,18,23,17,18,25,22,24,24,12,24,21,18,21,32,19,24,21,27,23,21,28,23,21,21,22
1,1282010 3:00,227.8,16,23,17,20,25,22,23,23,12,21,19,19,20,31,20,24,20,26,23,20,28,21,20,20,18
1,1282010 4:00,233.3,15,19,16,17,23,22,23,22,12,21,20,19,18,30,19,23,18,25,23,20,27,19,19,18,21
1,1282010 5:00,241.9,16,18,16,18,22,20,22,22,12,21,19,18,15,30,17,23,16,24,21,17,27,19,18,19,20
1,1282010 6:00,260,15,18,16,17,22,20,21,21,12,18,19,19,15,30,17,21,14,24,21,18,26,19,17,18,19
1,1282010 7:00,285.5,14,16,17,17,22,20,21,19,12,19,18,16,15,30,17,20,14,24,21,17,27,18,16,18,19
1,1282010 8:00,281.7,16,18,17,18,23,23,23,22,12,20,22,16,17,31,18,22,15,26,25,21,28,21,19,19,18
1,1282010 9:00,253.7,24,25,20,25,28,28,26,27,12,25,25,21,23,32,23,28,24,27,25,26,30,27,25,25,25
1,1282010 10:00,228.2,29,30,23,29,31,32,30,30,14,29,27,25,28,34,27,32,29,32,27,30,32,28,31,30,28
1,1282010 11:00,206.9,32,32,25,32,32,34,33,33,16,32,30,28,31,35,30,34,32,34,27,32,33,30,34,31,31
1,1282010 12:00,191.7,35,34,27,34,35,36,34,35,21,33,32,30,32,36,32,36,32,37,28,34,34,32,37,34,33
1,1282010 13:00,179.6,36,34,29,35,36,36,35,36,23,35,34,32,34,37,34,37,33,37,30,37,35,36,37,37,34
1,1282010 14:00,171,36,36,32,36,38,37,38,36,23,36,34,34,34,38,34,38,34,39,30,38,35,36,38,36,35
1,1282010 15:00,171.2,36,36,32,36,38,36,39,38,23,36,34,34,35,37,34,37,35,37,32,37,35,36,37,35,36
1,1282010 16:00,182.4,36,34,32,35,37,35,37,37,23,36,33,34,34,37,35,37,34,36,32,37,34,36,37,37,35
1,1282010 17:00,203.3,35,30,29,34,36,32,34,36,21,35,31,34,32,34,33,36,34,34,30,34,33,34,35,33,30
1,1282010 18:00,234.5,33,30,28,32,35,31,33,35,21,33,28,32,31,33,30,36,29,34,30,34,33,30,35,32,28
1,1282010 19:00,247,32,28,28,31,34,29,33,35,19,33,29,32,30,31,30,35,28,34,28,33,33,30,32,32,29
1,1282010 20:00,247,31,28,27,30,33,31,33,33,19,33,28,30,30,33,30,35,28,34,27,31,33,28,31,32,29
1,1282010 21:00,243,32,30,26,31,34,30,32,33,19,31,27,30,30,35,31,34,28,34,28,30,31,28,31,32,31
1,1282010 22:00,232.6,31,30,25,30,34,29,32,33,19,32,27,30,29,36,31,34,28,34,27,32,30,30,32,32,31
1,1282010 23:00,216.5,30,30,24,29,34,29,31,32,21,33,26,28,29,36,29,34,27,35,23,32,33,30,32,31,31
1,1292010 0:00,203,30,30,23,26,34,31,31,32,19,32,24,28,28,36,29,33,26,34,23,31,32,30,31,30,30
1,1292010 1:00,196.5,29,30,23,29,31,31,31,32,19,32,25,27,26,36,28,31,23,33,21,32,32,30,31,29,30
1,1292010 2:00,195.9,27,25,23,27,30,30,31,31,18,31,24,27,26,36,27,30,21,32,19,29,32,28,29,28,29
1,1292010 3:00,199,24,27,22,27,32,30,30,30,18,30,23,25,25,35,26,31,19,32,18,30,31,27,28,27,27
1,1292010 4:00,204.4,22,25,20,25,31,30,30,29,18,29,21,25,24,36,25,30,19,32,18,31,31,27,27,25,25
1,1292010 5:00,213.5,19,23,20,25,29,29,30,28,19,28,22,23,23,36,22,29,17,31,16,29,31,23,25,24,24
1,1292010 6:00,232,19,19,19,20,28,27,28,26,18,27,20,21,22,35,22,28,16,28,16,27,32,21,24,22,21
1,1292010 7:00,260.7,17,18,19,21,28,23,26,26,19,26,19,19,22,35,21,26,15,28,16,27,31,21,24,20,20
1,1292010 8:00,259.4,19,19,17,26,29,26,29,27,19,26,20,19,23,37,22,29,16,31,18,28,32,23,24,22,24
1,1292010 9:00,233.5,28,27,22,29,32,32,32,31,23,30,27,27,28,38,29,32,24,35,25,31,33,30,30,29,29
1,1292010 10:00,210.6,33,30,27,33,35,35,35,35,25,33,30,30,31,39,33,36,31,38,28,35,35,34,35,32,33
1,1292010 11:00,192.3,37,36,31,36,37,37,37,37,28,36,33,34,32,41,35,39,34,40,32,37,35,36,36,34,35
1,1292010 12:00,180.2,40,36,34,39,39,39,39,39,30,37,35,36,34,41,36,41,36,40,34,39,35,36,39,37,37
1,1292010 13:00,168.6,42,36,38,40,41,39,39,41,32,39,36,37,36,41,38,42,39,41,36,41,36,37,40,39,38
1,1292010 14:00,160.4,43,37,40,42,42,40,40,42,34,40,38,39,37,41,40,43,41,41,37,41,37,37,41,41,39
1,1292010 15:00,155.6,44,37,42,43,43,39,41,42,34,42,39,39,38,40,41,44,42,41,37,42,37,37,42,40,40
1,1292010 16:00,159,44,36,41,42,42,38,40,42,32,40,39,39,37,39,40,43,42,39,25,41,36,37,42,40,39
1,1292010 17:00,181.5,40,34,39,41,39,34,37,38,30,38,37,36,35,36,33,39,39,36,33,36,34,32,39,35,33
1,1292010 18:00,222.4,32,28,36,38,34,31,34,33,28,31,34,30,30,36,29,34,31,33,30,35,31,30,31,33,26
1,1292010 19:00,240.9,28,25,32,35,30,30,28,31,27,30,32,28,30,36,27,31,28,29,28,30,30,27,28,30,24
1,1292010 20:00,248.8,26,25,30,32,28,31,28,30,27,27,30,27,29,36,27,27,27,30,28,28,29,25,25,28,25
1,1292010 21:00,252.4,25,23,28,35,28,30,26,29,27,25,30,27,27,36,26,27,28,26,28,29,29,23,24,27,22
1,1292010 22:00,248.3,23,21,29,34,27,25,28,27,27,25,30,30,27,36,27,27,28,29,30,25,27,23,22,26,22
1,1292010 23:00,237.2,24,19,29,34,28,25,30,28,25,23,30,30,27,35,27,26,28,29,30,27,26,19,21,29,21
1,12102010 0:00,226.2,25,19,27,33,28,23,30,28,27,23,30,25,30,36,27,26,28,29,30,29,26,19,21,27,22
