ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
1,952011 10:00,149.7,76,77,68,76,81,82,82,81,64,80,73,72,75,79,76,82,75,80,72,81,80,79,77,77,79
1,952011 11:00,170.6,79,79,69,77,79,82,82,79,64,81,75,73,77,81,77,85,77,79,72,77,83,81,81,79,79
1,952011 12:00,182.9,80,79,70,80,79,84,80,79,64,80,78,77,79,80,78,85,73,82,73,82,85,82,83,79,78
1,952011 13:00,186.5,83,79,70,82,81,85,80,81,64,77,79,81,79,82,80,87,77,83,73,85,86,81,84,81,81
1,952011 14:00,188.1,85,77,71,80,84,85,84,84,66,75,81,82,81,84,83,85,79,84,73,86,86,75,86,82,84
1,952011 15:00,189.1,87,79,72,79,86,87,87,86,66,82,83,82,81,85,84,87,79,85,75,86,86,77,87,84,84
1,952011 16:00,191,85,81,73,76,86,83,85,86,68,85,82,82,83,84,86,85,73,85,77,85,84,82,85,84,82
1,952011 17:00,193.6,83,81,73,78,86,83,84,86,68,87,79,75,83,84,87,86,77,84,75,86,79,81,84,84,83
1,952011 18:00,202.8,85,79,73,79,82,84,84,82,68,85,75,79,80,83,83,84,75,84,73,84,79,82,81,82,82
1,952011 19:00,197.3,83,77,73,80,81,82,82,81,68,84,75,77,79,81,76,82,73,81,73,81,79,81,82,77,78
1,952011 20:00,192.3,82,75,71,77,81,80,81,81,68,82,75,77,76,80,76,81,73,81,73,80,78,79,81,76,77
1,952011 21:00,193.3,81,75,70,74,81,80,80,81,66,81,75,79,74,80,76,82,73,81,73,79,79,79,81,77,78
1,952011 22:00,179,78,75,71,75,81,79,81,81,68,79,76,77,74,79,77,81,72,81,73,81,79,77,80,79,78
1,952011 23:00,162.5,77,75,72,76,81,79,80,81,66,79,77,75,76,81,77,81,72,81,72,80,80,77,80,79,78
1,962011 0:00,146.9,77,75,72,75,81,79,80,81,67,79,75,73,76,81,77,82,73,81,72,80,79,77,80,79,77
1,962011 1:00,134.6,77,75,72,75,81,79,81,81,68,79,75,75,76,81,77,82,73,81,73,81,79,77,80,79,78
1,962011 2:00,129.4,78,77,71,76,81,79,81,81,66,79,75,75,77,81,77,82,73,81,73,81,79,77,80,79,78
1,962011 3:00,125.9,79,77,72,77,81,78,81,81,66,79,75,77,77,81,77,82,75,81,73,81,80,77,80,79,78
1,962011 4:00,124,79,75,72,77,81,78,81,81,68,79,75,77,76,80,77,82,75,81,73,81,80,77,80,79,78
1,962011 5:00,124.2,80,73,71,77,81,78,81,81,68,78,75,77,76,80,77,82,75,81,73,81,80,77,80,79,78
1,962011 6:00,130.3,79,73,72,77,81,79,81,81,68,78,75,77,76,80,75,81,75,81,75,80,80,77,79,79,77
1,962011 7:00,143.9,78,73,71,77,79,78,81,79,68,78,76,75,76,80,76,81,75,81,75,80,80,77,79,80,76
1,962011 8:00,146.1,80,75,71,78,79,80,81,79,68,79,76,77,77,81,77,82,75,82,75,81,80,79,80,81,78
1,962011 9:00,155.8,79,79,71,79,79,82,84,79,68,82,79,77,79,81,75,83,77,84,75,82,82,81,81,82,80
1,962011 10:00,170.5,82,82,72,80,79,85,85,79,68,84,79,77,79,83,79,84,77,85,70,84,84,82,84,80,83
1,962011 11:00,184,82,84,72,82,79,87,85,79,66,81,79,81,68,85,81,85,73,86,68,85,87,79,84,84,82
1,962011 12:00,197.2,79,86,72,78,82,90,88,82,70,75,77,79,70,85,79,89,79,87,66,86,80,86,81,86,84
1,962011 13:00,203.8,83,86,72,77,88,90,89,88,72,78,67,75,73,86,82,90,82,87,64,88,80,88,77,87,80
1,962011 14:00,206.6,82,77,70,81,88,91,88,88,73,87,67,79,72,87,77,89,82,86,63,87,77,81,82,80,79
1,962011 15:00,206,82,73,70,83,77,90,90,77,73,88,69,81,71,86,78,90,84,86,63,87,75,82,75,79,83
1,962011 16:00,211.2,82,77,69,84,82,89,87,82,73,90,64,79,70,86,77,87,84,86,63,86,76,88,81,79,84
1,962011 17:00,215.3,84,82,67,84,82,88,86,82,70,82,63,81,70,84,79,83,86,86,64,85,77,86,82,79,77
1,962011 18:00,212.8,82,73,64,82,84,85,85,84,70,82,65,79,71,84,79,79,81,84,66,84,73,86,81,80,80
1,962011 19:00,207.8,80,73,64,80,82,83,84,82,68,75,65,79,73,83,77,81,79,82,66,82,80,82,76,80,78
1,962011 20:00,203,77,72,63,74,81,82,82,81,63,75,64,75,73,82,77,80,75,82,64,81,83,75,76,77,74
1,962011 21:00,201.3,76,72,61,72,81,81,82,81,63,76,64,73,74,82,75,80,70,82,64,77,82,75,77,76,73
1,962011 22:00,186,75,72,60,70,79,80,82,79,61,77,64,72,72,81,75,80,68,82,63,78,81,79,78,76,73
1,962011 23:00,167.1,73,73,60,67,79,80,82,79,61,77,62,70,74,81,73,81,64,82,63,81,81,79,79,76,75
1,972011 0:00,151.8,71,75,60,65,79,80,82,78,59,77,63,68,74,81,73,81,61,81,63,78,81,77,77,76,76
1,972011 1:00,138.9,68,75,60,64,77,80,82,77,57,77,63,68,74,81,74,78,61,81,63,78,80,79,78,75,75
1,972011 2:00,133.7,65,77,60,63,75,80,81,75,55,77,62,66,73,81,73,75,59,80,63,79,80,79,76,74,77
1,972011 3:00,129.3,63,77,60,60,73,80,79,73,57,77,62,66,72,81,73,76,61,79,63,80,80,77,75,74,76
1,972011 4:00,127.4,62,75,60,61,73,80,79,73,55,77,62,64,71,81,73,76,61,80,63,79,81,77,71,73,76
1,972011 5:00,127.7,60,75,59,61,73,80,79,73,55,77,63,64,71,80,72,75,61,81,63,73,80,77,69,73,74
1,972011 6:00,133.3,59,75,58,60,72,79,77,72,55,76,63,64,70,80,70,74,59,80,63,74,80,77,69,72,74
1,972011 7:00,145.4,58,75,58,59,70,79,75,70,55,75,63,63,68,80,68,75,59,80,63,75,80,77,68,72,74
1,972011 8:00,148.8,59,75,59,61,70,80,80,70,55,75,62,63,67,81,67,76,59,82,63,75,80,75,69,71,75
1,972011 9:00,152.1,66,75,59,63,73,83,75,73,55,75,63,64,68,83,68,77,63,84,63,75,82,73,73,72,75
1,972011 10:00,158.9,70,72,63,66,77,84,75,77,55,77,66,68,69,85,71,79,64,82,64,76,84,73,76,74,75
1,972011 11:00,161.9,72,73,65,67,77,87,75,77,55,79,71,72,73,86,75,80,64,80,68,77,86,75,77,76,79
1,972011 12:00,168.6,75,75,65,70,81,88,76,81,61,80,74,73,78,87,79,81,66,78,70,81,89,75,80,80,81
1,972011 13:00,172.6,76,77,64,71,81,85,77,81,63,82,74,75,80,89,80,82,68,84,70,82,87,77,82,81,84
1,972011 14:00,181.8,76,79,67,72,84,87,85,84,61,83,75,77,82,87,79,86,70,84,68,85,85,77,82,82,83
1,972011 15:00,192.7,78,79,67,72,86,84,86,86,61,85,78,77,82,89,80,87,70,85,70,86,88,79,82,83,83
1,972011 16:00,199.3,78,82,66,72,86,86,87,86,63,85,77,77,80,90,79,86,70,85,70,85,86,75,82,81,84
1,972011 17:00,202.8,78,79,67,72,81,88,86,81,61,84,75,77,79,89,80,85,70,83,70,84,86,77,82,80,83
1,972011 18:00,204.9,79,77,65,71,79,85,84,79,61,86,75,75,78,87,77,85,70,83,68,83,86,77,80,78,83
1,972011 19:00,198.7,78,75,65,70,77,83,82,77,59,82,72,73,76,84,76,83,68,82,68,81,83,77,79,77,81
1,972011 20:00,192.7,74,73,63,69,75,81,80,75,59,79,69,72,74,82,71,79,66,80,63,79,81,75,76,74,74
1,972011 21:00,189.8,70,73,62,68,73,81,79,73,57,78,67,68,73,82,68,77,63,80,63,78,80,75,74,73,74
1,972011 22:00,174.8,66,73,61,66,72,80,77,72,57,77,66,64,71,82,69,76,61,80,61,76,80,75,73,71,74
1,972011 23:00,157.6,64,73,60,64,72,80,75,72,57,74,66,63,71,82,67,75,61,80,61,76,79,75,71,71,73
1,982011 0:00,140.4,63,73,60,62,72,79,75,71,57,74,64,63,70,82,66,76,59,80,59,75,79,73,69,72,73
1,982011 1:00,126.5,64,73,60,61,70,79,75,70,57,73,64,61,68,82,65,75,59,77,59,74,78,73,69,70,71
1,982011 2:00,119.8,65,73,60,60,70,77,74,70,55,72,63,63,67,81,65,74,57,77,59,73,78,72,68,67,71
1,982011 3:00,114,66,73,59,60,70,77,74,70,55,72,63,63,66,81,64,72,55,76,57,72,79,72,67,67,71
1,982011 4:00,110.2,66,73,59,59,68,76,74,68,55,72,62,63,65,81,63,72,55,76,57,72,78,72,66,67,71
1,982011 5:00,109.9,63,72,59,59,68,75,73,68,55,72,61,61,66,81,62,71,55,75,55,71,78,72,65,66,69
1,982011 6:00,115.3,61,72,58,58,64,75,72,64,55,72,60,61,67,79,60,71,54,74,55,71,77,70,65,66,69
1,982011 7:00,129.3,60,72,58,59,64,75,73,64,55,71,59,59,67,78,59,70,54,75,55,70,75,70,63,64,68
1,982011 8:00,130.6,61,72,59,61,66,75,73,66,55,72,62,59,65,80,61,71,55,77,59,71,78,70,64,64,69
1,982011 9:00,134.2,65,72,60,66,68,74,75,68,55,73,67,63,66,84,70,73,63,80,63,75,80,72,69,69,71
1,982011 10:00,146,71,73,62,72,73,80,77,73,59,76,70,66,74,85,74,76,70,82,66,77,80,77,74,75,75
1,982011 11:00,161.9,74,77,63,74,77,82,81,77,61,78,72,70,76,84,76,79,72,84,70,79,82,79,77,78,79
1,982011 12:00,178.7,77,79,67,74,79,84,83,79,61,81,75,72,78,87,78,82,72,83,73,80,82,81,80,80,81
1,982011 13:00,193.7,77,84,68,74,79,85,84,79,61,82,75,73,80,85,79,83,73,85,73,84,84,81,81,80,82
1,982011 14:00,207.5,80,84,71,78,81,86,86,81,63,83,77,77,80,83,81,83,77,84,77,84,85,82,82,82,83
1,982011 15:00,216.2,81,84,71,79,81,87,88,81,63,85,77,77,81,83,80,85,79,84,77,85,83,84,82,84,84
1,982011 16:00,219.4,80,84,71,78,82,87,87,82,64,85,79,77,80,85,81,84,77,84,77,85,82,84,82,83,85
1,982011 17:00,219.6,82,84,72,79,82,88,87,82,64,85,78,77,81,84,80,85,79,83,75,84,82,84,82,82,84
1,982011 18:00,216,80,84,71,78,81,86,86,81,64,84,78,77,79,84,81,83,77,82,77,82,82,82,82,82,82
1,982011 19:00,206.2,78,73,68,77,79,84,82,79,64,82,77,73,80,83,76,79,73,80,73,79,80,81,79,79,80
1,982011 20:00,196.4,76,73,65,72,73,81,78,73,61,78,72,70,73,81,71,76,68,79,68,76,79,77,75,75,71
1,982011 21:00,193.9,72,73,63,71,72,78,75,72,61,75,71,66,71,80,68,74,64,79,68,73,79,73,74,71,69
1,982011 22:00,176.9,68,73,62,68,70,76,73,70,61,73,69,64,68,79,68,73,63,79,66,73,78,73,72,70,67
1,982011 23:00,156.5,67,73,61,66,70,76,72,70,59,71,68,63,67,80,68,73,61,78,64,71,78,70,71,69,67
1,992011 0:00,137.9,66,72,59,63,70,75,71,69,58,70,67,61,66,79,67,72,61,77,64,70,77,68,70,70,66
1,992011 1:00,123.2,64,70,59,65,68,74,71,68,57,69,67,61,65,79,66,71,61,76,64,68,77,68,68,67,65
1,992011 2:00,114.3,63,70,59,65,64,70,70,64,54,69,65,61,66,79,67,70,61,73,63,67,77,68,65,67,64
1,992011 3:00,107,62,70,59,63,64,69,68,64,55,67,64,61,64,79,65,68,59,72,63,67,77,66,65,66,64
1,992011 4:00,103.4,62,68,58,62,64,68,67,64,55,68,63,61,63,79,66,69,59,71,63,66,77,64,65,65,64
1,992011 5:00,102.2,60,64,58,64,64,67,66,64,57,67,63,59,63,78,64,69,59,74,61,66,77,63,64,65,61
1,992011 6:00,107.4,60,64,57,61,63,67,65,63,55,66,63,61,62,78,63,67,59,74,63,64,77,63,65,65,61
1,992011 7:00,120,60,64,57,61,63,66,65,63,55,65,63,59,61,78,63,66,59,72,61,64,77,63,64,64,62
1,992011 8:00,123.3,60,64,57,63,64,66,68,64,57,67,64,61,62,78,66,69,61,74,63,67,77,66,66,66,66
1,992011 9:00,130.7,65,70,56,69,70,65,74,70,59,70,70,63,65,80,72,73,68,77,66,71,78,72,71,71,71
1,992011 10:00,140.9,71,73,62,73,73,74,78,73,61,74,75,70,72,83,77,78,72,79,70,76,80,75,76,76,76
1,992011 11:00,156,77,75,67,78,79,77,81,79,63,80,78,75,75,83,80,81,77,81,73,80,81,79,80,79,80
1,992011 12:00,169.2,81,77,70,77,79,80,83,79,64,81,79,77,77,84,81,82,79,81,73,81,83,81,82,79,81
1,992011 13:00,177.6,81,79,72,81,79,82,83,79,68,82,79,77,78,86,79,83,79,83,77,83,83,81,82,83,82
1,992011 14:00,184.6,83,82,74,81,81,83,83,81,68,82,81,81,81,86,82,82,81,83,79,84,85,81,83,84,84
1,992011 15:00,191.8,83,84,75,82,81,85,84,81,70,84,82,81,80,85,83,82,81,83,79,83,85,82,84,81,83
1,992011 16:00,197.3,84,82,74,82,81,85,84,81,68,84,83,81,81,85,84,82,82,83,79,81,83,82,84,84,84
1,992011 17:00,201.5,84,84,73,83,82,86,82,82,68,84,83,81,80,84,84,82,81,82,79,81,85,82,84,84,83
1,992011 18:00,200.3,82,79,72,81,82,84,81,82,68,83,81,81,81,82,83,82,81,80,79,79,86,81,83,82,83
1,992011 19:00,190.5,81,73,69,79,79,82,78,79,63,80,79,75,79,81,78,78,77,79,75,76,83,77,80,79,77
1,992011 20:00,176.5,78,72,66,74,73,78,74,73,61,74,75,72,74,80,74,76,68,77,72,73,79,72,79,77,70
1,992011 21:00,170.4,73,70,65,72,70,72,73,70,61,75,73,70,73,80,71,73,64,77,70,70,78,70,78,75,68
1,992011 22:00,154.9,70,70,63,67,70,71,71,70,59,71,71,68,72,79,69,72,63,76,70,71,77,68,77,73,67
1,992011 23:00,138.9,67,68,61,66,68,70,67,68,59,71,69,66,67,79,69,73,63,78,68,70,75,70,75,72,66
1,9102011 0:00,123.8,65,64,62,65,68,70,69,67,59,68,69,64,67,77,68,72,63,76,68,69,74,68,71,72,65
1,9102011 1:00,109.6,63,64,60,64,66,70,68,66,59,69,67,64,67,76,66,71,61,75,64,68,71,66,71,70,65
1,9102011 2:00,101.7,62,64,58,65,68,71,68,68,55,69,65,63,65,76,67,71,63,75,64,68,71,64,70,68,65
1,9102011 3:00,95.5,61,64,58,62,66,70,68,66,55,69,66,64,64,75,67,69,59,74,63,67,70,64,68,68,65
