ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
1,1062011 12:00,115.3,73,70,70,73,72,73,74,72,61,73,68,70,67,75,70,74,70,75,68,74,70,70,72,70,71
1,1062011 13:00,117.1,75,70,70,74,73,70,75,73,61,74,70,70,69,75,72,76,73,76,70,74,70,70,74,72,74
1,1062011 14:00,116.8,76,72,70,74,75,71,75,75,63,75,72,72,71,76,73,75,75,76,70,75,70,72,77,73,74
1,1062011 15:00,118.8,77,72,72,76,77,69,77,77,64,75,72,72,71,73,73,78,73,76,70,77,70,72,76,74,75
1,1062011 16:00,122.2,77,72,72,76,77,70,76,77,64,76,72,72,72,73,75,78,73,75,72,77,68,72,75,75,75
1,1062011 17:00,124.8,77,70,71,75,75,68,75,75,63,75,72,72,71,71,74,77,73,73,72,77,66,70,75,73,70
1,1062011 18:00,125,75,70,69,74,72,66,73,72,61,73,70,72,69,68,71,75,72,70,70,73,65,68,74,71,70
1,1062011 19:00,125.6,69,63,67,70,66,62,68,66,57,69,66,64,65,66,66,70,64,67,66,69,63,64,66,67,63
1,1062011 20:00,133,64,59,62,64,61,60,65,61,55,65,64,61,60,66,62,67,59,65,61,66,60,61,60,62,58
1,1062011 21:00,130.5,59,55,58,67,59,59,63,59,55,61,62,59,57,65,59,66,55,64,59,64,60,57,59,59,57
1,1062011 22:00,120.7,56,54,56,65,61,58,61,61,55,60,60,59,55,65,57,65,54,63,57,63,57,55,56,56,56
1,1062011 23:00,108.2,54,50,55,65,61,53,60,61,54,58,59,59,54,64,54,63,52,62,55,61,58,54,53,57,52
1,1072011 0:00,96,52,50,53,63,59,52,59,60,54,56,58,55,54,64,54,61,52,61,54,59,56,52,52,59,51
1,1072011 1:00,88,51,46,51,62,59,51,58,59,52,56,56,52,53,64,53,62,50,60,52,58,54,52,51,57,50
1,1072011 2:00,84.9,49,45,50,61,59,49,57,59,48,54,53,52,53,64,51,58,50,58,52,57,54,48,49,56,48
1,1072011 3:00,83.9,48,45,48,58,57,48,56,57,48,52,52,55,51,64,50,57,50,58,50,56,52,45,49,52,48
1,1072011 4:00,85.1,47,45,48,52,55,53,56,55,46,51,50,53,49,64,48,57,46,58,50,54,50,41,48,52,47
1,1072011 5:00,89.5,45,43,47,54,55,54,56,55,45,50,50,51,47,64,47,56,46,57,50,53,50,43,47,49,44
1,1072011 6:00,101.5,44,41,46,56,55,52,54,55,43,49,49,49,46,64,47,55,46,58,50,54,51,41,47,48,45
1,1072011 7:00,123.7,43,39,45,52,54,56,53,54,43,49,48,47,45,64,46,54,45,58,46,54,52,41,46,47,43
1,1072011 8:00,130.4,43,43,45,50,54,57,56,54,43,50,49,45,45,65,46,56,46,60,46,54,52,43,46,48,46
1,1072011 9:00,125,49,50,47,57,57,61,60,57,45,56,55,54,51,68,56,60,54,66,54,59,63,52,53,54,54
1,1072011 10:00,120.3,55,57,51,63,63,66,65,63,52,62,60,57,57,70,61,65,61,70,61,64,66,59,59,61,61
1,1072011 11:00,115.7,64,64,60,67,66,69,69,66,57,65,63,63,62,72,64,70,64,73,63,68,67,63,65,65,67
1,1072011 12:00,116,68,64,64,69,70,70,72,70,63,70,68,64,66,72,67,74,70,74,68,73,68,66,69,68,69
1,1072011 13:00,114.5,71,70,68,71,72,71,74,72,64,71,70,68,69,72,70,75,72,74,70,75,69,68,70,70,71
1,1072011 14:00,116.2,74,70,72,73,73,71,76,73,66,74,71,70,70,72,71,77,72,75,72,76,69,70,73,71,72
1,1072011 15:00,117.3,75,70,73,75,75,71,76,75,68,75,72,70,71,72,73,76,73,76,72,76,69,70,74,73,73
1,1072011 16:00,119,75,70,72,75,75,70,76,75,66,76,73,72,71,71,73,76,73,74,73,76,69,72,74,74,74
1,1072011 17:00,121.9,75,70,71,75,75,69,75,75,64,75,73,72,71,70,73,75,73,72,73,75,68,72,74,73,73
1,1072011 18:00,120.7,74,64,70,73,73,66,72,73,63,74,71,70,70,68,71,73,72,70,72,72,66,70,73,71,71
1,1072011 19:00,119,70,59,66,70,70,61,68,70,59,69,67,61,64,66,62,70,63,66,68,69,62,64,64,65,61
1,1072011 20:00,124.6,59,59,63,68,64,59,65,64,57,66,64,57,59,65,58,65,55,64,61,67,62,63,58,60,58
1,1072011 21:00,121.3,55,57,56,64,63,59,63,63,55,61,60,54,58,64,56,65,54,63,57,64,60,59,56,58,54
1,1072011 22:00,114.3,52,52,53,61,61,59,63,61,55,58,60,54,57,64,55,65,50,63,55,63,58,55,54,55,53
1,1072011 23:00,107.2,51,52,52,61,59,52,61,59,54,59,58,50,53,63,52,62,50,63,54,61,58,54,53,53,52
1,1082011 0:00,97.9,49,50,51,61,57,53,60,59,52,57,56,50,53,62,50,61,46,62,54,60,58,52,52,52,50
1,1082011 1:00,90.2,48,50,49,50,59,49,58,59,52,55,53,48,53,61,52,61,46,62,52,59,58,46,51,58,50
1,1082011 2:00,86.3,47,45,47,46,59,56,56,59,50,55,51,46,50,61,53,61,45,61,50,58,54,46,50,56,48
1,1082011 3:00,84.7,46,45,45,45,57,54,56,57,50,53,49,46,47,62,51,59,45,60,50,56,49,45,49,53,48
1,1082011 4:00,84.9,46,45,44,45,55,52,56,55,48,52,51,46,47,62,49,57,45,59,48,55,48,43,48,51,46
1,1082011 5:00,86.8,44,45,43,44,55,50,55,55,46,52,50,46,47,63,48,57,43,58,46,54,48,43,47,48,45
1,1082011 6:00,92.4,44,45,42,51,54,51,54,54,43,52,48,45,46,64,47,56,43,57,46,54,48,41,47,48,47
1,1082011 7:00,99.8,43,45,39,48,54,52,54,54,45,51,48,45,45,64,47,55,43,57,45,53,48,43,46,46,45
1,1082011 8:00,111.5,43,46,39,50,54,59,56,54,45,52,49,43,46,66,49,56,45,61,46,55,52,46,46,48,48
1,1082011 9:00,121.8,50,54,43,55,59,63,60,59,46,56,52,50,51,69,58,60,52,65,52,59,58,52,54,55,54
1,1082011 10:00,122.7,57,61,50,63,61,68,65,61,52,62,58,61,56,72,61,64,59,69,59,65,69,61,60,61,62
1,1082011 11:00,120.9,65,64,59,66,64,71,70,64,55,66,63,63,63,73,65,71,64,72,64,69,69,64,65,65,67
1,1082011 12:00,119.3,69,70,63,69,70,73,73,70,59,70,66,64,67,73,68,72,68,74,68,72,69,68,69,68,69
1,1082011 13:00,117.7,71,70,68,71,72,74,75,72,61,72,68,68,69,74,70,75,70,76,70,74,71,70,71,70,72
1,1082011 14:00,118.1,74,70,69,73,73,73,76,73,63,74,69,68,70,74,72,77,72,76,70,75,71,70,73,71,73
1,1082011 15:00,119.3,74,72,70,74,73,72,77,73,63,75,70,70,71,73,73,76,72,77,72,77,71,72,74,73,74
1,1082011 16:00,120.4,75,72,70,74,75,72,76,75,64,76,72,70,72,73,73,77,72,75,72,76,70,72,74,72,74
1,1082011 17:00,122.9,74,72,69,74,73,70,75,73,63,75,70,70,71,72,72,75,72,73,72,74,69,70,74,72,74
1,1082011 18:00,122.1,72,70,67,71,68,68,71,68,61,73,68,70,69,69,70,74,70,70,70,72,67,70,72,70,71
1,1082011 19:00,119.9,67,64,64,67,64,65,69,64,57,69,65,63,64,68,64,70,63,67,64,68,65,64,64,64,62
1,1082011 20:00,124.5,60,61,58,63,63,63,67,63,55,66,60,57,60,68,60,68,55,67,63,66,64,61,60,60,61
1,1082011 21:00,120.3,57,55,54,64,63,60,65,63,54,65,59,55,57,68,57,67,54,66,61,66,64,59,57,57,61
1,1082011 22:00,114,55,54,53,62,64,61,64,64,52,63,58,54,55,68,60,67,52,67,55,64,65,59,59,57,58
1,1082011 23:00,104.7,54,52,51,62,64,60,63,64,52,60,57,54,55,68,59,66,52,67,59,63,61,57,61,57,56
1,1092011 0:00,95.2,53,50,51,62,64,59,62,64,52,60,56,54,53,68,59,64,52,66,54,62,60,55,57,58,57
1,1092011 1:00,87.6,53,50,50,61,63,60,62,63,52,59,56,57,52,68,58,63,54,66,52,62,58,55,57,57,54
1,1092011 2:00,83.3,53,52,50,61,63,59,62,63,50,58,53,57,53,68,57,62,54,67,52,63,59,55,56,56,54
1,1092011 3:00,81.1,56,50,49,60,61,59,62,61,48,58,54,57,52,68,56,62,55,66,50,62,58,52,55,56,54
1,1092011 4:00,80.5,55,50,49,60,59,58,62,59,48,57,54,55,50,68,56,61,55,65,48,61,57,54,56,55,54
1,1092011 5:00,81.4,54,50,48,59,61,58,62,61,48,56,53,52,51,68,55,62,54,65,50,60,63,52,56,54,54
1,1092011 6:00,84.3,54,52,49,58,61,59,61,61,50,56,52,52,50,68,54,62,52,64,50,61,63,50,56,54,54
1,1092011 7:00,89.2,54,50,48,57,61,58,61,61,50,56,51,50,51,68,53,61,52,65,50,61,62,52,55,52,54
1,1092011 8:00,101.3,53,50,49,57,59,61,63,59,50,57,51,52,51,68,54,62,52,66,50,62,63,54,56,52,55
1,1092011 9:00,116.7,58,55,51,58,63,65,66,63,50,61,55,57,54,71,58,66,55,69,55,66,66,59,60,57,60
1,1092011 10:00,122.4,62,64,61,61,66,69,70,66,52,66,61,61,56,72,62,70,61,73,63,69,68,64,65,62,64
1,1092011 11:00,120.4,67,70,62,66,70,72,73,70,55,70,65,64,61,72,67,75,64,75,64,73,70,68,69,67,70
1,1092011 12:00,118,72,72,63,70,73,74,76,73,61,73,68,68,68,75,70,76,68,76,70,76,71,70,72,71,73
1,1092011 13:00,119.7,75,73,64,71,75,75,76,75,63,76,70,70,71,74,73,78,70,77,72,76,72,72,75,73,75
1,1092011 14:00,123.8,77,73,64,75,75,75,78,75,63,76,72,72,74,75,74,78,73,78,72,76,72,72,77,75,76
1,1092011 15:00,125.3,78,73,65,76,77,75,78,77,63,76,74,73,73,74,77,78,73,76,72,78,72,73,77,75,78
1,1092011 16:00,125.7,78,73,66,77,77,73,77,77,63,76,74,73,74,73,76,77,73,75,72,76,71,73,77,76,76
1,1092011 17:00,126.8,76,73,66,75,75,71,76,75,63,76,74,72,74,72,75,75,73,73,72,75,70,72,76,75,75
1,1092011 18:00,126,75,70,65,74,73,68,74,73,59,74,71,72,72,71,73,74,70,71,70,73,69,70,74,73,72
1,1092011 19:00,126.6,72,64,64,71,72,66,72,72,57,71,68,68,67,70,68,73,68,69,68,71,67,68,70,67,65
1,1092011 20:00,133.9,69,63,60,70,72,64,69,72,55,70,64,66,62,70,66,71,64,69,66,70,63,64,67,65,64
1,1092011 21:00,129.3,67,59,58,69,70,64,68,70,55,68,64,64,60,69,66,70,64,68,64,69,63,63,66,65,64
1,1092011 22:00,118.4,67,55,59,68,70,63,67,70,54,67,63,64,60,69,65,69,63,68,64,68,62,61,67,64,63
1,1092011 23:00,105.5,66,54,60,67,70,62,66,70,54,65,61,64,60,69,64,69,63,68,64,66,63,59,65,63,61
1,10102011 0:00,94.5,65,54,61,66,68,62,65,69,54,64,60,63,57,68,62,68,63,68,64,65,63,57,65,62,58
