ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
1,1112010 20:00,148.5,52,48,52,55,62,51,54,59,46,55,51,54,46,56,50,59,51,56,54,57,51,48,52,51,48
1,1112010 21:00,148.7,48,46,50,56,60,50,53,58,45,54,50,52,45,55,49,58,50,55,52,55,50,50,52,49,46
1,1112010 22:00,143.3,47,45,49,55,58,49,52,56,45,52,49,52,44,55,48,56,49,55,52,53,50,48,51,48,47
1,1112010 23:00,133,48,43,48,54,56,48,51,54,43,50,49,50,42,54,49,54,50,54,51,52,50,48,50,49,46
1,1122010 0:00,120.3,47,43,45,52,54,48,50,52,43,49,47,50,42,54,48,51,49,54,49,50,50,46,48,49,45
1,1122010 1:00,113.7,48,37,44,51,52,47,50,51,41,48,47,48,39,54,46,50,47,53,48,50,50,46,49,47,45
1,1122010 2:00,110.3,50,37,43,50,51,48,49,50,41,48,46,48,39,53,46,50,47,52,48,49,49,45,48,47,45
1,1122010 3:00,113,49,36,42,49,50,47,49,49,39,47,46,46,37,54,45,49,46,52,47,48,49,43,48,46,44
1,1122010 4:00,116,47,36,41,49,49,47,48,48,39,46,45,46,38,54,45,49,46,52,46,47,49,43,48,46,44
1,1122010 5:00,122,47,36,41,48,49,46,48,47,37,46,44,45,39,54,45,48,46,52,46,47,49,43,46,46,41
1,1122010 6:00,137.6,46,36,40,48,48,46,47,47,37,46,44,45,39,54,44,48,46,52,45,47,49,43,46,44,41
1,1122010 7:00,162,43,37,41,46,48,47,46,46,36,44,42,43,38,55,44,47,45,52,45,46,50,43,44,43,39
1,1122010 8:00,166.5,42,37,42,46,48,47,46,45,36,43,40,43,38,55,42,47,44,52,46,46,50,41,44,41,40
1,1122010 9:00,154.4,46,43,43,47,49,48,48,47,36,45,43,45,40,56,45,49,46,54,46,47,51,45,45,44,45
1,1122010 10:00,144.9,49,45,46,47,50,54,51,51,39,49,46,46,43,57,48,53,48,57,48,51,52,48,49,48,49
1,1122010 11:00,139.6,54,50,48,52,55,56,56,54,43,54,49,48,46,60,51,55,51,58,50,56,53,52,53,51,53
1,1122010 12:00,132.7,56,50,51,55,57,56,59,58,45,57,51,52,50,62,52,58,54,62,52,59,54,55,56,54,55
1,1122010 13:00,122.4,58,54,52,57,59,56,60,60,46,58,53,54,51,63,54,60,54,63,54,62,54,57,58,55,57
1,1122010 14:00,118.8,60,55,54,58,61,60,61,61,48,59,54,55,53,62,56,62,56,60,54,61,53,57,60,56,58
1,1122010 15:00,116,61,55,55,60,61,56,62,63,48,60,55,57,54,62,57,63,57,59,54,61,53,59,61,58,58
1,1122010 16:00,116.1,62,55,55,58,62,55,61,63,48,61,56,57,55,60,57,62,59,59,55,62,52,57,60,57,58
1,1122010 17:00,119.9,61,54,54,59,60,54,59,61,46,60,55,55,53,58,55,61,58,58,55,60,53,57,60,56,57
1,1122010 18:00,129.1,58,52,53,58,60,53,57,58,45,57,52,54,50,57,53,60,56,57,54,58,52,54,56,54,53
1,1122010 19:00,150.5,54,48,51,56,58,51,55,57,43,55,49,48,47,57,50,58,49,57,50,56,52,52,54,51,50
1,1122010 20:00,159.8,52,45,50,50,58,51,54,56,41,54,47,48,45,57,48,57,48,57,48,55,51,50,52,48,50
1,1122010 21:00,160.2,48,45,49,52,57,50,54,55,39,53,46,46,42,57,46,57,50,56,46,55,51,50,53,47,48
1,1122010 22:00,153.5,45,43,47,50,56,49,53,54,39,52,45,46,40,58,45,56,49,56,45,54,52,48,51,45,48
1,1122010 23:00,140.5,44,43,44,49,55,49,53,54,37,51,43,45,40,59,44,55,48,57,44,54,52,46,49,44,47
1,1132010 0:00,127.3,44,41,43,48,55,50,52,53,36,51,43,45,38,60,42,54,46,58,43,53,51,46,48,44,45
1,1132010 1:00,118,46,41,41,47,54,49,52,53,36,50,42,43,37,60,41,53,44,57,42,53,51,46,49,45,47
1,1132010 2:00,113.2,46,43,40,46,53,50,52,52,34,50,41,41,37,60,42,53,41,57,41,52,51,46,49,45,46
1,1132010 3:00,112.4,46,45,40,45,52,51,52,52,34,49,40,39,38,60,44,51,40,57,40,52,50,46,50,46,47
1,1132010 4:00,111.9,47,45,41,46,52,51,52,51,36,49,40,41,40,62,45,51,42,57,39,52,51,48,49,46,47
1,1132010 5:00,115.3,48,45,42,46,52,52,52,51,34,49,40,43,40,65,45,51,42,57,40,52,52,48,49,47,47
1,1132010 6:00,126.6,47,48,41,45,52,53,53,51,36,49,40,43,41,65,46,52,42,57,40,52,53,48,49,47,48
1,1132010 7:00,147.5,47,48,42,44,52,54,53,51,36,49,40,43,42,65,45,52,42,58,41,52,54,48,49,47,48
1,1132010 8:00,151.8,47,46,42,44,52,55,54,51,36,49,41,43,42,63,46,53,43,59,41,52,54,48,48,47,49
1,1132010 9:00,141.9,48,46,43,45,53,56,55,52,36,50,42,45,44,64,46,54,44,60,41,53,55,52,49,48,50
1,1132010 10:00,137.5,49,50,44,47,54,58,55,52,39,51,44,46,46,66,49,56,46,62,44,55,54,52,50,50,51
1,1132010 11:00,133.3,51,50,46,48,55,59,56,54,41,53,46,48,48,66,51,58,47,63,46,56,53,54,53,52,54
1,1132010 12:00,129.8,52,54,47,50,56,60,56,55,45,53,49,50,51,67,53,58,49,63,49,58,53,55,55,54,54
1,1132010 13:00,125.2,52,55,50,51,57,61,58,54,48,56,52,52,52,67,54,58,51,63,52,60,54,54,55,54,56
1,1132010 14:00,121.3,52,55,55,55,57,60,59,55,50,57,52,52,52,67,54,58,54,62,52,61,55,54,55,55,55
1,1132010 15:00,121,52,55,59,55,57,58,59,54,52,57,54,52,53,67,55,59,55,62,53,60,55,54,56,56,56
1,1132010 16:00,124.3,53,55,58,55,57,58,59,55,52,57,55,54,54,63,55,59,56,62,54,59,55,55,55,56,56
1,1132010 17:00,132.2,54,55,57,55,57,57,59,56,48,56,55,54,54,60,55,60,56,62,54,59,55,55,56,56,56
1,1132010 18:00,139.9,53,55,55,54,57,58,59,56,46,56,54,54,54,61,54,59,56,61,52,59,55,55,55,56,56
1,1132010 19:00,152.3,53,54,53,54,57,58,59,55,46,55,54,54,53,61,54,59,54,61,52,59,56,54,55,55,55
1,1132010 20:00,152.5,53,54,52,54,57,58,59,55,45,55,53,52,52,62,53,58,54,61,52,58,57,54,54,55,54
1,1132010 21:00,148.1,53,54,50,53,56,58,58,55,45,55,52,52,52,64,53,58,52,61,52,58,58,54,54,54,53
1,1132010 22:00,139,53,54,48,51,56,58,58,55,43,55,52,52,51,66,52,58,50,62,51,57,58,54,54,54,53
1,1132010 23:00,123.3,53,54,47,52,56,58,58,55,43,55,51,50,51,67,52,57,50,61,51,57,58,54,54,54,53
1,1142010 0:00,109.2,53,54,46,52,56,60,58,55,41,55,50,48,51,64,52,57,50,61,50,57,59,54,54,53,53
1,1142010 1:00,99.4,53,54,48,52,56,61,58,55,43,55,50,50,51,63,52,57,50,61,48,57,59,54,54,53,53
1,1142010 2:00,93.9,53,54,49,51,56,60,58,55,45,55,49,48,51,62,51,57,49,60,48,57,59,54,54,53,54
1,1142010 3:00,93.3,53,54,49,51,56,60,58,55,46,55,48,50,51,62,52,57,49,60,48,56,60,54,54,53,54
1,1142010 4:00,93.5,53,54,50,51,56,59,57,55,46,55,49,48,51,62,52,57,49,60,48,56,59,54,55,53,54
1,1142010 5:00,95.8,53,54,49,51,56,59,57,55,46,55,49,48,51,62,52,57,49,60,47,56,59,54,55,53,54
1,1142010 6:00,106.2,53,54,49,52,57,59,57,55,46,55,49,48,51,60,52,58,49,60,46,56,59,55,55,54,54
1,1142010 7:00,125.8,53,54,49,51,57,59,57,56,46,56,48,48,51,61,52,58,49,61,46,55,59,55,55,54,54
1,1142010 8:00,131,53,55,48,51,57,59,57,57,46,57,48,48,50,64,51,58,49,61,46,57,59,55,55,53,55
1,1142010 9:00,123.8,53,55,47,50,59,61,59,57,45,58,49,48,50,66,50,60,49,65,48,57,60,57,56,53,56
1,1142010 10:00,122.9,54,55,46,50,61,61,61,59,43,59,49,48,50,67,50,63,50,68,50,61,61,59,55,52,56
1,1142010 11:00,122.3,53,55,45,51,62,63,63,60,41,59,50,48,51,70,52,66,51,69,52,63,62,59,55,52,55
1,1142010 12:00,121.8,53,55,45,51,64,63,65,61,41,60,50,48,51,70,52,67,51,70,51,64,62,59,55,52,55
1,1142010 13:00,119.8,53,55,46,53,59,63,67,57,43,58,51,50,49,69,52,67,52,70,51,64,60,59,54,52,54
1,1142010 14:00,118.2,55,55,48,55,58,63,67,56,43,57,52,52,49,69,52,68,54,70,51,68,59,57,54,51,54
1,1142010 15:00,121.1,57,54,50,54,57,63,68,55,39,55,52,54,50,70,54,60,54,70,51,61,58,55,54,52,53
1,1142010 16:00,124.2,58,50,49,54,57,57,61,55,41,54,52,54,51,70,54,59,55,70,51,59,55,54,55,53,52
1,1142010 17:00,130.8,55,50,50,55,56,57,58,55,41,54,52,52,51,70,54,58,53,68,52,58,54,54,55,54,52
1,1142010 18:00,138.2,54,50,48,53,56,56,57,54,41,53,52,52,50,70,52,57,52,60,50,57,53,52,55,53,51
1,1142010 19:00,150.5,54,50,43,52,55,55,56,54,39,53,51,52,49,70,51,56,51,59,49,55,53,52,54,53,52
1,1142010 20:00,152.2,53,50,43,51,54,54,55,53,39,52,49,50,49,62,51,55,48,58,49,54,52,52,53,52,51
1,1142010 21:00,148.3,51,50,42,49,54,53,53,53,39,52,48,48,49,61,50,54,46,56,48,53,52,50,52,51,52
1,1142010 22:00,140.6,51,50,39,46,54,51,52,53,39,52,48,48,47,58,49,53,44,55,46,52,52,50,52,51,51
1,1142010 23:00,127.9,51,50,40,45,54,51,52,53,37,52,46,46,47,57,48,53,44,54,44,52,51,50,51,50,50
1,1152010 0:00,114.5,50,50,40,45,53,52,52,52,36,52,46,46,46,56,48,53,42,54,43,52,51,50,52,49,50
1,1152010 1:00,106.5,50,50,40,42,52,51,52,52,36,52,45,46,46,55,47,53,39,53,42,52,50,50,50,48,50
1,1152010 2:00,101.6,48,48,39,43,51,51,51,51,37,51,42,45,46,54,47,53,38,53,42,52,50,48,49,48,49
1,1152010 3:00,101.5,44,48,38,41,50,50,51,50,37,51,40,43,45,54,46,52,36,52,42,51,49,48,48,48,49
1,1152010 4:00,102.7,42,48,38,40,49,50,51,49,36,50,40,39,45,53,44,52,35,52,42,51,48,48,47,47,48
1,1152010 5:00,107.4,40,48,37,38,49,49,50,49,36,49,40,37,43,53,42,51,34,51,41,51,48,48,44,46,47
1,1152010 6:00,119.3,38,48,37,38,46,49,50,47,34,48,37,36,42,53,41,50,34,51,41,50,48,48,43,44,46
1,1152010 7:00,141.3,35,45,37,38,45,48,50,45,36,47,38,36,40,53,41,48,33,51,37,47,47,46,41,42,45
1,1152010 8:00,147.9,35,45,35,39,45,48,49,44,36,45,38,34,39,53,39,47,32,52,40,45,47,45,40,41,43
1,1152010 9:00,141.3,38,45,37,41,48,48,50,47,37,47,42,37,42,53,43,50,36,51,42,48,48,46,44,44,46
1,1152010 10:00,134.5,46,50,40,50,51,49,52,50,37,50,49,45,47,53,48,53,46,52,45,51,51,48,50,49,48
1,1152010 11:00,126.7,54,52,43,50,54,53,53,54,34,53,51,48,51,54,52,55,51,53,46,54,53,52,54,53,51
1,1152010 12:00,120.9,56,54,46,53,56,56,55,56,37,55,53,52,54,57,54,57,54,56,47,56,52,54,57,56,54
1,1152010 13:00,114.1,58,55,45,57,58,57,57,58,39,57,52,54,55,57,55,59,55,58,48,57,56,55,58,58,57
1,1152010 14:00,109,57,55,44,55,60,55,59,59,39,59,56,54,54,59,55,60,54,58,49,59,58,57,59,58,57
1,1152010 15:00,107.7,58,55,43,57,61,57,59,59,37,59,58,55,56,58,54,59,55,60,50,60,55,57,61,58,59
1,1152010 16:00,108.1,55,55,42,53,60,58,60,59,37,59,52,54,55,58,56,59,53,60,50,60,58,57,60,60,59
1,1152010 17:00,112.4,54,54,42,52,59,56,59,60,36,60,51,50,52,58,53,59,49,59,50,59,57,57,57,58,58
1,1152010 18:00,117.4,51,50,41,51,54,53,55,55,34,55,50,48,51,55,50,57,47,56,50,54,55,54,56,54,50
1,1152010 19:00,135.4,50,45,40,49,54,49,48,54,34,51,48,45,48,52,46,51,46,54,47,47,51,46,51,50,47
1,1152010 20:00,144.8,49,43,38,47,53,46,47,52,34,49,46,46,47,55,43,50,42,48,45,46,50,45,52,48,51
1,1152010 21:00,146.6,44,43,36,46,50,45,45,49,34,49,47,46,48,56,46,51,39,48,44,46,49,45,51,46,49
1,1152010 22:00,145.7,46,46,36,44,49,43,44,49,32,50,42,46,46,56,48,53,37,46,43,47,45,45,51,43,43
1,1152010 23:00,140.3,46,46,37,41,45,44,45,49,32,50,41,45,45,52,45,51,38,50,42,47,46,43,50,43,41
1,1162010 0:00,132.5,45,45,37,43,43,41,46,47,32,51,40,45,44,52,44,50,40,49,41,49,49,43,47,46,41
1,1162010 1:00,125.1,45,39,36,42,41,45,47,48,32,50,40,43,42,50,43,50,41,53,40,49,48,43,46,45,39
1,1162010 2:00,120.1,43,37,34,41,42,46,47,47,30,49,40,43,42,54,44,47,40,51,39,48,50,43,45,46,41
1,1162010 3:00,120.6,40,37,32,39,41,47,46,45,30,48,40,41,42,56,43,46,35,50,39,45,49,39,45,45,44
1,1162010 4:00,121.6,41,37,32,38,41,46,47,45,30,47,40,37,42,56,43,44,33,50,39,43,50,36,43,45,44
1,1162010 5:00,124.3,36,39,31,37,42,46,45,44,30,45,40,36,42,56,43,43,34,48,39,42,50,39,42,44,43
1,1162010 6:00,131.7,35,39,30,38,41,46,43,42,30,44,40,37,41,56,41,42,36,49,39,40,51,41,41,43,43
1,1162010 7:00,140.6,36,41,32,38,40,48,43,42,28,43,40,37,42,56,41,41,36,48,38,40,50,39,41,43,43
1,1162010 8:00,152.2,33,39,32,39,40,48,42,41,28,43,39,36,42,55,41,41,37,48,38,41,50,39,41,42,43
1,1162010 9:00,161.3,39,43,34,41,43,50,45,43,30,46,40,37,43,56,39,45,39,50,38,45,50,41,43,43,43
1,1162010 10:00,161.5,43,45,36,44,47,52,49,47,32,47,41,39,43,57,40,48,44,53,43,48,52,45,47,42,45
1,1162010 11:00,154.4,47,48,37,47,50,54,51,50,34,50,43,41,45,59,41,52,46,54,46,51,52,48,45,42,47
1,1162010 12:00,147,48,48,39,50,52,57,54,51,36,51,47,43,42,58,43,55,48,57,48,54,52,50,45,43,47
1,1162010 13:00,138.9,49,46,43,51,53,58,55,52,36,51,49,46,48,61,45,57,50,58,49,55,52,46,44,46,47
1,1162010 14:00,134.1,51,45,41,54,53,55,55,51,36,50,52,48,47,60,47,55,49,58,51,56,52,48,47,47,51
1,1162010 15:00,132.1,53,46,43,53,53,55,56,51,36,52,51,50,48,59,50,58,50,58,50,56,54,48,50,49,52
1,1162010 16:00,132.2,52,46,40,54,51,53,54,50,37,52,52,50,51,57,50,56,49,56,50,54,53,46,51,50,53
1,1162010 17:00,134.7,53,46,38,52,52,53,52,49,34,51,49,50,51,54,51,54,50,53,50,52,53,46,51,50,51
1,1162010 18:00,141,49,48,38,49,49,51,49,48,32,51,49,46,48,51,45,50,49,52,46,50,51,46,49,49,49
1,1162010 19:00,156.2,43,45,36,47,46,50,46,45,32,49,46,39,45,50,39,47,45,49,43,48,51,45,46,45,43
1,1162010 20:00,164.6,38,43,36,45,43,49,46,44,30,46,43,37,44,51,38,45,43,47,40,45,51,45,41,40,41
1,1162010 21:00,164.6,40,45,34,43,42,49,46,43,30,46,42,37,42,51,41,44,40,47,37,44,51,45,39,40,39
1,1162010 22:00,161.4,34,37,32,41,39,48,45,40,30,44,40,37,41,52,42,42,33,46,34,42,49,45,38,42,38
1,1162010 23:00,156,32,39,32,37,39,48,44,41,28,43,38,36,39,53,41,42,32,45,32,41,51,39,40,41,37
1,1172010 0:00,148.5,31,37,29,36,40,46,45,42,28,43,36,34,39,53,39,42,32,45,30,42,49,39,41,40,41
1,1172010 1:00,141.5,30,37,31,35,42,45,44,40,28,41,36,32,36,52,38,42,30,45,32,41,47,39,40,38,40
1,1172010 2:00,137.9,29,37,29,34,40,45,43,38,28,40,35,28,35,52,34,40,30,45,34,41,45,37,37,36,37
1,1172010 3:00,140.6,28,36,30,30,39,41,41,36,28,39,31,28,34,51,35,39,30,43,32,40,44,36,34,32,36
1,1172010 4:00,145.1,27,36,28,31,37,40,40,36,28,38,30,28,33,51,34,39,28,42,31,40,44,36,33,33,37
1,1172010 5:00,150.9,29,34,28,28,36,39,39,35,28,37,32,27,33,50,33,38,27,41,31,38,45,36,32,32,36
1,1172010 6:00,159.2,27,34,28,28,35,39,39,35,28,36,33,27,32,50,33,36,27,40,30,37,45,34,31,30,34
1,1172010 7:00,170.8,26,34,30,31,35,40,38,34,28,35,33,27,32,49,33,36,27,40,33,36,46,34,30,31,33
1,1172010 8:00,185.3,32,37,32,34,38,44,40,37,30,38,36,28,35,50,37,39,31,43,37,39,44,37,35,35,38
1,1172010 9:00,186.1,41,41,35,41,42,47,43,42,32,42,40,36,39,51,41,44,38,47,40,43,47,41,42,40,42
1,1172010 10:00,174.9,46,45,39,46,47,50,48,46,34,45,43,43,44,52,46,48,44,50,43,48,48,45,46,45,46
1,1172010 11:00,155.5,48,50,42,48,49,51,51,49,37,49,46,45,47,53,47,52,46,53,46,51,48,48,48,47,49
1,1172010 12:00,140.1,50,50,46,50,51,52,52,52,39,51,48,46,48,53,48,54,48,54,48,53,50,50,51,50,51
1,1172010 13:00,132.5,52,50,48,51,53,53,53,53,43,52,51,48,49,53,50,54,50,54,50,53,51,52,52,49,52
1,1172010 14:00,129.7,53,50,51,52,53,53,53,54,45,53,51,48,50,53,51,55,52,54,51,54,51,52,52,51,53
1,1172010 15:00,127.9,54,50,51,53,53,53,54,54,46,54,51,50,50,52,51,55,54,55,52,54,51,52,53,52,53
1,1172010 16:00,127.7,53,50,52,53,53,51,52,53,46,53,52,50,50,52,51,53,53,53,54,53,51,52,53,52,52
1,1172010 17:00,135.8,50,46,50,51,50,49,50,51,43,51,50,48,47,50,45,51,52,50,51,50,49,48,51,50,49
1,1172010 18:00,157.3,43,43,46,46,45,45,46,47,41,48,47,41,44,50,40,46,42,47,48,45,49,46,46,43,46
1,1172010 19:00,169.6,39,37,42,46,42,41,44,44,39,45,43,37,41,50,37,44,38,47,46,40,48,39,42,40,40
1,1172010 20:00,173.3,36,36,41,44,40,40,42,42,37,42,41,36,38,50,36,44,36,45,44,39,47,37,40,40,37
1,1172010 21:00,174.2,34,36,40,37,39,38,41,39,37,40,39,36,39,50,35,42,34,43,41,40,47,37,38,38,35
1,1172010 22:00,169,33,34,39,38,38,38,39,40,37,38,39,34,35,50,34,41,32,44,38,38,47,36,35,37,35
1,1172010 23:00,161,33,34,38,37,37,37,38,39,39,38,38,34,34,49,34,38,32,43,36,39,46,34,36,36,34
1,1182010 0:00,153,31,34,39,38,35,38,36,36,37,38,41,34,35,49,33,38,32,43,35,37,46,34,35,34,32
1,1182010 1:00,148.9,31,30,37,35,36,37,35,35,39,37,38,32,33,49,33,36,31,41,34,36,44,34,33,34,32
1,1182010 2:00,148.6,30,30,34,33,34,36,34,35,39,36,38,30,32,49,34,37,30,42,34,36,37,32,34,33,32
1,1182010 3:00,150.8,30,30,37,31,35,37,34,36,39,35,36,30,33,49,35,37,31,42,34,35,45,34,32,33,34
1,1182010 4:00,156.2,29,30,35,30,33,36,37,36,41,35,36,30,37,48,35,35,31,42,33,34,44,32,33,32,31
1,1182010 5:00,164.2,29,30,35,33,33,35,36,35,46,34,41,30,38,48,37,36,30,42,32,34,43,36,33,32,32
1,1182010 6:00,180.7,30,30,34,31,34,34,37,36,43,33,44,30,38,49,37,37,29,41,40,36,42,34,32,31,34
1,1182010 7:00,201.1,29,30,35,33,33,35,37,36,43,35,38,30,38,48,34,35,29,42,49,37,41,34,31,32,30
1,1182010 8:00,194.1,33,36,40,39,41,40,42,41,43,38,40,34,44,49,43,41,33,44,52,39,46,39,37,35,38
1,1182010 9:00,173.6,42,45,46,45,47,45,45,47,45,44,49,43,48,51,47,48,44,47,54,44,48,45,46,46,44
1,1182010 10:00,154.9,51,50,52,51,53,51,50,54,46,49,55,50,53,53,52,54,55,52,57,52,51,48,54,52,51
1,1182010 11:00,139.8,56,54,55,58,58,55,55,58,50,54,59,55,56,53,58,58,63,55,61,56,54,54,60,58,57
1,1182010 12:00,129.3,63,55,59,64,61,58,58,61,54,59,62,61,58,55,60,61,65,56,64,59,57,57,64,61,60
1,1182010 13:00,120,68,57,60,68,63,60,60,64,57,62,65,63,61,56,62,63,69,59,66,62,58,61,66,63,62
1,1182010 14:00,116.5,69,61,62,70,65,60,61,66,57,63,69,64,65,57,65,65,71,59,68,64,60,61,68,65,64
1,1182010 15:00,114,69,61,62,70,65,61,62,66,57,64,70,64,66,58,65,67,72,62,66,65,61,63,68,67,64
1,1182010 16:00,114.4,69,61,62,70,65,60,62,66,57,65,69,66,66,57,65,65,72,61,64,63,61,63,68,66,64
1,1182010 17:00,122.8,66,54,60,68,61,54,58,63,54,62,66,63,62,54,58,62,68,58,63,57,58,57,62,60,59
1,1182010 18:00,145.1,62,50,55,59,54,53,52,54,54,56,62,55,59,55,52,52,63,56,61,51,53,48,54,57,50
1,1182010 19:00,159.4,59,46,53,59,53,48,50,52,54,53,60,50,59,54,50,50,61,55,61,51,52,52,52,52,48
1,1182010 20:00,161.4,52,45,53,53,50,46,49,51,52,51,59,57,60,55,55,49,59,56,61,51,53,50,52,50,53
1,1182010 21:00,160.4,46,45,51,53,50,46,48,54,52,51,58,59,59,57,57,52,58,58,61,49,52,46,50,56,54
1,1182010 22:00,152.6,44,45,50,55,54,45,48,54,52,50,59,50,59,57,58,53,49,58,61,50,54,52,49,56,58
1,1182010 23:00,141.1,43,43,46,49,56,46,50,54,54,49,58,46,58,57,54,52,44,57,59,49,56,52,50,52,55
1,1192010 0:00,129.7,42,39,46,50,55,45,50,53,54,50,55,46,55,57,52,51,40,54,57,49,55,43,51,47,51
1,1192010 1:00,123.9,39,37,49,49,52,45,48,55,50,47,45,45,52,56,52,51,40,52,56,47,56,39,49,46,43
1,1192010 2:00,122.7,38,37,46,45,49,49,45,53,48,46,44,45,53,55,46,50,39,50,55,46,55,39,46,43,41
1,1192010 3:00,126.1,38,36,37,47,46,48,42,52,50,44,44,44,50,55,43,49,38,50,53,47,54,37,43,40,37
1,1192010 4:00,130.8,38,36,34,46,47,44,42,50,48,42,44,43,44,55,43,47,36,48,43,45,53,36,42,39,38
1,1192010 5:00,139.4,37,36,33,46,45,41,38,47,48,41,42,41,42,54,40,44,36,46,50,41,51,37,40,38,40
1,1192010 6:00,155.9,36,36,33,44,44,43,39,44,48,43,40,39,42,53,41,40,36,46,55,38,51,36,41,38,37
1,1192010 7:00,178.4,35,36,32,46,45,40,39,44,48,41,41,39,40,53,41,39,35,47,55,37,50,36,37,39,35
1,1192010 8:00,172.7,41,45,35,51,49,50,48,51,52,46,45,48,44,55,49,49,47,51,57,48,50,43,44,44,45
1,1192010 9:00,152.5,51,50,44,57,57,53,54,56,52,55,47,57,54,55,58,56,59,55,60,53,51,52,54,55,54
1,1192010 10:00,136.5,63,54,57,66,63,54,58,62,55,59,60,63,57,56,62,61,65,58,65,57,53,55,61,62,58
1,1192010 11:00,127,67,55,61,70,66,57,61,66,57,62,67,64,61,58,66,64,68,61,70,61,53,59,67,63,61
1,1192010 12:00,120.3,70,57,64,72,68,59,63,68,59,65,70,68,64,57,68,66,70,63,72,65,55,61,69,66,64
1,1192010 13:00,113.2,72,61,66,74,69,60,65,70,63,68,72,70,66,57,71,69,73,65,72,68,56,63,70,68,68
1,1192010 14:00,110.9,72,64,68,74,71,61,66,71,64,69,73,72,68,58,71,70,74,65,73,69,57,66,72,71,69
1,1192010 15:00,109.5,74,64,68,75,72,62,66,71,63,70,74,72,69,58,73,71,75,65,73,69,58,66,73,72,69
1,1192010 16:00,109.7,74,64,67,74,71,60,65,71,61,69,73,72,68,57,71,70,74,64,73,68,58,66,72,72,68
1,1192010 17:00,117.8,68,55,64,69,64,56,61,67,59,66,70,63,64,54,62,66,68,60,72,65,55,63,69,67,62
1,1192010 18:00,137,58,50,61,64,57,52,51,55,57,58,60,57,55,50,55,56,57,52,64,54,51,52,59,57,53
1,1192010 19:00,149.4,51,48,60,63,53,46,49,53,55,52,60,54,53,47,52,51,51,49,55,50,49,48,51,53,48
1,1192010 20:00,150.6,48,45,52,59,50,45,47,50,55,52,57,50,50,48,50,50,49,49,55,46,48,46,49,50,45
1,1192010 21:00,150.2,45,45,49,57,49,44,45,49,54,49,54,48,48,46,47,47,45,46,55,45,47,45,49,48,46
1,1192010 22:00,144.6,45,43,48,54,47,43,45,47,54,48,53,46,46,45,47,46,44,45,55,45,48,43,46,44,44
1,1192010 23:00,133.8,42,43,43,48,46,42,44,46,54,48,57,45,46,44,45,45,42,45,55,42,48,43,45,43,43
1,11102010 0:00,124.3,40,39,41,47,43,45,43,45,55,45,54,45,46,48,44,45,42,46,55,43,50,39,43,43,42
