ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
1,212011 21:00,168.8,50,46,40,47,54,42,52,53,34,54,46,48,46,52,49,50,40,58,39,49,42,50,53,50,49
1,212011 22:00,159.9,52,50,41,47,54,44,51,52,36,54,46,48,46,54,48,53,40,60,39,51,42,50,54,50,50
1,212011 23:00,144.6,53,48,42,43,54,44,52,53,36,54,46,48,47,56,49,57,39,60,39,56,43,50,54,51,51
1,222011 0:00,130.7,53,48,42,48,55,45,54,56,37,55,46,50,49,54,50,60,40,61,41,61,45,50,55,53,53
1,222011 1:00,120.3,55,50,47,51,62,49,61,60,41,58,48,52,49,56,53,64,40,59,39,61,45,55,58,54,54
1,222011 2:00,114.5,58,50,46,55,66,51,64,63,43,60,50,57,51,58,54,65,40,57,39,64,46,55,57,57,55
1,222011 3:00,110.9,59,55,48,55,64,56,66,63,43,61,54,61,53,59,57,64,41,60,41,64,48,57,59,59,57
1,222011 4:00,108.5,60,55,46,51,64,60,64,63,45,61,58,61,56,59,59,63,41,59,41,62,53,61,61,61,60
1,222011 5:00,108.7,62,61,47,49,64,61,63,64,43,63,57,61,59,57,61,63,42,61,41,62,58,63,63,62,62
1,222011 6:00,115.1,63,64,41,50,65,61,63,64,43,64,54,61,61,57,63,64,44,62,41,62,61,63,63,64,63
1,222011 7:00,131.8,62,64,38,51,65,62,64,65,43,65,51,59,62,59,63,64,44,61,41,64,63,64,63,63,63
1,222011 8:00,131,62,64,37,52,65,63,65,65,45,66,52,55,62,59,63,66,49,60,43,63,63,64,64,63,63
1,222011 9:00,121.3,59,64,39,52,66,63,64,66,50,66,53,55,63,60,63,66,49,60,43,63,64,64,64,63,65
1,222011 10:00,116.7,62,64,45,52,67,64,66,66,46,66,54,57,64,61,61,65,52,60,45,65,65,66,64,62,65
1,222011 11:00,114.3,64,70,51,54,69,65,66,68,45,69,57,57,65,62,63,64,54,61,45,65,65,68,66,66,69
1,222011 12:00,110.4,65,70,50,58,71,67,66,70,43,70,58,61,67,63,64,66,57,62,48,68,68,70,70,66,68
1,222011 13:00,105.5,66,70,45,59,74,68,70,73,37,73,60,63,67,62,65,67,59,62,54,71,70,72,70,65,70
1,222011 14:00,101.6,66,70,44,58,75,71,73,75,36,75,60,63,65,60,65,68,60,62,55,72,71,75,69,66,72
1,222011 15:00,99.9,66,70,43,57,75,73,71,74,36,73,62,61,65,60,65,68,59,61,54,71,72,73,70,66,69
1,222011 16:00,99,63,66,40,56,72,73,71,73,34,71,60,61,64,58,63,66,58,59,54,71,71,72,67,65,68
1,222011 17:00,104.4,61,64,37,54,71,70,68,70,32,68,55,57,62,57,62,64,55,57,50,68,68,68,65,62,66
1,222011 18:00,115.1,58,64,34,51,66,68,64,67,30,64,52,55,60,54,60,60,53,55,43,64,66,66,62,60,64
1,222011 19:00,131.6,56,63,32,50,65,65,61,62,27,60,48,54,57,55,58,59,49,56,41,61,64,64,60,58,61
1,222011 20:00,132.9,54,59,30,48,62,62,60,61,27,56,44,48,52,55,53,56,46,56,37,60,62,61,58,58,58
1,222011 21:00,132,51,57,29,46,61,60,59,59,25,53,41,46,49,56,49,55,43,54,36,58,60,57,55,54,58
1,222011 22:00,127.7,49,55,28,44,58,59,60,57,23,52,39,43,46,57,46,56,41,55,34,56,56,57,54,49,55
1,222011 23:00,120.1,47,50,27,40,56,56,58,56,23,55,37,41,43,55,43,57,38,57,32,57,47,55,51,46,51
1,232011 0:00,112.4,45,48,26,40,54,53,57,54,21,52,35,37,39,55,41,56,36,57,32,56,41,52,49,44,49
1,232011 1:00,108.4,43,45,25,37,53,51,55,53,21,50,33,36,36,55,39,54,34,56,32,55,39,48,46,41,46
1,232011 2:00,110.3,42,39,24,34,52,46,52,50,19,48,32,36,34,54,35,53,33,55,32,52,38,46,44,38,43
1,232011 3:00,115.3,40,37,24,36,51,42,50,48,19,46,32,34,32,48,34,52,32,53,30,50,37,43,42,37,40
1,232011 4:00,123.3,38,36,23,36,49,40,49,46,19,43,30,34,32,46,33,50,31,51,30,48,37,39,40,35,38
1,232011 5:00,135.5,37,36,23,35,46,38,45,45,19,40,30,34,31,44,33,49,30,49,30,46,36,37,38,34,37
1,232011 6:00,155.3,36,36,23,34,46,37,42,42,19,38,29,32,31,42,32,47,31,47,30,44,35,36,36,34,35
1,232011 7:00,184.5,36,34,24,33,44,37,41,41,19,37,29,30,30,42,31,45,31,44,28,41,35,36,36,32,34
1,232011 8:00,190.5,35,34,24,32,42,37,40,40,18,36,29,30,30,42,31,43,31,44,28,40,35,36,36,32,34
1,232011 9:00,184.4,36,34,25,33,42,37,40,39,19,36,30,30,32,41,33,41,32,44,30,40,36,36,36,33,35
1,232011 10:00,177.8,37,36,26,35,40,38,41,39,23,37,31,32,32,41,34,42,33,43,30,40,36,37,37,35,36
1,232011 11:00,167.9,40,36,31,37,41,42,41,38,25,40,33,34,34,42,35,42,35,44,32,40,37,37,41,36,38
1,232011 12:00,160,40,36,35,39,40,42,42,41,28,41,34,34,35,42,36,42,36,43,34,41,37,43,41,37,39
1,232011 13:00,150.8,42,37,40,41,41,41,44,43,32,42,36,36,37,43,37,41,36,42,36,43,38,41,42,38,41
1,232011 14:00,146.3,43,37,42,41,43,42,46,45,32,43,38,36,38,44,39,42,39,44,36,45,37,41,43,40,42
1,232011 15:00,146.3,43,37,43,41,45,42,46,45,34,44,37,37,38,41,38,43,41,44,37,46,36,41,43,39,41
1,232011 16:00,152.9,43,37,42,40,44,40,45,45,34,43,38,37,37,42,39,44,40,44,37,46,35,39,43,39,40
1,232011 17:00,166.8,42,37,39,40,44,39,45,45,34,42,38,37,37,40,39,44,39,43,37,45,35,39,42,39,39
1,232011 18:00,185.9,41,36,37,39,44,39,43,43,32,41,36,37,36,39,38,44,38,42,36,44,35,37,41,38,39
1,232011 19:00,202.2,40,36,37,39,43,37,42,43,32,41,36,37,35,39,38,43,37,42,36,43,35,37,40,38,38
1,232011 20:00,203.9,40,36,36,39,43,36,42,42,30,40,36,37,34,40,37,43,38,41,36,42,35,37,40,37,38
1,232011 21:00,199.7,38,36,35,37,43,36,41,42,30,39,35,37,34,40,37,43,37,40,36,42,35,37,39,38,38
1,232011 22:00,191.5,38,36,33,35,42,36,40,41,28,39,36,37,34,40,36,42,34,40,34,41,36,37,39,37,38
1,232011 23:00,178,36,36,33,35,42,36,40,40,28,38,36,34,35,40,37,41,33,39,34,40,35,37,37,37,37
1,242011 0:00,165.3,36,36,33,34,42,37,39,40,28,37,35,34,35,40,37,41,34,39,34,39,35,36,36,37,37
1,242011 1:00,157.8,35,36,33,34,41,37,39,40,30,36,35,34,35,40,36,40,33,39,34,39,35,36,35,37,35
1,242011 2:00,154.5,34,36,34,34,37,36,39,39,28,36,34,32,34,40,36,38,33,39,34,39,35,36,34,36,35
1,242011 3:00,154.5,34,36,32,34,36,37,38,37,28,36,34,34,34,40,35,37,33,38,34,38,35,36,34,35,35
1,242011 4:00,156.4,34,36,32,34,36,37,37,35,28,35,34,32,35,38,34,37,33,38,34,37,35,34,34,35,34
1,242011 5:00,162,34,36,32,33,35,37,36,35,28,35,33,32,34,38,34,37,33,37,34,36,35,34,34,35,35
1,242011 6:00,176.1,34,36,32,34,35,37,36,35,28,35,33,32,35,38,33,36,33,37,34,35,35,34,34,33,34
1,242011 7:00,198.4,34,36,32,33,36,37,35,35,28,35,34,32,35,39,33,36,33,37,34,36,35,34,34,33,33
1,242011 8:00,201.4,34,36,32,34,36,37,36,35,30,35,33,32,35,39,33,36,33,37,34,35,36,34,34,34,34
1,242011 9:00,193.2,34,36,34,34,36,38,36,35,30,34,34,32,35,40,33,37,33,37,34,35,36,34,34,34,34
1,242011 10:00,189.7,35,36,33,34,36,39,36,35,32,35,34,32,35,40,34,37,33,38,36,36,37,34,36,34,34
1,242011 11:00,186.2,36,36,33,34,37,39,38,36,34,36,34,32,36,41,34,38,33,39,36,37,38,34,36,35,35
1,242011 12:00,183,36,36,33,34,38,40,39,37,34,36,34,34,36,42,34,38,34,41,36,39,38,36,36,35,35
1,242011 13:00,177.6,36,36,33,35,39,41,39,38,34,37,34,34,36,42,35,39,34,42,36,40,39,36,37,36,36
1,242011 14:00,174.9,36,36,35,35,40,41,40,38,32,38,34,34,36,42,35,42,34,42,36,41,39,36,37,36,36
1,242011 15:00,173.9,37,36,35,35,41,41,41,39,34,38,34,34,36,42,36,43,34,42,36,41,39,36,37,36,37
1,242011 16:00,177,37,36,35,35,41,40,41,40,36,37,34,34,36,43,35,43,34,41,36,41,39,36,37,36,37
1,242011 17:00,183.5,36,36,35,35,41,38,40,40,36,37,34,34,35,44,36,44,35,41,34,41,39,36,37,36,37
1,242011 18:00,196.3,36,36,36,35,40,37,40,40,34,37,33,34,34,44,35,44,35,42,34,41,39,36,37,36,36
1,242011 19:00,205.8,37,36,36,35,40,37,40,38,34,37,33,34,34,44,35,43,35,43,34,41,39,36,37,36,36
1,242011 20:00,203.2,37,36,36,35,40,37,39,38,32,37,34,34,34,45,35,42,35,43,34,40,38,36,37,36,36
1,242011 21:00,196.9,37,36,36,35,40,37,39,38,32,37,33,34,34,46,35,41,34,43,34,39,37,36,37,35,35
1,242011 22:00,189.5,37,36,36,35,40,37,39,38,34,37,33,34,33,46,35,42,34,41,34,40,34,36,37,35,35
1,242011 23:00,179.7,37,34,36,35,40,38,39,39,34,37,33,34,34,47,35,42,34,43,34,41,37,36,37,35,35
1,252011 0:00,168.6,37,36,36,35,41,39,40,39,36,38,33,34,33,50,35,43,34,45,34,42,37,37,37,35,36
1,252011 1:00,158.4,37,36,36,35,41,41,41,39,36,38,33,34,33,54,35,43,35,46,34,42,38,37,37,35,36
1,252011 2:00,152.6,37,36,37,35,42,42,42,39,37,38,33,34,34,56,35,44,35,50,34,43,38,37,37,35,36
1,252011 3:00,148.7,37,36,37,35,41,43,42,39,37,39,33,34,34,55,36,46,35,53,34,41,39,37,37,35,36
1,252011 4:00,146.7,37,36,37,35,41,44,43,39,37,38,33,34,34,55,35,45,35,46,34,41,38,37,37,35,36
1,252011 5:00,147.1,37,36,38,35,42,44,42,40,36,38,33,34,34,53,35,45,35,47,34,42,38,37,37,35,36
1,252011 6:00,150.5,37,36,37,35,42,45,43,40,36,38,33,34,34,54,36,44,35,47,34,42,39,37,37,35,37
1,252011 7:00,156.4,38,36,37,36,42,45,43,40,34,38,33,34,34,52,35,45,36,46,34,43,40,37,37,35,37
1,252011 8:00,164.2,38,36,37,37,44,45,43,40,34,39,34,34,34,50,36,46,36,48,34,43,39,37,37,36,37
1,252011 9:00,174.5,38,36,38,37,47,46,44,43,34,40,35,36,35,51,37,48,36,48,36,45,48,39,37,37,37
1,252011 10:00,180.9,39,36,38,39,50,46,48,44,34,40,36,37,36,51,37,52,37,54,36,50,46,39,37,39,37
1,252011 11:00,180.4,40,37,40,40,53,46,52,44,34,40,38,39,38,54,40,59,39,57,36,54,48,39,39,40,38
1,252011 12:00,175.5,43,43,46,41,62,48,52,45,37,42,40,43,42,55,41,63,39,60,37,61,52,43,39,42,40
1,252011 13:00,167,46,45,47,45,53,50,62,45,41,43,42,45,45,56,43,63,41,62,37,63,54,45,42,44,43
1,252011 14:00,158.5,48,45,49,45,51,50,64,47,43,44,43,45,46,58,45,63,44,61,37,63,54,46,46,46,45
1,252011 15:00,151.3,51,46,56,48,57,56,64,52,46,46,44,45,46,59,46,62,45,59,39,63,54,48,48,46,47
1,252011 16:00,146,50,48,54,50,56,59,63,54,45,50,45,48,46,57,47,60,48,59,39,63,54,48,48,47,49
1,252011 17:00,145.8,50,50,53,49,54,62,62,53,41,52,44,46,47,57,48,59,49,57,41,63,54,52,48,46,50
1,252011 18:00,152,48,50,48,48,53,59,59,52,36,52,44,46,46,59,48,57,48,56,41,57,54,52,48,46,49
1,252011 19:00,157.1,46,50,41,44,52,57,55,51,32,50,41,45,46,57,46,52,44,54,41,54,54,52,48,46,49
1,252011 20:00,155.3,46,46,37,43,51,54,53,50,32,49,39,45,45,54,45,52,41,54,39,52,51,48,47,42,48
1,252011 21:00,153.9,45,45,35,42,50,51,53,49,30,48,39,43,42,53,44,52,40,52,37,52,50,48,47,45,47
1,252011 22:00,149.9,44,45,34,42,50,50,52,49,30,48,40,43,42,54,44,51,36,52,39,51,49,48,46,44,47
1,252011 23:00,143.9,43,45,33,39,49,49,51,48,30,47,39,41,43,52,43,50,32,51,36,50,49,46,45,44,46
1,262011 0:00,135.9,40,45,32,35,48,49,50,47,28,46,37,39,42,52,41,49,34,51,34,49,48,46,42,41,44
1,262011 1:00,129.9,39,43,31,37,47,48,49,47,28,45,33,37,40,51,40,48,30,50,36,48,48,46,41,39,44
1,262011 2:00,127.2,39,39,31,35,46,47,49,45,28,43,32,34,38,51,36,47,29,49,36,47,46,43,39,38,42
1,262011 3:00,127.6,36,43,30,34,45,46,48,44,28,42,32,30,35,51,35,46,28,49,34,46,45,43,38,38,41
1,262011 4:00,131,33,39,30,31,45,44,46,44,28,42,32,28,34,51,33,46,27,49,34,45,44,41,36,36,37
1,262011 5:00,137,31,36,30,31,44,42,46,43,28,39,28,28,36,50,31,46,27,48,32,45,42,39,34,33,34
1,262011 6:00,145.6,30,36,29,30,43,39,43,41,27,39,29,28,36,50,29,44,26,47,28,42,41,37,32,32,30
1,262011 7:00,159.6,30,34,29,29,42,38,43,40,27,36,27,27,35,49,29,44,26,46,30,43,40,34,30,30,30
1,262011 8:00,177,30,34,30,32,40,39,43,39,27,34,30,28,36,49,30,45,25,47,30,43,41,34,30,31,31
1,262011 9:00,182.3,35,39,31,35,43,45,45,42,30,41,34,34,39,50,37,46,31,47,36,44,43,41,34,36,39
1,262011 10:00,168.2,41,45,33,39,46,47,47,46,32,45,40,37,42,51,42,48,38,50,41,48,43,45,41,42,44
1,262011 11:00,149.8,46,45,35,44,49,49,49,49,34,48,43,43,45,52,45,51,44,51,41,50,44,46,47,45,46
1,262011 12:00,132.7,50,46,39,48,52,49,52,51,37,51,44,46,46,52,47,52,46,53,43,52,45,48,49,46,49
1,262011 13:00,123.8,52,50,43,50,55,49,54,54,41,52,46,48,48,51,50,54,48,52,46,54,45,52,53,49,51
1,262011 14:00,118.4,54,50,48,52,56,50,54,56,45,53,49,50,50,53,51,54,51,52,46,56,45,54,54,52,51
1,262011 15:00,113.6,56,54,50,54,58,50,56,57,45,55,49,52,51,52,52,53,52,50,50,54,45,54,55,54,52
1,262011 16:00,111.4,56,54,51,54,58,49,57,57,45,55,50,54,52,51,52,53,53,50,50,53,45,54,56,54,53
1,262011 17:00,114.8,56,50,51,54,58,46,55,57,43,54,50,52,51,48,51,50,53,49,50,51,44,54,55,53,53
1,262011 18:00,128.3,49,45,47,50,53,42,51,54,39,50,47,46,46,44,45,48,49,47,46,46,42,46,52,48,44
1,262011 19:00,148.4,43,39,43,47,48,40,47,47,37,44,45,41,43,42,40,45,42,45,41,44,39,43,43,45,39
1,262011 20:00,153.3,39,37,41,46,44,39,44,48,37,42,41,39,40,41,39,43,37,41,36,43,38,39,39,40,35
1,262011 21:00,160.9,36,37,35,41,41,38,41,45,36,40,40,37,39,40,37,43,35,43,34,40,38,37,37,38,35
1,262011 22:00,162.9,34,36,34,41,40,38,39,41,34,38,38,36,36,42,36,39,32,42,34,39,37,37,35,37,35
1,262011 23:00,164,33,36,31,42,40,38,38,39,36,37,36,34,38,43,34,39,32,44,32,37,37,36,34,36,32
1,272011 0:00,160.4,32,34,31,36,39,38,37,39,32,40,35,32,37,41,33,39,30,40,32,39,36,34,33,36,33
1,272011 1:00,155.5,31,32,29,37,38,33,36,37,34,38,35,32,33,39,32,39,30,41,32,39,35,32,32,33,32
1,272011 2:00,156.6,30,30,28,34,38,34,35,40,32,35,32,30,32,39,31,44,29,39,32,39,35,34,31,33,29
1,272011 3:00,159.4,28,30,28,35,37,36,35,38,32,35,32,30,35,39,30,42,29,40,30,41,34,34,31,32,30
1,272011 4:00,163.9,30,30,27,29,38,35,35,37,32,35,32,30,36,41,30,41,28,40,30,39,34,32,30,32,30
1,272011 5:00,171.9,29,30,26,32,37,36,35,37,30,36,31,30,32,41,30,42,28,41,30,39,34,32,30,30,30
1,272011 6:00,186.6,27,30,26,32,36,34,36,36,30,33,30,28,33,42,30,41,27,42,30,39,34,32,29,30,30
1,272011 7:00,207.6,28,30,26,32,36,37,36,35,30,33,29,28,32,43,30,41,27,42,30,38,36,32,30,30,30
1,272011 8:00,208,28,30,26,33,36,38,38,36,30,35,31,28,33,45,30,42,27,45,32,40,36,34,31,31,30
1,272011 9:00,193.5,32,34,28,37,40,42,42,37,32,38,39,36,39,48,34,44,31,47,32,44,41,39,33,36,34
1,272011 10:00,177.8,41,36,30,42,42,47,47,40,34,42,44,39,49,49,47,48,35,49,39,47,44,43,38,44,38
1,272011 11:00,165.2,49,43,32,44,46,48,49,44,36,45,50,50,53,50,51,50,39,50,43,48,46,45,45,50,45
1,272011 12:00,148.8,52,50,35,46,49,51,50,47,37,50,51,50,56,51,53,50,43,50,45,50,49,50,53,55,52
1,272011 13:00,134.8,52,54,39,48,50,50,50,49,37,50,51,50,55,53,52,51,44,52,46,51,52,52,53,56,53
1,272011 14:00,131.4,51,54,42,49,50,50,51,50,39,52,51,50,53,51,52,51,46,51,46,51,54,52,52,53,52
1,272011 15:00,133.9,50,52,45,48,48,50,50,49,37,51,50,50,52,51,52,50,46,50,46,49,53,52,52,53,51
1,272011 16:00,138.6,48,50,45,48,47,48,48,47,37,50,49,48,51,50,50,48,46,49,46,48,52,50,49,51,50
1,272011 17:00,149.7,47,50,45,46,47,49,47,46,36,49,48,46,50,48,49,46,46,48,46,47,50,48,48,50,49
1,272011 18:00,162.1,46,48,42,45,46,47,47,46,34,47,46,46,48,48,48,46,46,47,45,47,50,46,46,48,47
1,272011 19:00,175.9,44,45,41,42,46,46,47,45,32,46,44,45,47,48,47,46,39,47,39,46,48,46,45,47,46
1,272011 20:00,173.9,43,45,38,43,46,46,46,46,34,46,41,45,45,47,44,46,39,47,36,46,47,45,45,45,44
1,272011 21:00,171.2,43,45,37,43,46,45,46,46,32,46,42,43,43,47,44,46,41,47,37,46,46,45,44,45,45
1,272011 22:00,162.7,43,45,36,42,46,45,47,46,32,45,43,43,41,47,43,46,39,46,39,46,45,45,44,43,45
1,272011 23:00,149.3,43,45,36,40,46,45,47,46,34,45,42,41,42,47,43,47,38,47,39,46,45,45,45,44,45
1,282011 0:00,137.4,43,45,32,40,46,45,47,46,36,45,41,41,42,47,43,47,39,47,36,46,45,45,45,43,44
1,282011 1:00,130.2,43,45,37,38,47,45,47,46,36,45,39,39,42,48,43,47,38,48,34,46,45,45,45,43,44
1,282011 2:00,127.5,43,45,34,39,47,45,47,46,34,45,38,39,42,49,42,47,33,48,32,47,45,45,44,42,44
1,282011 3:00,127.5,43,45,33,39,47,45,46,46,28,45,37,37,41,48,40,46,36,48,36,46,45,45,44,41,43
1,282011 4:00,130.1,43,39,32,37,47,45,46,46,28,45,37,37,40,49,39,48,36,48,39,46,45,45,45,40,42
1,282011 5:00,137.2,40,39,31,38,47,44,47,46,27,45,37,36,40,48,39,48,38,48,37,46,45,45,42,39,42
1,282011 6:00,153.1,40,39,30,38,47,44,46,45,27,44,37,36,39,48,38,47,38,48,36,45,44,43,40,38,41
1,282011 7:00,177.5,39,39,29,35,45,42,45,44,25,42,37,36,40,48,38,46,37,46,36,45,43,43,40,37,40
1,282011 8:00,179,39,39,28,37,45,44,45,44,23,43,38,36,40,49,40,46,36,47,34,45,44,43,41,38,41
1,282011 9:00,161.9,43,45,30,40,46,45,47,45,21,44,38,39,42,50,42,47,38,48,34,46,45,45,43,42,43
1,282011 10:00,149.2,45,46,31,42,48,48,48,47,23,46,39,39,43,50,43,48,39,48,36,48,46,46,46,45,46
1,282011 11:00,141.9,47,48,32,45,49,51,50,48,25,48,40,41,44,52,44,50,41,50,37,50,46,48,48,46,49
1,282011 12:00,133.6,49,50,33,46,50,51,51,50,27,49,40,41,45,54,45,52,43,53,37,52,48,48,49,47,49
1,282011 13:00,126.7,49,50,35,48,52,52,53,51,27,51,42,43,45,53,45,53,45,54,41,52,50,50,50,48,51
1,282011 14:00,120.9,49,50,36,49,53,53,53,52,28,51,44,43,46,54,46,54,47,54,41,53,50,52,50,48,50
1,282011 15:00,117.9,50,50,36,49,53,53,53,53,27,52,45,45,45,54,45,54,47,54,41,53,50,52,50,48,50
1,282011 16:00,118.9,51,46,35,50,53,51,52,53,27,51,44,45,44,53,46,53,47,54,41,52,42,50,51,47,48
1,282011 17:00,126.7,51,45,34,49,52,48,51,51,27,49,43,45,44,51,44,52,45,51,37,51,39,46,49,47,46
1,282011 18:00,149.6,46,39,32,43,49,44,46,49,23,46,39,43,40,51,42,48,41,48,36,47,39,45,46,44,43
1,282011 19:00,179.8,44,39,30,40,45,42,45,46,23,44,37,39,38,50,39,45,38,47,32,45,41,41,42,42,37
1,282011 20:00,187.7,41,37,28,37,41,38,43,44,21,42,34,37,36,48,37,41,35,45,32,43,39,36,40,39,40
1,282011 21:00,192,38,36,26,33,38,37,40,38,19,41,32,36,34,43,35,41,34,43,32,41,38,37,40,37,38
1,282011 22:00,189.8,36,36,25,32,36,37,40,38,19,39,31,34,32,42,33,35,32,40,30,41,37,36,38,35,36
1,282011 23:00,181.7,35,36,24,32,40,34,37,36,18,37,30,30,31,41,32,37,31,40,30,38,34,30,36,33,34
1,292011 0:00,174.1,33,30,24,30,39,35,37,35,18,36,28,28,29,41,29,37,30,38,28,36,33,28,33,31,33
1,292011 1:00,172.3,32,30,23,26,37,33,34,33,16,34,27,28,29,41,28,36,29,36,27,35,32,27,30,30,31
1,292011 2:00,174.6,29,28,21,27,36,32,33,31,16,32,26,28,28,40,27,34,28,35,27,32,31,28,29,29,30
1,292011 3:00,179.3,26,27,20,27,35,31,31,30,16,31,25,27,26,38,28,34,25,33,23,32,30,27,26,28,29
1,292011 4:00,185.7,25,27,20,27,34,30,32,30,16,30,24,25,24,37,28,32,23,32,25,31,30,27,27,28,25
1,292011 5:00,195.2,24,25,20,25,33,29,30,29,14,29,23,25,25,37,26,32,24,33,25,31,30,25,25,27,25
1,292011 6:00,213.1,23,25,21,25,32,29,29,28,14,28,23,25,22,36,25,31,23,33,23,29,29,23,23,26,23
1,292011 7:00,240.8,23,23,20,26,32,29,30,28,14,27,21,21,22,35,24,30,23,34,21,28,28,21,23,25,23
1,292011 8:00,240.3,24,25,20,27,32,30,32,29,16,28,24,21,24,37,26,32,22,37,23,32,29,28,26,27,26
1,292011 9:00,214.1,30,30,23,30,35,32,35,32,18,32,27,30,28,39,29,36,28,39,28,36,30,30,32,30,31
1,292011 10:00,195.1,34,30,27,34,38,34,38,37,23,35,30,30,32,41,32,41,32,41,30,39,31,34,36,33,34
1,292011 11:00,177.9,38,34,30,35,42,35,41,40,25,38,32,34,34,41,35,44,34,42,32,42,32,36,38,35,36
1,292011 12:00,163.4,42,36,34,39,45,36,42,44,27,42,33,36,36,43,37,45,37,43,32,45,34,39,41,40,38
1,292011 13:00,150.7,44,36,38,40,48,37,43,46,30,44,36,39,38,43,40,46,39,44,32,47,35,39,44,43,41
1,292011 14:00,143.6,46,39,40,43,49,38,45,49,32,46,39,43,40,44,42,47,42,45,36,48,34,45,46,45,42
1,292011 15:00,136.9,49,43,40,43,51,40,46,50,32,47,40,45,41,43,45,47,44,45,36,50,35,45,46,48,44
1,292011 16:00,136.6,47,43,38,43,50,39,47,50,28,48,40,45,42,43,45,45,43,42,36,49,34,45,46,46,43
1,292011 17:00,145.5,46,41,37,43,50,38,44,48,28,47,39,43,42,41,44,42,41,40,36,46,34,45,46,44,43
1,292011 18:00,171.4,45,37,36,42,49,36,42,47,28,46,39,41,39,40,43,42,40,40,36,43,33,43,45,44,41
1,292011 19:00,196.5,44,37,36,41,47,35,40,45,28,45,37,39,38,41,41,42,39,40,34,41,33,43,43,43,41
1,292011 20:00,196.6,44,37,36,41,46,36,38,44,28,43,36,39,37,43,40,42,38,39,34,39,34,41,41,43,41
1,292011 21:00,196,42,36,32,41,45,35,38,44,28,43,35,39,36,42,39,42,38,39,32,39,35,39,42,42,38
1,292011 22:00,190.5,42,36,30,40,44,35,38,43,27,42,35,39,36,43,38,42,37,39,32,39,35,37,42,40,38
1,292011 23:00,181.3,41,36,28,39,45,34,38,43,25,41,34,37,35,43,37,42,37,40,34,39,33,36,41,38,37
1,2102011 0:00,172.5,41,34,28,39,45,34,38,43,25,41,35,36,35,43,36,41,36,40,32,39,32,36,41,37,36
1,2102011 1:00,167.5,40,30,28,39,44,34,38,43,25,40,35,36,34,42,36,41,36,40,32,38,32,36,41,36,35
1,2102011 2:00,168.1,36,30,28,37,43,33,37,40,25,37,32,34,34,41,35,39,34,39,32,38,31,34,40,36,33
1,2102011 3:00,171.5,34,30,28,36,41,33,36,39,25,35,32,34,33,40,35,39,34,37,32,37,30,32,39,36,32
