ZONEID,TIMESTAMP,LOAD,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25
1,512011 23:00,103.6,66,55,60,68,61,59,57,61,59,62,65,61,62,61,61,63,61,64,64,59,56,61,68,65,62
1,522011 0:00,89.7,65,55,59,66,61,56,55,61,57,60,64,59,62,61,63,58,61,58,64,57,57,59,66,64,60
1,522011 1:00,80.3,64,54,58,65,59,58,55,59,57,59,64,63,60,62,63,57,63,57,64,56,56,57,64,62,58
1,522011 2:00,75.5,64,54,57,65,57,55,52,58,55,59,63,63,59,62,62,57,63,56,63,54,55,55,62,62,56
1,522011 3:00,72.9,64,54,57,64,56,55,51,56,57,57,62,61,58,62,61,55,63,55,61,54,55,55,62,61,57
1,522011 4:00,72.6,63,54,59,63,56,54,52,56,55,56,61,61,58,60,59,57,63,57,61,54,53,55,61,60,54
1,522011 5:00,75.6,61,54,61,61,55,53,52,56,55,55,60,59,57,60,57,55,61,57,61,54,54,52,61,58,53
1,522011 6:00,85.3,60,50,62,61,54,54,52,55,55,54,60,59,56,59,55,54,59,58,59,53,56,52,55,59,52
1,522011 7:00,102,57,54,62,59,53,54,52,54,57,54,61,59,56,61,55,55,55,58,61,53,57,52,55,58,51
1,522011 8:00,104.8,61,54,62,62,59,64,60,56,57,58,62,61,58,69,61,63,61,66,61,61,60,59,61,60,58
1,522011 9:00,102.5,64,64,63,67,66,67,68,62,63,64,64,63,63,72,63,70,64,72,64,68,63,64,67,65,63
1,522011 10:00,102.3,72,70,66,70,71,70,72,68,64,70,68,68,66,72,69,73,68,73,68,73,69,70,72,69,68
1,522011 11:00,104.3,74,70,69,72,75,73,75,74,68,74,72,70,71,75,72,76,70,74,70,75,72,72,76,74,72
1,522011 12:00,107.9,76,73,72,73,77,75,78,77,70,77,74,72,74,75,74,77,73,75,72,77,75,75,77,76,76
1,522011 13:00,113.4,77,75,72,77,78,77,78,78,68,78,76,72,75,75,76,78,75,76,73,77,78,77,79,76,77
1,522011 14:00,119.7,80,77,75,79,79,79,78,79,70,79,78,73,77,76,77,76,77,76,75,77,80,79,80,79,79
1,522011 15:00,126.2,80,77,76,80,80,79,81,80,72,80,79,75,79,76,77,78,79,75,77,78,81,79,82,81,80
1,522011 16:00,131.2,81,79,76,81,80,80,79,81,72,82,78,77,78,76,79,78,79,75,79,77,82,79,82,81,80
1,522011 17:00,137.7,81,79,75,80,80,80,80,82,72,81,77,77,79,74,79,77,81,74,77,75,81,79,82,80,79
1,522011 18:00,142.1,80,75,74,79,79,78,76,81,70,80,78,79,78,73,80,75,79,73,77,73,81,77,81,80,79
1,522011 19:00,142.4,79,75,71,78,76,76,72,79,66,79,76,77,76,71,78,73,77,72,75,70,79,75,80,79,77
1,522011 20:00,136.2,77,70,69,74,73,73,69,76,64,75,73,73,74,69,72,70,72,70,72,68,76,72,77,76,72
1,522011 21:00,142.1,73,64,67,71,70,71,67,72,64,72,69,68,69,69,68,67,70,70,70,66,72,70,75,73,68
1,522011 22:00,135.6,72,64,63,69,69,69,65,68,63,69,68,68,68,69,66,66,63,70,70,65,71,68,73,72,70
1,522011 23:00,118,70,64,61,66,67,68,64,68,61,67,68,68,65,69,64,65,68,69,68,64,70,64,72,70,68
1,532011 0:00,100.5,68,64,61,66,65,68,64,67,59,66,67,68,63,68,67,64,64,69,66,63,68,63,70,70,66
1,532011 1:00,88.3,67,64,61,68,65,67,63,66,61,66,66,66,65,68,67,65,64,68,64,62,67,63,69,69,65
1,532011 2:00,82,66,63,60,67,64,66,63,65,61,65,65,64,65,66,66,62,64,69,63,62,65,63,67,67,65
1,532011 3:00,78.2,66,61,58,66,63,66,61,64,61,64,65,64,64,67,66,60,64,68,61,61,64,61,66,66,63
1,532011 4:00,77.2,65,61,59,66,63,65,62,64,61,63,63,64,64,67,65,62,63,69,61,61,64,61,65,65,62
1,532011 5:00,78.8,64,61,61,65,62,64,62,63,57,62,63,63,64,67,64,62,63,69,59,61,62,61,64,64,61
1,532011 6:00,87.1,65,61,62,65,62,64,62,62,59,60,62,63,63,67,62,59,64,69,61,60,63,59,64,63,61
1,532011 7:00,101.1,65,59,63,65,60,65,62,61,59,60,63,63,61,68,63,58,64,69,63,59,64,61,64,64,60
1,532011 8:00,105.9,67,64,63,66,65,69,66,63,61,63,65,64,64,70,65,66,64,72,64,67,67,63,65,66,64
1,532011 9:00,105.4,70,70,63,66,70,72,71,67,63,67,66,64,67,72,69,73,64,74,66,71,72,68,69,69,68
1,532011 10:00,109.7,72,72,66,68,74,74,75,72,63,72,68,68,70,74,71,74,70,75,66,73,76,72,74,72,73
1,532011 11:00,115.3,73,75,66,71,77,77,78,75,64,75,70,70,73,74,73,76,72,77,70,78,78,73,77,76,76
1,532011 12:00,122.8,76,75,68,74,78,78,80,78,66,78,73,72,75,76,75,79,73,77,70,80,82,77,79,79,79
1,532011 13:00,129.6,78,79,73,76,80,79,81,78,68,80,75,73,78,77,78,79,79,77,72,80,82,79,81,81,81
1,532011 14:00,137.8,80,79,75,79,81,81,84,81,70,81,76,75,80,76,79,81,79,78,73,81,84,79,82,82,82
1,532011 15:00,145.5,81,81,75,79,82,82,84,82,70,82,79,77,80,77,80,81,81,77,75,80,84,81,83,84,83
1,532011 16:00,150.3,82,81,75,82,82,82,81,83,70,83,80,79,80,75,80,80,81,76,79,79,85,81,84,85,83
1,532011 17:00,158,82,81,76,82,81,82,80,84,70,84,79,79,81,75,81,78,79,76,77,78,83,81,83,82,83
1,532011 18:00,161.3,83,79,74,82,80,81,77,82,68,83,78,79,80,75,82,77,81,75,77,76,83,81,83,82,82
1,532011 19:00,158.7,80,79,59,80,77,78,75,80,55,80,76,77,80,73,80,75,77,74,75,73,81,79,82,81,80
1,532011 20:00,150,77,75,57,79,74,75,71,76,55,76,75,73,76,72,77,73,75,72,70,71,78,75,79,78,77
1,532011 21:00,153.5,76,70,55,77,72,73,70,72,54,74,74,73,74,71,75,71,70,72,61,69,75,72,77,76,75
1,532011 22:00,146.1,76,70,53,75,71,72,69,71,52,71,68,72,71,71,74,70,63,72,59,68,73,70,74,75,73
1,532011 23:00,127.4,74,70,50,64,71,71,68,70,52,70,61,72,71,71,72,70,61,72,59,69,72,68,72,73,71
1,542011 0:00,109.5,73,70,49,62,70,71,68,70,46,69,61,60,70,70,71,70,61,72,57,69,71,68,71,71,69
1,542011 1:00,95.7,69,70,47,61,69,70,66,68,45,69,59,61,66,70,68,71,59,72,57,69,69,66,71,71,69
1,542011 2:00,88.3,66,66,46,61,70,69,67,68,45,68,58,59,60,71,61,70,59,72,52,68,68,66,70,66,68
1,542011 3:00,83.5,63,64,45,61,70,69,68,68,43,67,58,59,59,71,61,71,55,71,52,69,67,64,70,61,68
1,542011 4:00,81.6,62,64,45,56,71,68,69,69,39,66,54,57,58,71,58,71,52,72,46,70,67,64,70,61,68
1,542011 5:00,82.9,61,64,45,52,71,69,69,69,39,66,52,54,56,72,57,71,50,72,46,70,67,66,69,60,68
1,542011 6:00,90.4,57,64,44,52,71,68,69,70,39,67,50,52,54,72,53,72,50,72,46,70,67,66,64,55,64
1,542011 7:00,104.8,55,64,43,50,70,69,70,70,39,64,46,50,53,72,52,72,48,73,46,70,68,66,59,53,60
1,542011 8:00,108.8,52,61,46,52,70,71,72,70,39,60,48,50,51,73,52,73,48,74,50,72,67,61,55,52,57
1,542011 9:00,106.8,51,57,47,54,67,72,73,62,43,57,50,50,50,74,50,73,52,75,52,73,57,59,55,52,57
1,542011 10:00,107.1,54,55,50,57,61,63,64,59,45,59,54,52,49,75,52,74,55,75,55,68,55,59,53,51,57
1,542011 11:00,106.1,58,54,52,59,64,59,65,61,46,60,56,54,50,74,54,68,59,78,57,67,55,59,55,54,55
1,542011 12:00,108.7,62,54,53,62,60,60,69,57,45,59,59,55,52,79,57,68,61,73,59,69,55,61,59,56,54
1,542011 13:00,107.2,64,50,56,63,64,59,68,60,48,57,60,59,56,69,61,64,63,75,59,67,53,57,61,58,55
1,542011 14:00,103,67,54,58,65,65,57,63,62,50,58,61,61,58,66,62,67,63,74,61,64,53,55,64,60,55
1,542011 15:00,100.9,67,55,58,67,67,57,64,66,46,59,65,63,60,68,64,69,64,69,61,67,52,52,67,62,59
1,542011 16:00,100.1,68,57,57,67,68,55,62,67,46,63,64,63,61,64,64,68,66,70,59,66,55,54,67,66,61
1,542011 17:00,103.6,68,57,54,67,69,58,57,68,45,65,62,63,63,63,63,68,64,68,61,65,58,55,66,66,60
1,542011 18:00,107.4,67,57,53,64,69,61,61,68,43,65,63,61,62,59,63,67,63,61,55,65,60,59,68,64,63
1,542011 19:00,110,66,57,51,61,68,60,60,68,41,64,60,59,60,59,62,65,59,62,52,62,60,59,64,63,62
1,542011 20:00,110.9,62,54,48,57,64,56,57,66,41,60,58,57,57,58,53,61,54,61,52,60,58,55,61,60,59
1,542011 21:00,120.9,59,50,45,54,59,52,54,62,39,56,52,54,54,58,54,58,52,57,50,57,57,52,58,56,56
1,542011 22:00,120.7,57,50,44,52,56,49,51,58,39,55,50,52,53,58,55,54,48,55,48,57,56,50,55,56,50
1,542011 23:00,108.8,54,46,43,49,54,51,48,56,39,56,49,48,51,59,51,53,43,55,46,50,58,48,56,55,50
1,552011 0:00,96.2,51,48,42,48,52,51,49,56,37,55,48,45,50,59,49,51,39,55,46,50,57,48,54,52,52
1,552011 1:00,87.3,49,46,40,47,54,52,50,54,37,53,47,45,48,59,47,50,39,56,46,49,55,50,52,50,50
1,552011 2:00,83.1,46,46,38,44,52,54,48,53,36,52,45,41,47,60,47,51,37,57,45,50,54,48,49,49,49
1,552011 3:00,82.2,46,45,36,43,51,53,51,51,36,51,42,41,45,60,45,50,36,58,43,51,52,46,48,48,48
1,552011 4:00,83,46,45,36,40,49,50,50,49,36,49,44,39,44,60,44,49,36,54,43,50,52,46,46,47,47
1,552011 5:00,87.5,43,43,37,40,48,47,49,49,34,48,42,37,44,60,42,47,37,53,43,49,52,45,45,45,45
1,552011 6:00,100.3,40,39,36,38,47,44,49,47,34,47,42,37,43,58,41,47,36,52,43,48,51,45,45,43,44
1,552011 7:00,122.7,39,43,39,38,46,45,48,46,36,47,41,36,44,57,43,47,36,52,45,48,50,45,44,42,45
1,552011 8:00,123.8,45,48,41,48,49,51,52,47,37,50,47,41,46,58,49,51,43,55,46,51,53,46,49,48,48
1,552011 9:00,113.3,51,54,45,52,53,55,55,51,39,53,50,46,50,58,53,55,48,58,50,55,55,52,54,53,53
1,552011 10:00,108.7,55,55,47,55,57,59,58,56,45,56,53,52,54,60,56,59,52,62,54,59,57,54,57,57,57
1,552011 11:00,104.8,58,57,51,57,60,62,61,59,48,59,56,54,57,63,58,61,55,63,57,61,60,57,59,59,60
1,552011 12:00,102.4,60,61,54,59,61,65,63,61,50,62,59,57,59,63,60,64,59,64,57,63,62,61,62,61,61
1,552011 13:00,100,63,63,57,61,63,66,65,64,52,63,60,59,61,63,62,65,61,66,59,65,64,61,63,63,63
1,552011 14:00,100,65,64,60,64,65,67,67,66,54,65,62,61,62,64,65,67,63,67,63,66,65,63,65,64,65
1,552011 15:00,100.1,66,64,62,64,66,69,67,67,57,66,64,63,63,65,66,68,63,69,63,67,65,64,66,65,66
1,552011 16:00,100.3,68,64,64,66,67,69,68,67,59,67,64,63,64,67,66,69,64,67,63,68,66,64,67,68,66
1,552011 17:00,102.8,68,64,63,65,68,68,68,68,59,68,65,63,64,64,66,69,66,66,64,68,66,64,67,68,67
1,552011 18:00,105.8,67,64,63,67,68,68,68,68,57,67,64,64,64,63,66,64,64,65,64,65,67,64,68,67,66
1,552011 19:00,108.1,67,64,61,64,67,65,67,68,55,66,63,64,63,62,63,63,64,63,63,63,66,63,66,65,65
1,552011 20:00,109.5,63,55,57,60,61,59,60,66,52,63,60,59,60,62,57,60,59,61,60,59,63,57,63,60,57
1,552011 21:00,121.4,55,50,53,57,59,58,56,59,50,57,57,54,53,62,52,57,52,61,57,55,60,52,54,59,50
1,552011 22:00,121.4,51,48,53,55,56,53,54,55,46,53,55,52,50,62,50,56,46,62,54,55,55,50,52,53,49
1,552011 23:00,109.4,48,45,50,52,54,53,53,54,46,51,53,50,49,62,48,54,45,62,50,55,54,50,49,54,47
1,562011 0:00,96.9,47,45,48,51,51,51,50,53,48,52,52,48,47,62,48,50,45,61,46,52,53,48,48,49,44
1,562011 1:00,87.5,46,45,48,51,50,49,49,52,46,51,50,46,46,62,46,50,43,60,45,50,50,52,47,48,44
1,562011 2:00,83.4,46,45,47,50,50,52,48,51,45,50,48,45,46,62,44,50,41,61,45,49,49,50,50,48,43
1,562011 3:00,82.2,45,45,44,48,49,53,47,50,45,51,47,43,46,62,44,50,41,60,43,49,48,50,54,46,46
1,562011 4:00,82.7,49,45,39,46,46,54,45,50,45,49,46,43,43,62,43,49,37,58,43,49,51,50,54,47,47
1,562011 5:00,86.7,51,45,39,46,46,51,44,48,45,48,46,45,45,62,43,49,37,53,41,48,49,48,53,51,47
1,562011 6:00,98.7,47,45,38,46,46,51,45,48,39,47,45,48,43,62,46,47,37,56,41,47,50,46,54,48,45
1,562011 7:00,117.7,45,50,38,47,47,55,46,49,37,48,45,50,43,63,49,48,37,59,41,48,51,48,55,50,45
1,562011 8:00,119.3,50,54,40,52,51,60,56,50,39,53,50,52,49,66,53,56,43,66,45,57,56,52,59,53,52
1,562011 9:00,110.4,59,57,45,56,60,63,64,56,46,60,56,55,55,68,58,63,50,69,50,64,60,59,63,59,58
1,562011 10:00,106.8,63,63,49,58,67,67,68,67,48,65,59,59,60,68,62,69,55,70,55,68,64,63,66,63,64
1,562011 11:00,105.2,66,64,52,61,70,68,70,69,52,68,62,63,64,68,64,71,61,71,61,70,68,68,68,67,67
1,562011 12:00,103.2,69,66,58,60,71,71,73,70,48,70,65,63,65,69,66,71,61,71,63,70,68,68,70,70,69
1,562011 13:00,101.7,60,70,63,64,71,71,70,71,48,70,65,61,65,73,67,72,64,72,64,72,69,68,71,69,70
1,562011 14:00,99.9,62,70,63,66,64,72,75,71,55,73,63,61,67,75,67,69,68,73,63,71,71,70,66,69,71
1,562011 15:00,101.3,66,70,65,67,63,73,74,61,55,70,68,64,68,74,67,67,72,74,64,69,73,70,57,61,72
1,562011 16:00,101.6,68,70,67,69,61,71,71,60,57,59,69,66,55,74,67,61,70,70,66,62,70,68,58,65,67
1,562011 17:00,104.4,68,66,67,71,62,70,60,60,55,58,66,66,62,72,67,61,73,69,64,61,71,61,60,66,58
1,562011 18:00,104.7,68,64,65,72,61,68,59,60,55,58,68,68,62,70,65,61,70,63,64,62,69,55,61,66,62
1,562011 19:00,105.7,67,61,63,71,60,67,59,60,55,58,68,66,56,68,63,61,68,62,64,61,68,57,61,62,61
1,562011 20:00,105.5,64,57,61,66,60,62,59,60,54,58,63,61,57,66,61,61,63,61,63,60,61,55,60,58,57
1,562011 21:00,114.6,61,54,57,63,60,58,58,59,52,56,60,59,55,65,59,60,61,61,61,60,61,54,59,58,58
1,562011 22:00,113.8,59,55,53,61,58,56,58,57,52,54,57,57,52,65,58,59,54,61,57,60,57,50,59,57,54
1,562011 23:00,106.6,58,54,51,63,56,56,57,55,52,54,57,55,51,64,55,58,50,61,55,58,58,52,57,56,52
1,572011 0:00,96.6,59,52,48,61,54,55,54,55,52,54,53,54,50,63,54,55,46,62,52,58,57,50,58,55,50
1,572011 1:00,88,58,50,45,57,56,55,53,54,50,54,53,52,53,65,56,54,46,61,50,55,55,48,57,54,49
1,572011 2:00,82.8,58,50,45,56,55,55,51,54,48,55,48,54,55,65,56,52,45,59,52,55,56,48,57,56,48
1,572011 3:00,80.4,58,50,43,51,54,53,53,54,43,55,50,54,54,62,55,53,45,58,46,54,56,46,57,56,49
1,572011 4:00,79.9,57,50,42,50,54,53,53,54,46,55,49,54,53,61,56,53,43,59,45,54,56,50,56,56,50
1,572011 5:00,81.4,56,48,40,48,53,54,52,54,48,54,48,52,52,61,55,51,43,60,46,52,54,50,55,55,52
1,572011 6:00,85.9,56,50,39,51,53,53,51,55,48,54,50,52,51,62,54,52,43,59,45,52,55,50,55,55,53
1,572011 7:00,91.4,55,50,39,49,53,55,51,55,48,54,49,50,51,63,53,53,43,59,45,51,56,50,55,54,53
1,572011 8:00,101.8,55,52,44,51,54,59,52,56,48,55,54,50,52,64,55,53,48,61,50,53,58,52,56,55,54
1,572011 9:00,107.8,58,55,48,55,56,64,55,56,52,57,60,54,56,66,60,54,57,65,55,55,63,54,59,59,58
1,572011 10:00,109,62,63,53,63,58,68,62,61,55,60,64,59,61,67,64,60,64,68,61,60,66,59,64,64,63
1,572011 11:00,108.8,67,68,60,67,61,70,66,69,57,66,66,63,64,70,67,65,66,72,64,65,69,64,68,67,67
1,572011 12:00,109.2,70,70,63,70,67,72,70,71,61,68,69,64,66,72,69,70,70,73,66,70,70,68,70,70,70
1,572011 13:00,109.6,71,70,65,71,70,74,73,70,63,71,70,68,68,75,72,73,72,75,68,72,71,70,72,71,72
1,572011 14:00,111.3,73,72,68,72,72,75,74,72,61,73,69,70,70,74,71,75,73,76,68,74,70,70,74,73,73
1,572011 15:00,114,74,73,71,75,74,77,75,75,63,73,70,70,70,72,72,76,73,75,70,75,70,72,75,74,74
1,572011 16:00,116.7,76,73,70,74,74,75,76,75,63,75,71,72,71,72,71,76,72,74,70,75,73,73,76,73,74
1,572011 17:00,120.6,76,73,71,73,75,77,76,75,63,75,71,72,70,72,70,76,72,74,70,75,72,72,76,71,73
1,572011 18:00,120.9,73,72,69,72,75,72,74,75,64,74,70,72,68,69,69,76,70,73,70,74,70,70,76,70,72
1,572011 19:00,115.9,70,66,66,71,72,69,72,75,63,72,69,68,67,68,67,74,70,71,70,73,70,70,73,69,69
1,572011 20:00,112.7,67,64,64,69,68,65,67,73,61,68,67,64,64,66,64,70,68,70,68,65,66,66,70,66,64
1,572011 21:00,120.7,64,61,63,68,65,65,62,68,61,65,66,63,63,65,62,66,63,69,61,63,64,61,65,65,61
1,572011 22:00,118.9,64,61,62,67,64,64,60,64,59,62,65,61,61,64,61,64,63,69,63,60,63,59,62,64,59
1,572011 23:00,109.2,63,61,59,67,64,64,60,64,57,61,64,63,61,66,60,64,61,67,63,61,64,61,62,64,59
1,582011 0:00,98.4,62,57,58,63,63,63,60,64,54,64,64,63,61,69,60,65,57,68,61,62,62,59,67,63,59
1,582011 1:00,87.5,64,59,57,62,62,63,63,63,52,63,62,61,57,69,60,64,59,68,61,62,60,59,67,62,59
1,582011 2:00,80.7,65,55,56,63,62,60,62,63,52,62,60,59,56,69,60,63,59,68,57,62,62,59,66,62,59
1,582011 3:00,76.6,64,55,56,64,61,61,58,63,50,61,58,59,55,69,58,64,57,66,54,62,61,59,65,60,60
1,582011 4:00,74.8,64,55,53,63,62,61,61,63,48,63,56,59,55,68,58,62,57,66,54,62,62,59,64,59,58
1,582011 5:00,74.3,63,55,52,61,62,62,60,63,50,62,54,59,55,66,55,63,55,65,54,62,59,59,63,58,58
1,582011 6:00,76.3,62,55,53,59,63,60,60,63,54,61,54,57,55,67,55,64,54,68,54,63,59,57,62,57,56
1,582011 7:00,79.2,60,55,53,58,63,61,61,63,55,59,54,55,55,69,55,65,54,68,54,63,60,55,62,57,57
1,582011 8:00,89.9,61,55,54,63,64,60,63,63,57,59,54,55,55,69,56,69,57,69,54,65,61,55,62,58,57
1,582011 9:00,104.9,64,55,60,65,68,61,63,64,57,60,55,57,55,68,57,69,61,66,55,66,61,57,61,58,58
1,582011 10:00,114.1,66,59,67,69,71,64,63,67,55,61,56,61,56,64,59,73,63,66,57,65,62,59,65,59,61
1,582011 11:00,113.5,70,63,70,71,73,64,65,70,57,64,59,64,58,66,60,76,66,67,59,68,61,63,70,61,64
1,582011 12:00,108.7,75,64,74,75,76,65,68,73,61,69,62,68,61,65,63,79,72,68,63,71,60,64,74,65,67
1,582011 13:00,108.8,78,64,74,77,79,65,73,79,61,70,67,70,63,69,66,81,72,72,64,75,61,68,78,67,68
1,582011 14:00,108.5,80,64,76,78,80,67,73,79,63,71,69,72,63,67,68,83,75,75,68,78,66,70,76,69,67
1,582011 15:00,106.5,80,70,79,79,82,64,73,81,64,71,72,72,65,65,69,83,77,77,70,78,68,70,75,69,68
1,582011 16:00,103.5,80,70,78,80,81,67,73,81,66,72,71,72,66,64,70,80,79,76,72,77,69,68,74,69,66
1,582011 17:00,104,80,70,79,80,81,69,71,78,70,72,72,73,67,63,71,82,79,75,75,74,68,68,75,70,69
1,582011 18:00,105.3,80,70,78,80,80,69,71,78,68,72,71,73,69,64,71,78,79,71,73,72,67,68,75,71,70
1,582011 19:00,106.3,78,66,76,79,76,67,68,75,66,70,70,72,69,64,70,75,77,68,72,72,63,68,72,70,69
1,582011 20:00,107.2,75,64,72,75,73,65,66,73,64,68,67,68,65,62,63,71,72,66,70,68,63,64,68,66,66
1,582011 21:00,119.6,71,57,70,74,70,63,61,69,63,64,64,64,61,63,60,66,64,64,66,66,60,59,63,62,58
1,582011 22:00,118.6,67,55,69,72,67,61,59,64,59,60,62,63,60,62,58,65,61,63,63,64,57,55,60,59,57
1,582011 23:00,106.4,65,55,63,70,65,56,58,63,59,58,62,61,59,61,56,62,59,60,61,63,58,59,58,59,55
1,592011 0:00,93,61,54,61,67,64,55,55,62,57,57,60,61,58,60,55,61,59,61,57,61,58,54,56,57,54
1,592011 1:00,82.6,59,52,58,66,62,54,55,61,57,58,58,55,58,60,54,60,57,59,55,59,55,54,55,53,53
1,592011 2:00,77.5,56,50,60,64,60,52,54,59,52,55,57,55,57,58,53,58,55,59,55,59,55,52,56,55,54
1,592011 3:00,75.1,56,50,58,64,59,52,54,58,50,55,56,54,57,58,52,58,54,59,54,54,55,50,53,53,51
1,592011 4:00,75.4,54,50,57,61,57,51,52,58,48,56,54,52,56,58,51,56,55,59,54,54,55,48,52,53,50
1,592011 5:00,78.5,53,50,57,57,56,53,52,56,48,54,54,52,55,57,51,55,55,59,52,54,54,50,51,52,51
1,592011 6:00,87.6,52,50,57,58,56,54,53,56,46,53,54,52,53,57,52,55,55,55,50,53,55,50,51,52,50
1,592011 7:00,103.4,51,50,56,58,56,54,53,54,46,54,53,52,54,62,51,55,54,59,50,52,59,50,52,51,51
1,592011 8:00,107,55,55,58,64,59,60,58,56,50,58,60,54,59,67,58,59,59,64,52,54,63,54,58,56,58
1,592011 9:00,104.2,61,67,62,66,61,65,61,60,55,63,65,59,64,68,65,66,63,69,59,61,67,59,64,65,64
1,592011 10:00,105.6,67,70,66,68,67,71,66,66,63,68,69,64,67,70,69,70,68,71,66,66,69,66,69,68,69
1,592011 11:00,106.9,71,72,69,72,71,73,70,71,66,72,69,68,71,72,72,73,72,75,68,71,72,70,72,72,72
1,592011 12:00,110.8,75,73,75,74,74,77,74,73,70,74,71,70,71,73,73,76,73,76,70,73,73,72,74,73,74
1,592011 13:00,112.8,77,73,77,77,76,77,76,75,72,75,75,72,73,73,76,77,77,78,73,76,72,73,76,74,75
1,592011 14:00,115.9,78,75,78,78,78,75,78,77,72,76,74,72,73,75,75,77,79,75,77,79,71,73,76,76,76
1,592011 15:00,119.9,78,75,80,79,78,80,76,80,73,78,75,73,74,73,78,76,79,73,75,80,72,73,77,77,78
1,592011 16:00,124.7,80,75,80,80,78,75,79,79,73,79,77,75,73,74,78,77,81,73,79,78,70,77,79,77,78
1,592011 17:00,131.1,80,75,81,82,78,75,79,80,73,77,77,77,75,73,78,75,81,74,79,79,70,77,80,80,79
1,592011 18:00,134.6,81,75,80,81,79,74,78,80,72,79,78,77,74,73,78,72,81,73,79,78,68,77,79,78,78
1,592011 19:00,134.6,80,72,78,79,78,71,77,79,72,78,77,75,73,71,75,72,79,71,77,71,66,73,78,78,76
1,592011 20:00,129,75,64,74,77,72,67,72,77,70,75,73,70,70,69,68,68,73,70,73,67,63,68,73,72,69
1,592011 21:00,133.2,69,64,71,76,69,63,66,70,68,66,71,64,64,66,62,65,68,70,68,66,62,63,64,67,63
1,592011 22:00,128.3,67,63,67,75,67,62,64,66,66,65,68,64,62,65,61,62,64,69,64,62,61,59,61,65,58
1,592011 23:00,112.9,65,55,64,74,64,60,61,65,63,63,66,64,60,64,59,61,63,69,61,61,58,61,62,62,59
1,5102011 0:00,95.6,64,54,61,72,61,54,57,64,63,61,66,64,59,62,58,59,61,67,59,61,58,59,59,64,59
1,5102011 1:00,84.3,62,50,61,70,62,55,56,63,57,59,63,63,59,61,58,60,59,65,59,58,58,59,58,64,62
1,5102011 2:00,78.5,63,50,60,68,62,56,56,61,57,58,63,61,58,58,58,57,59,63,59,55,55,54,55,65,60
1,5102011 3:00,76,61,50,57,69,59,50,53,60,55,58,60,59,57,58,59,54,59,60,55,57,55,54,57,62,56
